name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Albatros,213521000,GEO,Georgia,Fishing,53,f582bcc01-1718-a410-e406-dd0689dfba67,public-global-vessel-identity:v4.0
Vega,213153000,GEO,Georgia,Fishing,53,a31e01c5b-bd43-967d-fe7e-26624ada61f5,public-global-vessel-identity:v4.0
Sif Tsitsinatela,213831000,GEO,Georgia,Fishing,53,ab2520fda-a67d-2cd3-f59e-63c5cbb4536d,public-global-vessel-identity:v4.0
Nail Kardesler 1,213591000,GEO,Georgia,Fishing,51,b2105c8fa-aa2b-0865-b5b0-bbcd1443b037,public-global-vessel-identity:v4.0
Guka 1,213513000,GEO,Georgia,Fishing,47,be0af00c7-74cd-4755-564e-09540e6fca0a,public-global-vessel-identity:v4.0
Vilnius,370515000,PAN,Panama,Other,42,690d3b72a-ae58-e4db-d3ea-80f25d7053d7,public-global-vessel-identity:v4.0
Eduard,213008000,GEO,Georgia,Fishing,42,2b10ffaf5-58b8-7c91-15bb-04d8de25db89,public-global-vessel-identity:v4.0
Zoti Ahmetreis 5,213016000,GEO,Georgia,Fishing,39,70b01e83c-c392-0c90-dd8a-81ed0f70c84f,public-global-vessel-identity:v4.0
Patriot,213758000,GEO,Georgia,Other,35,b27cd06f9-9220-1bb4-2502-6bd3e5fb29c5,public-global-vessel-identity:v4.0
Isa Reis Balikcilik,213589000,GEO,Georgia,Fishing,35,24af86e9e-edee-7119-e588-1d3bb57f8996,public-global-vessel-identity:v4.0
Karahasanoglu,213594000,GEO,Georgia,Carrier,34,8d74b65e2-203a-1991-4b9e-d3bd93fc4591,public-global-vessel-identity:v4.0
Poti,213245000,GEO,Georgia,Fishing,33,a4255dac2-2958-6749-0556-4a4e8b3de247,public-global-vessel-identity:v4.0
Iceberg 1,213018000,GEO,Georgia,Fishing,32,4c7dc4f17-7470-470c-9126-413a09365640,public-global-vessel-identity:v4.0
Drujba,207277000,BGR,Bulgaria,Cargo,31,96511c2f8-84ca-b933-79f8-da8e2dceb5db,public-global-vessel-identity:v4.0
Bozkurtlar 3,213009000,GEO,Georgia,Fishing,31,25acaba07-7aeb-dfd0-091e-f90ac6676c17,public-global-vessel-identity:v4.0
Lazika-1,213010000,GEO,Georgia,Fishing,29,e35cd1386-6cbb-7a74-b7bc-bb135a619b50,public-global-vessel-identity:v4.0
Sakartvelo,213557000,GEO,Georgia,Fishing,29,d140583e2-28de-17b2-a0aa-683c1a55fded,public-global-vessel-identity:v4.0
Dioscuria,213013000,GEO,Georgia,Cargo,28,052944fa7-7ffb-2944-9efd-3525be1584ae,public-global-vessel-identity:v4.0
Gozde Bayraktar,271002732,TUR,Turkey,Cargo,28,7ef533e85-50d3-6f5b-7bad-390a7e9c71af,public-global-vessel-identity:v4.0
Caminero,352002175,PAN,Panama,Other,28,31d6d6962-21d8-8813-3f75-36638c6eccf0,public-global-vessel-identity:v4.0
Waler,352002874,PAN,Panama,Bunker,27,e4f979f85-5a6f-1282-d046-f21623363de4,public-global-vessel-identity:v4.0
Isa Reis Balikcilik,213589000,GEO,Georgia,Fishing,27,aa84b281f-ff08-d148-6bc7-84a678fa5d23,public-global-vessel-identity:v4.0
Poti,213245000,GEO,Georgia,Fishing,26,6a28763cf-f900-702e-2b67-a6b8840c7190,public-global-vessel-identity:v4.0
Cenk Car,248901000,MLT,Malta,Cargo,25,513ce0376-6093-ad13-e1db-5ca10c527e8a,public-global-vessel-identity:v4.0
Blue Lake Star,352001410,PAN,Panama,Other,25,bb575e963-3593-a7d3-edd7-601bc53c2a68,public-global-vessel-identity:v4.0
Ayse Naz Bayraktar,271002587,TUR,Turkey,Cargo,25,1972b0bf7-74fd-45e8-0b9c-5b4793da0d37,public-global-vessel-identity:v4.0
Planeo,352001897,PAN,Panama,Other,24,8ccdd4e2b-b642-d303-9cc8-5159079d23f3,public-global-vessel-identity:v4.0
Schs1151,213380000,GEO,Georgia,Fishing,24,1ad19fec6-6708-b72a-ed30-89fc7c35f622,public-global-vessel-identity:v4.0
Belgravia V,538010472,MHL,Marshall Islands,Other,24,9b9cf503b-b6a8-71b6-6f28-dea68c96c723,public-global-vessel-identity:v4.0
Y. Aydin Ogullari,213012000,GEO,Georgia,Fishing,23,db0f1f81c-c96d-20e3-4881-7b14091a7d44,public-global-vessel-identity:v4.0
Burak Bayraktar,271000691,TUR,Turkey,Cargo,22,15f7832f1-1c42-332e-f970-54fbe21f24cc,public-global-vessel-identity:v4.0
W North,256585000,MLT,Malta,Cargo,21,c48e1054f-fad9-24f6-81ca-d09016e581f2,public-global-vessel-identity:v4.0
Msc Elbe III,255805922,PRT,Portugal,Cargo,20,29d47ffb6-64ef-de60-6f23-e2fb0a7d150a,public-global-vessel-identity:v4.0
Geofish Company 1,213019000,GEO,Georgia,Fishing,20,31b728aff-ffd7-7505-de26-a7d2f9c3097b,public-global-vessel-identity:v4.0
Gocha,213550000,GEO,Georgia,Fishing,20,c97844a8f-f777-127e-4528-4b87d91a84b7,public-global-vessel-identity:v4.0
Golden Fish,213129000,GEO,Georgia,Fishing,19,7350b42d5-56b5-3d7e-b795-87942d086be4,public-global-vessel-identity:v4.0
Unknown vessel,213027000,GEO,Georgia,Other,19,f3e2aa500-02ce-4c85-2d0c-ff7616fc77cf,public-global-vessel-identity:v4.0
Europa,213576000,GEO,Georgia,Other,18,f426e56b6-6860-21f9-6475-638b9301661e,public-global-vessel-identity:v4.0
Yuksel Reis,271073249,TUR,Turkey,Carrier,18,14989eb48-8391-81d8-c08f-263df8e2cdc4,public-global-vessel-identity:v4.0
Avalon M,677040800,TZA,Tanzania,Cargo,18,dfa75f6b9-9c56-09df-79fa-11623c3e8980,public-global-vessel-identity:v4.0
Med Aydin,271048694,TUR,Turkey,Cargo,17,3ce71c347-772d-196c-7adb-b5db770d3398,public-global-vessel-identity:v4.0
Kolkhi,213065000,GEO,Georgia,Fishing,17,57d7e7446-659d-4e3e-a79d-4374e7534d34,public-global-vessel-identity:v4.0
Ever Cozy,247439600,ITA,Italy,Cargo,16,7bfe8653f-fee3-8a31-797c-7941d4957ed6,public-global-vessel-identity:v4.0
Portola,538003828,MHL,Marshall Islands,Other,16,4e5ed10d9-9960-d09c-e36d-e869e8f2b2ff,public-global-vessel-identity:v4.0
Akgun Balikcilik 3,213949000,GEO,Georgia,Fishing,16,ecfd77aca-a5cc-8ceb-e7c7-6a9f4321c7e4,public-global-vessel-identity:v4.0
Margo Balikcilik,213950000,GEO,Georgia,Fishing,16,27db53094-43d5-1214-1456-39f6876c3e0b,public-global-vessel-identity:v4.0
Cadet,213433000,GEO,Georgia,Other,15,29afc99ac-c579-e1dc-b207-9f74a9411ee8,public-global-vessel-identity:v4.0
Svs Vega,375241000,VCT,Saint Vincent and the Grenadines,Cargo,15,f79a4e5cc-cc36-6848-5a1b-304048852eee,public-global-vessel-identity:v4.0
Claire A,271001092,TUR,Turkey,Cargo,14,9167a9b16-61a3-3712-daa3-94e7143ad3d3,public-global-vessel-identity:v4.0
Naciye K,374331000,PAN,Panama,Cargo,14,ffb4f2704-48f9-526d-3195-1eb08fcab551,public-global-vessel-identity:v4.0
Margo Mahmut,213477000,GEO,Georgia,Fishing,14,f7719ebd9-929a-8744-887b-b41ecbd1e918,public-global-vessel-identity:v4.0
Leyla Kalkavan,271044978,TUR,Turkey,Cargo,14,ba027c315-5d6a-6ed3-3367-09e5a03a3bf1,public-global-vessel-identity:v4.0
Unknown vessel,213504000,GEO,Georgia,Passenger,13,9411f09fd-df10-ea4c-0f4c-b5050af94040,public-global-vessel-identity:v4.0
Pitheas,213592000,GEO,Georgia,Other,13,8490a4364-4d93-7bcf-33b2-2486b67ad0c2,public-global-vessel-identity:v4.0
Socar 2,213508000,GEO,Georgia,Other,13,3f183a07e-e57c-0e5f-8856-7b7dd3ab74cf,public-global-vessel-identity:v4.0
Msc Levante F,352898711,PAN,Panama,Cargo,13,2c44a0152-214e-fd77-90c7-047e5e0060c0,public-global-vessel-identity:v4.0
Margo Balikcilik,271072035,TUR,Turkey,Fishing,13,395e3111b-b8be-9c0f-3687-546c6284d785,public-global-vessel-identity:v4.0
Natali,213537000,GEO,Georgia,Passenger,12,3cc3ca335-5a9e-67ae-671b-d92a6e42a067,public-global-vessel-identity:v4.0
Colombo Trader,304019000,ATG,Antigua and Barbuda,Cargo,12,89f33fa4e-e93d-c1d9-51ce-1dbea466f6e3,public-global-vessel-identity:v4.0
Bomar Vesta,229866000,MLT,Malta,Other,12,1759918d8-8732-1d9a-1f60-1ee485da2047,public-global-vessel-identity:v4.0
Noah,213587000,GEO,Georgia,Other,12,91e5c8a96-6ef6-1342-b82a-833dabb625b6,public-global-vessel-identity:v4.0
Onur G A,215424000,MLT,Malta,Cargo,12,94de764c8-8a03-71db-4cf1-8bdf2258b530,public-global-vessel-identity:v4.0
Karla A,271000744,TUR,Turkey,Cargo,12,90a30361c-cf4a-eee6-1f9a-1d1322dc95e5,public-global-vessel-identity:v4.0
Corelli,271050950,TUR,Turkey,Cargo,12,d10a2bbdf-fe7e-ac08-e1e4-cd882e9b6500,public-global-vessel-identity:v4.0
Mta Sar 01,213520000,GEO,Georgia,Other,11,7a993ff4e-e69c-fc2f-d9e3-8b6784ded0af,public-global-vessel-identity:v4.0
Maris,511100868,PLW,Palau,Other,11,5ff908edd-d167-fe17-42d5-a5de9299089f,public-global-vessel-identity:v4.0
Medkon Mira,271052043,TUR,Turkey,Cargo,11,aae1ba782-2d43-1e07-8da6-7c0000fdf663,public-global-vessel-identity:v4.0
Bernard A,271040008,TUR,Turkey,Cargo,11,16d7041b0-0fde-9956-40f3-ba35e60b6806,public-global-vessel-identity:v4.0
Socar,213498000,GEO,Georgia,Other,11,2582dea40-04d0-5a0c-b683-0749fe0c88c4,public-global-vessel-identity:v4.0
Lider Prestij,613091160,CMR,Cameroon,Cargo,11,2bdfdd2ef-fc78-d792-2a99-449789645980,public-global-vessel-identity:v4.0
Akgun Balikcilik 4,271072037,TUR,Turkey,Fishing,11,0fff841b5-559c-236a-17e2-2084b65311dd,public-global-vessel-identity:v4.0
Tomriz A,271001058,TUR,Turkey,Cargo,11,df88410d8-8358-c1d3-a71d-2636f61fd949,public-global-vessel-identity:v4.0
Mustafa Necati,636020407,LBR,Liberia,Other,11,3dbc26a02-230b-d2b6-5941-10b777933889,public-global-vessel-identity:v4.0
Kazim Kobya,213554000,GEO,Georgia,Fishing,10,d63b24c6c-cf43-58b0-ad6b-2857ff2d185f,public-global-vessel-identity:v4.0
Gagra Survey,213161000,GEO,Georgia,Other,10,88206f60e-e551-ebad-c9d8-0045143f6e44,public-global-vessel-identity:v4.0
St Ilia,213973000,GEO,Georgia,Other,9,cf41bfff4-4b33-8793-27bf-8b8de97ab9af,public-global-vessel-identity:v4.0
Portgarth,213447000,GEO,Georgia,Other,9,21b3c99d0-074c-c03d-bfb9-8ad5471cb6f6,public-global-vessel-identity:v4.0
Psf Pasifik,677065400,TZA,Tanzania,Other,9,ea9a80e14-405c-8c56-902f-a4c373bb4950,public-global-vessel-identity:v4.0
Gas Hero,677076200,TZA,Tanzania,Other,9,61d3205c3-3a11-09e5-0a35-554b029bf2a3,public-global-vessel-identity:v4.0
Can Ka,271049994,TUR,Turkey,Other,9,a3c16bdb7-7a99-93d6-d1c8-c4b0f17d1ce1,public-global-vessel-identity:v4.0
Basko,213993000,GEO,Georgia,Fishing,9,81a94eab8-8065-11ab-e7a7-c91ae10a4573,public-global-vessel-identity:v4.0
Alexandra A,256589000,MLT,Malta,Cargo,9,7af50cd27-766c-9020-f051-2c3c5deb4daa,public-global-vessel-identity:v4.0
Coffee Star,304140000,ATG,Antigua and Barbuda,Cargo,9,823ffe6bb-bda3-44c7-7e62-753ff9f806f6,public-global-vessel-identity:v4.0
Pros Hope,352003652,PAN,Panama,Other,9,26f6e8dae-e1c7-a0dc-e869-cebf0f48f328,public-global-vessel-identity:v4.0
Elbsailor,304667000,ATG,Antigua and Barbuda,Cargo,9,70b411d37-7440-5090-9ebd-d2f9f21cc071,public-global-vessel-identity:v4.0
K Offset,636023080,LBR,Liberia,Other,9,f03ff0dbe-edc8-c0e2-651c-10edeaa566eb,public-global-vessel-identity:v4.0
Aia,213626000,GEO,Georgia,Cargo,8,c6af82247-7bad-6ddc-5f03-385baea92c06,public-global-vessel-identity:v4.0
Bahar,613467707,CMR,Cameroon,Cargo,8,6d76786a1-1c7d-9f08-33ab-9d0530b39b36,public-global-vessel-identity:v4.0
Doganbey,511101394,PLW,Palau,Cargo,8,84d61c531-1b56-e35f-4e76-19f4bb0c0668,public-global-vessel-identity:v4.0
Daniel A,271000647,TUR,Turkey,Cargo,8,cd00febbf-f0e2-150f-1b47-e27e62572100,public-global-vessel-identity:v4.0
Neptune1,213255000,GEO,Georgia,Passenger,8,705e03f1e-e2dd-1202-f0ed-b4ba0dc752ef,public-global-vessel-identity:v4.0
Fmt Bergama,248058000,MLT,Malta,Other,8,40db095f6-66c5-a20b-c78a-f371b400916d,public-global-vessel-identity:v4.0
Med Denizli,271044398,TUR,Turkey,Cargo,8,d0c8c9c4b-b719-b20b-ab8d-3d9674282b4b,public-global-vessel-identity:v4.0
Havva Karabekir,352898701,PAN,Panama,Cargo,8,f2af7a229-9c73-2f3d-4f26-f510e2b2c513,public-global-vessel-identity:v4.0
Ata Ocean,314853000,BRB,Barbados,Other,8,1dfa6caa8-842b-1aa3-5c68-57cad66ad44e,public-global-vessel-identity:v4.0
Fortius,577288000,VUT,Vanuatu,Cargo,7,daa888e12-212b-4414-6470-06c1dfa82655,public-global-vessel-identity:v4.0
Nav Durga,419001797,IND,India,Other,7,f65cbb451-17c0-c066-5241-7211379f59c0,public-global-vessel-identity:v4.0
Sampiyon Trabzonspor,613883000,CMR,Cameroon,Cargo,7,aabf5fca4-448f-a52a-1316-32dd798f5361,public-global-vessel-identity:v4.0
Sea Star1,213166000,GEO,Georgia,Passenger,7,a8cc23ffe-ee1a-b81e-4e8c-b2ba2d855f40,public-global-vessel-identity:v4.0
Gabdulla Tukay,352001500,PAN,Panama,Other,7,135f78ae9-9f9b-54fe-0cf2-a93ce1b327ff,public-global-vessel-identity:v4.0
Freedom,213504000,GEO,Georgia,Passenger,7,fef49652e-e899-4254-572f-c2816cb72be4,public-global-vessel-identity:v4.0
Algrace,356185000,PAN,Panama,Cargo,7,0936b6854-4aee-22f5-44a1-c5b7d71d4111,public-global-vessel-identity:v4.0
Mollaogullari 1,213029000,GEO,Georgia,Fishing,7,0e9bc3b94-4735-a65e-5990-729e4052da91,public-global-vessel-identity:v4.0
Bavly,273358180,RUS,Russia,Other,7,65fab7ea6-60fb-8f85-51e6-2bca9fb6c4cb,public-global-vessel-identity:v4.0
Cygni,248288000,MLT,Malta,Other,7,724ab40e0-0a05-0d98-2cba-981801994838,public-global-vessel-identity:v4.0
Msc Azurit F,636021078,LBR,Liberia,Cargo,7,542ea0fbb-bbdd-0735-951a-8c737fca6ee5,public-global-vessel-identity:v4.0
Mona,352004984,PAN,Panama,Other,7,320f80c12-25ec-f4a0-d32b-93a819c97206,public-global-vessel-identity:v4.0
Marmara,256614000,MLT,Malta,Other,6,d1c41469c-ceec-2bbd-6908-87ce975ba9d3,public-global-vessel-identity:v4.0
Barbarica,256885000,MLT,Malta,Cargo,6,ba8ea5855-5bc4-e3c1-361d-48693db819da,public-global-vessel-identity:v4.0
Tc Victory,636025434,LBR,Liberia,Cargo,6,6cd510023-380f-ed9a-0327-e999834400b2,public-global-vessel-identity:v4.0
Moliva,271043801,TUR,Turkey,Other,6,30cd8a688-8c18-c629-65a0-d3907a6f3c28,public-global-vessel-identity:v4.0
Premier,620635000,COM,Comoros,Other,6,eec735f07-7f8e-56e3-6b36-f1e7e501eb2f,public-global-vessel-identity:v4.0
Cristina A,215419000,MLT,Malta,Cargo,6,d30436eb8-86d6-cf56-7d9e-e484cfb105fb,public-global-vessel-identity:v4.0
Kobyalar 17,271072921,TUR,Turkey,Fishing,6,fb63578ea-a34b-a758-e01f-1c6eedef89f8,public-global-vessel-identity:v4.0
Thracia Ka,271052911,TUR,Turkey,Other,6,e104ea292-2f5c-17c3-bbbb-add2923642a4,public-global-vessel-identity:v4.0
Mrc Lina,248095000,MLT,Malta,Bunker,6,5dba13004-4d68-b84a-d0ce-058f5c075848,public-global-vessel-identity:v4.0
Niko Pirosmani,671505100,TGO,Togo,Cargo,6,ef17ad9aa-acfb-3c01-ed87-24a75412af63,public-global-vessel-identity:v4.0
Gas Hero,677076200,TZA,Tanzania,Other,5,e8a77d3a1-17f8-fad0-b08f-17fdb2c352df,public-global-vessel-identity:v4.0
Roza A,271001057,TUR,Turkey,Cargo,5,ed87e65da-a2fa-4cc8-077b-fe27fdf16e83,public-global-vessel-identity:v4.0
Jan,636022017,LBR,Liberia,Other,5,d4651ae9a-aa18-7535-d62b-997fb8057fd5,public-global-vessel-identity:v4.0
Lana,272089300,UKR,Ukraine,Passenger,5,38628d77a-a738-f524-f06a-737e325d7701,public-global-vessel-identity:v4.0
Phoenix J,305648000,ATG,Antigua and Barbuda,Cargo,5,ead566b26-6562-5d1b-2747-5fb8cc6e8d97,public-global-vessel-identity:v4.0
Tq Mersin,341510001,KNA,Saint Kitts and Nevis,Cargo,5,aa27976d3-3352-c37d-3438-5f39d0447c0c,public-global-vessel-identity:v4.0
Leda,518559000,COK,Cook Islands,Cargo,5,d0df3948c-c9de-5bf8-c467-135ed2dbdcf9,public-global-vessel-identity:v4.0
Leros,354089000,PAN,Panama,Other,5,12333ee3a-aa70-db1b-d070-2b51358c1663,public-global-vessel-identity:v4.0
Mazu Xiao,636023052,LBR,Liberia,Other,5,af9f3f3c0-0e55-c9dd-adfd-2182a93d41b2,public-global-vessel-identity:v4.0
Capibara,525107008,IDN,Indonesia,Other,5,dd1290014-4edb-64ce-05d0-2b485f39a94f,public-global-vessel-identity:v4.0
Vera A,256579000,MLT,Malta,Cargo,5,dfbd33ddf-fc73-1c49-a1f2-5de2affcb4aa,public-global-vessel-identity:v4.0
Msc Porto III,636018191,LBR,Liberia,Cargo,5,f8f24c778-8305-1759-91bb-a11efc18ddac,public-global-vessel-identity:v4.0
Galiasgar Kamal,352003039,PAN,Panama,Other,5,71419a218-84d4-1e97-0ef8-a86ff452ec2b,public-global-vessel-identity:v4.0
Argo,213007000,GEO,Georgia,Fishing,5,69b316fbd-d08b-fccc-498e-9c12282f0aa1,public-global-vessel-identity:v4.0
Floki,511100860,PLW,Palau,Cargo,5,ea123542f-f195-b67f-f107-1c59dbab32ea,public-global-vessel-identity:v4.0
Samu,248533000,MLT,Malta,Other,5,0b8213403-3de3-298d-ab02-74715449748d,public-global-vessel-identity:v4.0
Esentepe,352003670,PAN,Panama,Other,5,01de209db-bcc2-e352-fde5-acfaa8bf2fcf,public-global-vessel-identity:v4.0
Scarletta,305752000,ATG,Antigua and Barbuda,Cargo,5,8e567f7c2-2f8d-b1a7-6cc1-f564daabc352,public-global-vessel-identity:v4.0
Elisa,577302000,VUT,Vanuatu,Cargo,5,8a76d00cf-ffa6-f77e-7fd1-ed9d495ab42f,public-global-vessel-identity:v4.0
Danica,249955000,MLT,Malta,Other,5,ac3190933-3189-8990-ad0e-249f62789047,public-global-vessel-identity:v4.0
Sofular 1,353557000,PAN,Panama,Cargo,5,b38c52959-9e5b-e79e-dfce-430bde03e04c,public-global-vessel-identity:v4.0
North Moon,352001560,PAN,Panama,Cargo,4,d63774751-10bf-b026-1de0-6144855b77d3,public-global-vessel-identity:v4.0
Uluc Ka,271051063,TUR,Turkey,Other,4,0a18ec14b-bd71-b500-f7bd-a2bad46621cf,public-global-vessel-identity:v4.0
Gothica,352004499,PAN,Panama,Cargo,4,f14ac014d-d77c-a8cd-cd4a-c087b76aa48c,public-global-vessel-identity:v4.0
Gioia Mia,636023929,LBR,Liberia,Other,4,7b18e3a5d-d581-0701-9934-c637ed17c3f0,public-global-vessel-identity:v4.0
Inci,613003921,CMR,Cameroon,Cargo,4,d9514ebe5-5162-7dbf-e39f-cf98f32a22c3,public-global-vessel-identity:v4.0
Sormovskiy-123,613610000,CMR,Cameroon,Cargo,4,efb46c2d1-1917-5cfb-93ba-75a8258a58c6,public-global-vessel-identity:v4.0
Msc Agna II,255806099,PRT,Portugal,Cargo,4,9d6bccd2a-a37e-79de-e115-203bd1782f17,public-global-vessel-identity:v4.0
Bers,544199120,NRU,Nauru,Cargo,4,b834974fa-ad4b-bc5a-15ce-7be9d6d047e8,public-global-vessel-identity:v4.0
Tq Istanbul,511101200,PLW,Palau,Cargo,4,4997b0054-4027-51b8-c0d7-caa274daf52b,public-global-vessel-identity:v4.0
Walker,341092001,KNA,Saint Kitts and Nevis,Cargo,4,f752bc32e-ef48-3948-056b-b0b0a6c79fc9,public-global-vessel-identity:v4.0
Saffet Aga,511100560,PLW,Palau,Cargo,4,ffd5289a4-4446-7f06-8177-ce5df5f36dc3,public-global-vessel-identity:v4.0
Kuba,630001051,GNB,Guinea-Bissau,Other,4,ae3d29626-640d-22f8-62a4-7c62994939e6,public-global-vessel-identity:v4.0
Oriental Gerbera,352001292,PAN,Panama,Other,4,8c294d8e4-4bdd-7684-bbd9-87bb3624ff6f,public-global-vessel-identity:v4.0
Riwal,341853001,KNA,Saint Kitts and Nevis,Cargo,4,8ac2333c6-6e9a-ee7f-88c5-fba5240aacc3,public-global-vessel-identity:v4.0
Talay,538012025,MHL,Marshall Islands,Other,4,6bfa09fbf-f757-56db-eeeb-ba9dad1d643d,public-global-vessel-identity:v4.0
Ozkan-1,511100623,PLW,Palau,Cargo,4,d7f52553e-e0bd-e9c5-6aa9-9f8e179a636b,public-global-vessel-identity:v4.0
Blacksea Eagle,370805000,PAN,Panama,Other,4,c85ce81b3-30c8-8e8b-f5ab-6bcb4b84ac7f,public-global-vessel-identity:v4.0
St Harmony,312760000,BLZ,Belize,Other,4,6e94ecbb4-4ed9-5292-c65a-020e396996de,public-global-vessel-identity:v4.0
Canopus S,636021308,LBR,Liberia,Cargo,4,e35caf703-32af-245d-d37b-6f026d91580f,public-global-vessel-identity:v4.0
Hikmet Karabekir,371503000,PAN,Panama,Other,4,a2dfc9543-3585-8d01-51ae-011dc3ed698d,public-global-vessel-identity:v4.0
Firtina S,577454000,VUT,Vanuatu,Cargo,4,b7d5d2daf-f385-c6e2-ca1b-019c43d9d6da,public-global-vessel-identity:v4.0
Truvor,273359580,RUS,Russia,Other,4,85c63dba7-7af6-65a2-ed16-fcd3bba61993,public-global-vessel-identity:v4.0
Prima,577285000,VUT,Vanuatu,Cargo,4,d1ad76aa5-59a5-d7ee-c4bb-6a81fc64759f,public-global-vessel-identity:v4.0
Oris DI,352001864,PAN,Panama,Other,4,1297d934a-a007-46d0-e415-68dbca9c4cf6,public-global-vessel-identity:v4.0
Chemical Challenger,256160000,MLT,Malta,Other,4,ab33cf4dc-c18d-4f45-b435-953710d0a477,public-global-vessel-identity:v4.0
Medkon Ana,352004886,PAN,Panama,Cargo,4,8061336ee-e167-ba66-0995-1a24509ba9b7,public-global-vessel-identity:v4.0
Olga,273414840,RUS,Russia,Other,4,9d01399e4-46e6-9eac-ad17-66f49860025a,public-global-vessel-identity:v4.0
Nur,577448000,VUT,Vanuatu,Cargo,4,36d849f8e-e22f-7618-4d73-7c72fd408947,public-global-vessel-identity:v4.0
Msc Gaeta II,636019225,LBR,Liberia,Cargo,4,a45576ec1-10c2-41ad-0bf4-45fa2fd86fa0,public-global-vessel-identity:v4.0
Atlas Bey,677077800,TZA,Tanzania,Cargo,4,a8ac52e38-8da0-c6c9-86af-6e0ac54dcbae,public-global-vessel-identity:v4.0
Titan,304496000,ATG,Antigua and Barbuda,Other,4,60f8c31cc-c0c2-e30d-3020-a840030731ab,public-global-vessel-identity:v4.0
Cenk G,370047000,PAN,Panama,Other,4,ba5545f29-95dc-cb43-e73f-105126b24bf5,public-global-vessel-identity:v4.0
Oriental Daphne,355087000,PAN,Panama,Cargo,4,4a9798594-49b2-4316-f695-a0976aa40d0e,public-global-vessel-identity:v4.0
Memnune K,314663000,BRB,Barbados,Cargo,4,9d285c549-9235-05a1-958d-470f0fcec5ba,public-global-vessel-identity:v4.0
Sunrise,304201000,ATG,Antigua and Barbuda,Cargo,4,16c453f43-359d-fde5-3d6f-6d6862292416,public-global-vessel-identity:v4.0
