name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Captain Amir,667001723,SLE,Sierra Leone,Cargo,26,39e5e768f-ff38-ffec-e0a6-1d8e973f702f,public-global-vessel-identity:v4.0
Ubc-Haffkin,267131316,SVK,Slovakia,Cargo,26,113f6cf2e-eeae-3794-192e-39d49f2d892a,public-global-vessel-identity:v4.0
Doris Deymann,211510810,DEU,Germany,Other,26,7797e603b-b2f9-76d7-f559-31d70b22963a,public-global-vessel-identity:v4.0
Abeko Server 3,246532000,NLD,Netherlands,Other,26,291801837-7a72-a41f-96a3-b931a5257703,public-global-vessel-identity:v4.0
Ab Ayana,511100626,PLW,Palau,Cargo,26,ec9c356b7-7e1a-708f-4f1a-32041b968977,public-global-vessel-identity:v4.0
Kiymet Ana,636024297,LBR,Liberia,Cargo,26,d84ec1b47-71e3-3d08-d214-30393e3d7ef1,public-global-vessel-identity:v4.0
Alatau,538004518,MHL,Marshall Islands,Other,26,7b7698e6b-b3c8-e3c2-7278-7e4855c64dfb,public-global-vessel-identity:v4.0
Cenk T,370176000,PAN,Panama,Cargo,25,e3d23094d-d5e0-cd28-024d-2fd17f7a2b69,public-global-vessel-identity:v4.0
Bomar Vesta,229866000,MLT,Malta,Other,25,1759918d8-8732-1d9a-1f60-1ee485da2047,public-global-vessel-identity:v4.0
Irina,264900324,ROU,Romania,Passenger,25,186b1b80f-f261-9fe3-2609-f00d73d1dca9,public-global-vessel-identity:v4.0
Safeen Baroness,538010321,MHL,Marshall Islands,Other,25,ff2f5ab82-2290-2a80-4c05-b504a4476df9,public-global-vessel-identity:v4.0
Coremar 16,264900134,ROU,Romania,Other,24,e297953dd-df56-096c-7123-bfce1b6071d9,public-global-vessel-identity:v4.0
Neptun 1,264900051,ROU,Romania,Other,24,6e0dfc85a-a63f-b35d-ce23-c8cfee403234,public-global-vessel-identity:v4.0
Corvette,264163218,ROU,Romania,Other,24,0b685fa5e-e342-3839-3cb0-dc1dd82a2a76,public-global-vessel-identity:v4.0
Zeebony,677093100,TZA,Tanzania,Cargo,24,c4e725ead-d9a4-ee0d-22c1-f69c6cfd5722,public-global-vessel-identity:v4.0
K Offset,636023080,LBR,Liberia,Other,24,f03ff0dbe-edc8-c0e2-651c-10edeaa566eb,public-global-vessel-identity:v4.0
Bsv Belgia,264900376,ROU,Romania,Other,24,11c00bee9-952b-d452-cef7-2677d47c5fc6,public-global-vessel-identity:v4.0
Canal Services 2,264162686,ROU,Romania,Other,23,6cbff7905-5512-fb09-88e8-6d0f91048b63,public-global-vessel-identity:v4.0
Nadia,264163620,ROU,Romania,Other,23,716e0b5b4-4d69-1618-bab7-6d1755e3db58,public-global-vessel-identity:v4.0
Kito,264163445,ROU,Romania,Other,23,4bc3b6a42-2af1-61b3-1094-4f71bcaa440a,public-global-vessel-identity:v4.0
Sulina 2,264900430,ROU,Romania,Other,23,ee27f619d-d2d9-c3e0-745a-cf025edd3020,public-global-vessel-identity:v4.0
Altai,538004508,MHL,Marshall Islands,Other,23,439faa6db-b2d4-fd62-efb3-363a4434d4a1,public-global-vessel-identity:v4.0
St. Antonius,264162626,ROU,Romania,Other,23,9ccbc4a1a-a8bb-25cd-7794-f6816c300686,public-global-vessel-identity:v4.0
Rizecem,577076000,VUT,Vanuatu,Cargo,23,5aa210a1d-df1b-8239-f55e-155ba2934863,public-global-vessel-identity:v4.0
Nautilus IC,267131410,SVK,Slovakia,Other,22,071f898f4-436c-cbff-6aaf-9f14415a654c,public-global-vessel-identity:v4.0
Severnav 1,264163515,ROU,Romania,Other,22,5155ec21c-ce57-b2ae-fda3-bbe54ec6d203,public-global-vessel-identity:v4.0
Suceveni 3,264900186,ROU,Romania,Other,22,c48c2ec47-78c3-0eb1-b824-2cb640b3aad2,public-global-vessel-identity:v4.0
Mercur 309,264162004,ROU,Romania,Other,22,a1e487f1b-b1bc-9ce9-b922-ecae9c440697,public-global-vessel-identity:v4.0
Ubc Shalimov,267131803,SVK,Slovakia,Other,22,b05077dcd-d82e-8902-f02b-cea5ed05eed2,public-global-vessel-identity:v4.0
Ym Inventive,636012798,LBR,Liberia,Cargo,22,27d152781-16b7-c87d-7132-86fd970083e7,public-global-vessel-identity:v4.0
Yuzer 1,577363000,VUT,Vanuatu,Cargo,22,bb3724618-875c-de5c-e235-6233824f9c24,public-global-vessel-identity:v4.0
Mercur 303,264162098,ROU,Romania,Other,22,22b337694-4f46-8a26-da52-d016d855d545,public-global-vessel-identity:v4.0
Mare Nigrum,264900062,ROU,Romania,Fishing,21,f8fffd2e7-7fd2-2af3-6aa1-253e95457672,public-global-vessel-identity:v4.0
Matilde A,271043163,TUR,Turkey,Cargo,21,2c4e51f81-1de8-d785-d1c0-ee83427b11a7,public-global-vessel-identity:v4.0
Mercur 305,264162222,ROU,Romania,Other,21,daa7ae221-1115-7a98-7dfb-84155c4c1981,public-global-vessel-identity:v4.0
Braila,264900275,ROU,Romania,Other,21,2941ca82f-f430-45fc-7662-ef09e1ac7d68,public-global-vessel-identity:v4.0
Galati 7,264900045,ROU,Romania,Other,21,57914aed3-3e46-c7fd-f8fa-919a5fe3dd2a,public-global-vessel-identity:v4.0
Sea Explorer,341143002,KNA,Saint Kitts and Nevis,Cargo,20,9e4d9e0aa-a58e-2212-576d-333cb1c4d6e4,public-global-vessel-identity:v4.0
Donaris 1,264162612,ROU,Romania,Other,20,c064102c2-23e8-7322-fe2f-980ab1d9c541,public-global-vessel-identity:v4.0
Lvt Protector,264163629,ROU,Romania,Other,20,ddecb85c2-2735-4921-127a-7bf15ac9ec8a,public-global-vessel-identity:v4.0
Matrico,264163389,ROU,Romania,Other,20,eda596380-045e-5baa-9af4-eaec281a4437,public-global-vessel-identity:v4.0
Silver Lion,304072000,ATG,Antigua and Barbuda,Cargo,20,03c25440a-a9ae-eb74-b0f8-a6e18957d6e5,public-global-vessel-identity:v4.0
Voluntas+Barge,267130903,SVK,Slovakia,Other,20,906ecfb8e-efd3-1725-da6c-28253f813627,public-global-vessel-identity:v4.0
Vultur 1,264162484,ROU,Romania,Other,20,9ffe7f7ec-cf8f-7f62-4cd0-3a0c4491a2fe,public-global-vessel-identity:v4.0
Lukas,267131501,SVK,Slovakia,Other,20,41af3a954-4ea1-604f-2274-d83b35d31a0b,public-global-vessel-identity:v4.0
Ayana Sea,667001286,SLE,Sierra Leone,Cargo,20,de0f926b7-7211-0163-a204-48fbdd36ae89,public-global-vessel-identity:v4.0
Annerose,264163527,ROU,Romania,Other,20,710ee6db5-547a-e8da-5db2-da7bb9e85903,public-global-vessel-identity:v4.0
Yalissa,620480000,COM,Comoros,Cargo,19,b6d360f72-293c-c216-ac05-ab0cf3a92a45,public-global-vessel-identity:v4.0
Captain Omar,341800001,KNA,Saint Kitts and Nevis,Cargo,19,a9d0f1b3f-f0bd-9d04-af6d-649c4aefac62,public-global-vessel-identity:v4.0
Bsv Croatia,264900341,ROU,Romania,Other,19,9baf48116-60e7-53f5-7971-95aad002bd36,public-global-vessel-identity:v4.0
Canal Services 11,264900193,ROU,Romania,Other,19,1dc9b9c1e-efe2-2a9c-a6ba-87d4d8104c76,public-global-vessel-identity:v4.0
Canal Services 8,264162712,ROU,Romania,Other,19,b2d5d137d-d0f5-7c39-4793-3d4e9fbfc65c,public-global-vessel-identity:v4.0
Canal Services 9,264900201,ROU,Romania,Other,19,958f7b58c-ce1f-94c5-95b2-eb72953c4c0b,public-global-vessel-identity:v4.0
Lady Diana,264900521,ROU,Romania,Fishing,19,7130a0fe0-074c-dac9-5957-3e6fd96058f7,public-global-vessel-identity:v4.0
Ros Antipa,264800097,ROU,Romania,Other,19,aa2455298-8c9a-a5f7-053b-2a8ef71cf77f,public-global-vessel-identity:v4.0
Euphoria,264163601,ROU,Romania,Other,19,1df5cdc2e-e52c-3768-3f65-292f977c97d9,public-global-vessel-identity:v4.0
Stella Orion,246553000,NLD,Netherlands,Other,19,ffd6a5044-4aa0-f50b-948e-cf6384117d70,public-global-vessel-identity:v4.0
Casablanca,264163532,ROU,Romania,Other,18,6339c9e1b-bf7e-3b4e-a655-0f9925157d7a,public-global-vessel-identity:v4.0
Comandor 3,264162495,ROU,Romania,Other,18,c3b6f03d5-5b7c-a8e8-1eaa-dc86014864a2,public-global-vessel-identity:v4.0
Elena 1,264163169,ROU,Romania,Other,18,3dda96c8a-a1da-7080-bd1c-d531036bf1c2,public-global-vessel-identity:v4.0
Shark Spirit,264900471,ROU,Romania,Other,18,42c11affa-a899-a702-8ada-044b5e2bab82,public-global-vessel-identity:v4.0
Keremcan,544195120,NRU,Nauru,Other,18,d35a1c302-2da9-5134-a15d-9550660f30af,public-global-vessel-identity:v4.0
Queen M,264163469,ROU,Romania,Other,18,c456d1803-3adc-c341-6c6c-40cd1b60e6c7,public-global-vessel-identity:v4.0
Tessa +1 Barja,264163500,ROU,Romania,Other,18,afba07e9a-a457-e7a3-87ce-a1c41a7a3a6f,public-global-vessel-identity:v4.0
Castor,207072385,BGR,Bulgaria,Other,18,d2ad11c75-50d5-1200-e424-85e80a0da99e,public-global-vessel-identity:v4.0
Firtina S,577454000,VUT,Vanuatu,Cargo,18,b7d5d2daf-f385-c6e2-ca1b-019c43d9d6da,public-global-vessel-identity:v4.0
MV.Nefterudovoz 46M,272774000,UKR,Ukraine,Cargo,18,1c13b5ebd-da51-8a3b-79d0-dc71d1ae98fc,public-global-vessel-identity:v4.0
Eymen E,577576000,VUT,Vanuatu,Cargo,18,b1228b407-7ad9-4e6a-dbf1-622e517ad674,public-global-vessel-identity:v4.0
Canal Services 7,264900338,ROU,Romania,Other,18,1ee86359e-e8be-c3b3-d447-3aea57bc3768,public-global-vessel-identity:v4.0
Apus,671706000,TGO,Togo,Cargo,17,f419943a7-7f99-0e1c-9bac-7214134e7627,public-global-vessel-identity:v4.0
Eleanora,357500000,PAN,Panama,Cargo,17,97d706b6c-c43e-b488-bc5b-76b1f90e1140,public-global-vessel-identity:v4.0
Julia Ls,677021400,TZA,Tanzania,Cargo,17,fd700bbf5-540d-9a8c-33a8-4ea97ed6f661,public-global-vessel-identity:v4.0
Abalone,667001567,SLE,Sierra Leone,Cargo,17,7f16d8944-4851-f7cc-3a83-fb2916e4b477,public-global-vessel-identity:v4.0
Bsv Rusia,264900253,ROU,Romania,Other,17,b989f4880-054e-0737-6703-f2fb60ae6d7b,public-global-vessel-identity:v4.0
Maritim 2  -,264900252,ROU,Romania,Other,17,9094138a8-89f0-f65b-c764-f649b565b59b,public-global-vessel-identity:v4.0
Pacific M,671659000,TGO,Togo,Cargo,17,cb90a67b7-7e01-26f2-8f99-9c33c227dfd3,public-global-vessel-identity:v4.0
Panjali Teymurov,636093049,LBR,Liberia,Other,17,e427f8953-3734-0cb3-b8fc-90c9b24d9f8b,public-global-vessel-identity:v4.0
Ubc Samoilovich,267131402,SVK,Slovakia,Other,17,08e1e8be6-6468-6d68-f8a8-054029fb7776,public-global-vessel-identity:v4.0
Pros Hope,352003652,PAN,Panama,Other,17,26f6e8dae-e1c7-a0dc-e869-cebf0f48f328,public-global-vessel-identity:v4.0
Blues,518915000,COK,Cook Islands,Cargo,17,ea52b316b-bee2-69f6-6537-b0e794616014,public-global-vessel-identity:v4.0
Spartak,207072337,BGR,Bulgaria,Other,17,96737971f-f9b0-82e1-cbd5-4a7bb7a7b801,public-global-vessel-identity:v4.0
Jersey,671811000,TGO,Togo,Cargo,17,b4a642ddb-b773-68f6-c070-d1aa5d95c0af,public-global-vessel-identity:v4.0
Ever Cozy,247439600,ITA,Italy,Cargo,16,7bfe8653f-fee3-8a31-797c-7941d4957ed6,public-global-vessel-identity:v4.0
Mercur 304,264162095,ROU,Romania,Other,16,db2fffb02-207b-a7a6-61eb-4c15d3da13ed,public-global-vessel-identity:v4.0
Rovinari 18,264162432,ROU,Romania,Other,16,b44a8be9b-b350-c390-6f19-15bda40d53e7,public-global-vessel-identity:v4.0
Sea River 4,264163582,ROU,Romania,Other,16,16eecf266-61b6-f5cb-4087-703e2c3721e6,public-global-vessel-identity:v4.0
Chelsea-2,256365000,MLT,Malta,Cargo,16,dbeaf525a-a8ff-48e3-8d0c-f70bc59489ff,public-global-vessel-identity:v4.0
Gamma Star,667001639,SLE,Sierra Leone,Cargo,16,e32d47334-45e8-aff4-aa9f-476a512478a1,public-global-vessel-identity:v4.0
Firat,616884000,COM,Comoros,Cargo,16,f0031a1ba-ab42-b356-ef95-51bc53c7f93b,public-global-vessel-identity:v4.0
Samro,341288000,KNA,Saint Kitts and Nevis,Cargo,16,600c17970-0f4c-fabf-33c9-946270b459db,public-global-vessel-identity:v4.0
Mercur 204,264162038,ROU,Romania,Other,16,038d43e03-3753-4c77-f1d1-c94a2791b73a,public-global-vessel-identity:v4.0
Chona,271051458,TUR,Turkey,Other,16,84ee635fd-d5d0-5847-0839-5b639944808d,public-global-vessel-identity:v4.0
Sea Navigator,334020000,HND,Honduras,Cargo,16,222c8a0c1-1591-65c2-4591-12532360ef2a,public-global-vessel-identity:v4.0
Ramco,544198120,NRU,Nauru,Cargo,16,8cce10fe1-117f-be00-e4a5-2f332eaa5edc,public-global-vessel-identity:v4.0
Chabeli,267131716,SVK,Slovakia,Other,16,94d3170f6-649e-7aff-065d-8f8cfdebe634,public-global-vessel-identity:v4.0
Karabakh Heroes,636093028,LBR,Liberia,Other,16,3969a5dc1-1b3c-87dc-fa6a-5b51871511a3,public-global-vessel-identity:v4.0
Valentina,264163123,ROU,Romania,Other,16,67a6eb91c-c091-b348-0905-715f983fc74e,public-global-vessel-identity:v4.0
Khoryv,620999164,COM,Comoros,Cargo,16,f79596dda-acfb-5f03-82ba-517a60650caf,public-global-vessel-identity:v4.0
Elbe,636021322,LBR,Liberia,Cargo,15,aea158f37-78a9-fa15-bb39-b1a944602c2d,public-global-vessel-identity:v4.0
Atlas,264163292,ROU,Romania,Other,15,2a6176d65-5e53-2921-0a56-58732c6d1234,public-global-vessel-identity:v4.0
Demetra,264163638,ROU,Romania,Other,15,ad61f8614-46dc-39c5-758f-0946ff946c75,public-global-vessel-identity:v4.0
Moraga,538009489,MHL,Marshall Islands,Cargo,15,90f48cd48-8015-5063-612d-cfe774240e9d,public-global-vessel-identity:v4.0
Dandun,667001978,SLE,Sierra Leone,Cargo,15,a2ebbbb30-0345-0853-42bd-ff35870714db,public-global-vessel-identity:v4.0
Galati 6,264900047,ROU,Romania,Other,15,f33f02961-1937-1aaf-28c6-8ad86f7c2c37,public-global-vessel-identity:v4.0
Nmsis Grozavul,264800053,ROU,Romania,Other,15,1d66112b9-9946-6712-997c-bf723f11824f,public-global-vessel-identity:v4.0
Saturn,518791000,COK,Cook Islands,Cargo,15,b02552b3b-b4a5-cfd3-a0ae-ff606d5f8ebe,public-global-vessel-identity:v4.0
Mercur 301,264162351,ROU,Romania,Other,15,233efdf6d-d47e-a238-7804-4bdad06ae744,public-global-vessel-identity:v4.0
Danube Navigator,264162196,ROU,Romania,Other,15,146b115f5-5383-789e-9d31-223b59430a9f,public-global-vessel-identity:v4.0
Urd,352004034,PAN,Panama,Passenger,15,cbf233959-9844-ea53-35bb-1cdaf5be7efa,public-global-vessel-identity:v4.0
Mustafa Necati,636020407,LBR,Liberia,Other,15,3dbc26a02-230b-d2b6-5941-10b777933889,public-global-vessel-identity:v4.0
Ops,264900506,ROU,Romania,Other,15,b779c9d28-8897-e9d4-1833-50e7236fbb59,public-global-vessel-identity:v4.0
Gaz Interceptor,351259000,PAN,Panama,Other,15,6764bc341-19b5-c8ac-489f-23e399092ca8,public-global-vessel-identity:v4.0
Bsv Cipru,264900364,ROU,Romania,Other,14,fb9724618-8a87-85a0-4565-e48390195c95,public-global-vessel-identity:v4.0
Danube-Spirit,264162265,ROU,Romania,Other,14,6aa51d104-4243-2595-c986-d89230d49ba8,public-global-vessel-identity:v4.0
Lina,312481000,BLZ,Belize,Cargo,14,2643fe965-5190-934c-307f-7f10a1ce8d9a,public-global-vessel-identity:v4.0
St.Maria,341979000,KNA,Saint Kitts and Nevis,Fishing,14,237eb014a-a2b5-6bc8-c73d-a03345039a84,public-global-vessel-identity:v4.0
Bsv Norvegia,264900318,ROU,Romania,Other,14,f4bb06acb-ba03-64ec-c415-7c7b9e8aeebe,public-global-vessel-identity:v4.0
Mercur 208,264162022,ROU,Romania,Other,14,c62b46186-690f-b409-ee9c-800b852dc39b,public-global-vessel-identity:v4.0
D Nicolescu Dm29,264800052,ROU,Romania,Other,14,e64dde3dc-c33c-4cf4-3df4-7aedba0747e6,public-global-vessel-identity:v4.0
Oris Marine,636021826,LBR,Liberia,Other,14,9cf22d8d3-3de6-a0a6-c62f-e9fa9786e097,public-global-vessel-identity:v4.0
Maris,511100868,PLW,Palau,Other,14,5ff908edd-d167-fe17-42d5-a5de9299089f,public-global-vessel-identity:v4.0
Steaua De Mare 1,264900119,ROU,Romania,Fishing,14,b1ad0b9ae-e8b6-ee78-9648-cd40b961ce46,public-global-vessel-identity:v4.0
Valmiera,620558000,COM,Comoros,Cargo,14,669267d6d-dd8f-11c8-55f0-5749265ab418,public-global-vessel-identity:v4.0
Maya S,677038500,TZA,Tanzania,Cargo,14,8e7a94f79-95e7-0b02-ac70-cca06f611836,public-global-vessel-identity:v4.0
Mamaia 2,264162049,ROU,Romania,Other,14,cb675444f-f0d1-c1f0-f022-8776b5148f37,public-global-vessel-identity:v4.0
Ag1,264163452,ROU,Romania,Other,14,0192f1ca2-22a6-c9c9-634e-d2f273bd18f6,public-global-vessel-identity:v4.0
Aristotel,264163156,ROU,Romania,Other,14,a682c8341-1f31-8739-ff5a-51266d12a552,public-global-vessel-identity:v4.0
Coremar Blu,264900329,ROU,Romania,Other,14,794a8155b-b15d-4132-cc74-7dd8b48bc2e4,public-global-vessel-identity:v4.0
Chalsi,511367000,PLW,Palau,Cargo,14,5f7498832-2825-b1de-9e4c-c8f5d80d42a5,public-global-vessel-identity:v4.0
Malik Aliyev,636093036,LBR,Liberia,Other,14,d2ed3c6ba-a4f9-db2b-53b8-5cfb5f856204,public-global-vessel-identity:v4.0
Unimar Livestock,671345000,TGO,Togo,Cargo,14,b61809301-1ed4-7618-2c15-f2cc86994bd6,public-global-vessel-identity:v4.0
Baby Two,264163662,ROU,Romania,Passenger,14,a4d8cf81b-be1f-4cb3-4da2-d34b46adbea9,public-global-vessel-identity:v4.0
Caritas,267130902,SVK,Slovakia,Other,14,7bfa0782f-fe2b-8a65-d4b3-47c6993991ff,public-global-vessel-identity:v4.0
Ubc Bohomolets,267131208,SVK,Slovakia,Other,14,19a09c914-4dfb-dc4b-0bbe-74239a469e89,public-global-vessel-identity:v4.0
Karlovac,279202159,SRB,Serbia,Other,14,2d6d9deb3-3000-14da-4f31-3f8b81769551,public-global-vessel-identity:v4.0
Danube Beauty,264162228,ROU,Romania,Other,14,0739ae2fa-a382-1434-31c5-e9c157da577c,public-global-vessel-identity:v4.0
Navy 3,272996000,UKR,Ukraine,Other,14,3a5188cf1-1788-cea8-8f04-08b3e9393463,public-global-vessel-identity:v4.0
