name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Punta Pereira,770576278,URY,Uruguay,Other,214,ad3663a1d-dd65-492e-1520-41706b4ee096,public-global-vessel-identity:v4.0
Punta Diamante,770576283,URY,Uruguay,Other,201,ca571d8cf-f531-b5fd-babd-87b078d31165,public-global-vessel-identity:v4.0
Oriental 1,770576229,URY,Uruguay,Other,197,55f4a99d0-0dbc-d063-5162-2de3ba5463f4,public-global-vessel-identity:v4.0
Divari,799000000,---,---,Other,193,052dab519-9e47-339d-7cca-a37c63c891b5,public-global-vessel-identity:v4.0
Don Roberto,701001077,ARG,Argentina,Passenger,192,fcfdd6e4a-a5d9-854c-cb07-48da8329858e,public-global-vessel-identity:v4.0
Portobelo,770576515,URY,Uruguay,Other,185,56d3b650d-dac0-09c6-970a-cb0a0a43460a,public-global-vessel-identity:v4.0
Ancap Septimo,770576296,URY,Uruguay,Fishing,181,666e39efc-c83d-ec64-63b9-e1b968cfc1cc,public-global-vessel-identity:v4.0
Catalina,770576236,URY,Uruguay,Other,175,ac5768620-0fa4-bd6f-b3ef-e831299c6fb0,public-global-vessel-identity:v4.0
Ancap Octavo,770576297,URY,Uruguay,Other,173,c39ff0edc-ce14-147d-211b-fd503021c91f,public-global-vessel-identity:v4.0
Tff Anglo,770576327,URY,Uruguay,Other,172,501973374-4b87-8790-36ed-d8a1d95f50c2,public-global-vessel-identity:v4.0
Palmira I,770576281,URY,Uruguay,Other,154,b4e8e919a-af25-d2d3-bfc9-bc3e3a4ef6ce,public-global-vessel-identity:v4.0
Alcantara,770576050,URY,Uruguay,Fishing,152,38a458860-0225-e323-a6b1-322c51f771ab,public-global-vessel-identity:v4.0
Lt Tango           4,770576211,URY,Uruguay,Passenger,138,82dfb4119-9d0e-f2f5-274e-a83ff23b1b59,public-global-vessel-identity:v4.0
Atlantic Express,770576342,URY,Uruguay,Passenger,137,ef7daa5fe-e9b1-0186-8a58-d30591f42569,public-global-vessel-identity:v4.0
Johnattan Sea Gull,770576350,URY,Uruguay,Passenger,137,a0be69839-9664-e734-f098-fe2ee1d5f298,public-global-vessel-identity:v4.0
Sea Light,770576165,URY,Uruguay,Other,136,fa80c1d1b-bb0e-42dc-2d80-fc69e52ed017,public-global-vessel-identity:v4.0
Gaucho II,770576189,URY,Uruguay,Other,134,689959ddc-cd17-cb6d-c905-b2a7c2648634,public-global-vessel-identity:v4.0
Paso Marquez,770576478,URY,Uruguay,Passenger,129,f76024f61-17d6-9204-d07f-1828072c42e9,public-global-vessel-identity:v4.0
Capella,770576085,URY,Uruguay,Fishing,127,1ba017e7c-cc62-6abf-a592-643629a6e25f,public-global-vessel-identity:v4.0
Unknown vessel,799000000,---,---,Other,123,5b498e12e-e5b4-be96-3235-50578be650b6,public-global-vessel-identity:v4.0
Hang Jun 6008,413381570,CHN,China,Other,122,bc59cb554-4188-fed3-6d8e-3b35fe693cbc,public-global-vessel-identity:v4.0
Colonia Express,770576220,URY,Uruguay,Passenger,119,aa4f9a686-6006-3364-e054-0cf6c139a29a,public-global-vessel-identity:v4.0
Agustina I,770576319,URY,Uruguay,Other,116,a08d2b8ab-b201-b332-fadf-66ba631a3c60,public-global-vessel-identity:v4.0
Rt Tannat,636093319,LBR,Liberia,Other,98,5cb24a9a2-2a62-a42d-48ab-5e8075067682,public-global-vessel-identity:v4.0
Matrero II,770576275,URY,Uruguay,Other,93,85bb9104c-cefe-a4b0-3572-42c2db89863f,public-global-vessel-identity:v4.0
Nausicaa,770576337,URY,Uruguay,Other,90,0f606bdb0-095b-1739-1c92-9c77a12afd01,public-global-vessel-identity:v4.0
Sant Bult,770576227,URY,Uruguay,Other,86,f64628f89-9721-e5d8-f632-37e84200871d,public-global-vessel-identity:v4.0
Lt Tango,770576211,URY,Uruguay,Passenger,83,13b3d5118-8083-aa03-fd2b-6985d06d527d,public-global-vessel-identity:v4.0
Don Italo,770576452,URY,Uruguay,Passenger,71,60b0dde1a-a5e5-ef13-9720-d54b91ccdc88,public-global-vessel-identity:v4.0
Francisco C,701006387,ARG,Argentina,Passenger,65,64d5a1769-916e-6507-64fc-9df726b04324,public-global-vessel-identity:v4.0
Pilot Boat Sea Pilot,770576199,URY,Uruguay,Other,65,eec0081b9-9b73-32d4-bd97-8b33c4666bbc,public-global-vessel-identity:v4.0
Sirius,770576022,URY,Uruguay,Other,63,e53b04eca-a5c5-2111-cab6-896bbe064395,public-global-vessel-identity:v4.0
Dew,378113243,VGB,British Virgin Islands,Passenger,60,dc8e350e5-5754-d5f4-5bca-bd8ed97f5f76,public-global-vessel-identity:v4.0
Hb Grus,755072000,PRY,Paraguay,Other,59,d9db14430-0c5c-b5e4-31f8-e2bd13697edd,public-global-vessel-identity:v4.0
Ederra 5,770576348,URY,Uruguay,Passenger,56,079c82007-7a87-eadb-bf5f-d4133d95b4c3,public-global-vessel-identity:v4.0
Tiger Plata,563131700,SGP,Singapore,Cargo,55,482daa1de-e8c2-5bb3-5d87-9db5bcabb818,public-global-vessel-identity:v4.0
Horizonte III,770576145,URY,Uruguay,Passenger,55,9f79f312f-f9e1-fe98-cd57-b90dc842cb4e,public-global-vessel-identity:v4.0
Gigi,232046111,GBR,United Kingdom,Passenger,54,d05bd684d-da71-74e2-669e-2b5621b8777e,public-global-vessel-identity:v4.0
EL_FRESCACHON,368277020,USA,United States of America,Passenger,51,0abf08a5b-b5ee-4b4a-4920-6da425e5c677,public-global-vessel-identity:v4.0
Unknown vessel,770576478,URY,Uruguay,Passenger,47,7ed59eb94-4a8f-8c3a-8a12-9e08e89e6d7a,public-global-vessel-identity:v4.0
Riachuelo,770576075,URY,Uruguay,Fishing,45,8cac2680e-ec78-d96a-2d2a-2b28053340c9,public-global-vessel-identity:v4.0
Ky Chororo,770576352,URY,Uruguay,Cargo,45,fc2eac534-4d21-ae6d-3f83-edd57c0c13c6,public-global-vessel-identity:v4.0
Nicolas,770576266,URY,Uruguay,Other,44,01b8e3eec-c52d-903f-6ded-93d4f61f53f0,public-global-vessel-identity:v4.0
Calypso,770576132,URY,Uruguay,Passenger,44,dad6fe412-27b9-3a28-2043-f8bb94165cbd,public-global-vessel-identity:v4.0
Ayane,248791000,MLT,Malta,Other,42,87f954103-31f4-9b24-45f2-279a65cb393a,public-global-vessel-identity:v4.0
Dew,378113243,VGB,British Virgin Islands,Passenger,42,c4c1aa5ef-f1ed-fde0-0c16-b195ac221e41,public-global-vessel-identity:v4.0
Emperador,770576131,URY,Uruguay,Fishing,41,ef2974494-4080-c317-ab7c-1cb351d318f2,public-global-vessel-identity:v4.0
Maria Del Carmen,770576430,URY,Uruguay,Other,40,bbc969da1-1e3b-1126-dc4c-4b14f70fce86,public-global-vessel-identity:v4.0
Promar XXI,770576096,URY,Uruguay,Fishing,40,8c40df35b-b8cd-fd1b-f125-375fccc947df,public-global-vessel-identity:v4.0
Noni II,770576102,URY,Uruguay,Fishing,39,05788b3d7-7e2f-1875-e05c-b7ad6269e165,public-global-vessel-identity:v4.0
White Whale,636018029,LBR,Liberia,Other,39,bc950d929-9706-b99d-7d43-9ca79d40e409,public-global-vessel-identity:v4.0
Gaucho,770576067,URY,Uruguay,Other,39,c6dcd5282-2553-5f73-3b06-038bbb7c1f1f,public-global-vessel-identity:v4.0
San Francisco,770576060,URY,Uruguay,Other,39,c1fc0cec9-9b0d-57e5-f052-332815085b4b,public-global-vessel-identity:v4.0
Audax II,770576265,URY,Uruguay,Other,38,b2ec9d97f-f518-6768-cada-6766e88744d8,public-global-vessel-identity:v4.0
Els Maite,770576277,URY,Uruguay,Other,38,c8346b27d-d8a2-fbd1-7084-0f338efdaa4c,public-global-vessel-identity:v4.0
Unispirit,304908000,ATG,Antigua and Barbuda,Cargo,38,288257a74-4717-da78-b6fc-85a3f8379dff,public-global-vessel-identity:v4.0
Winner,770576444,URY,Uruguay,Passenger,38,6135d8952-2edd-38af-87c2-1fcfe182eef0,public-global-vessel-identity:v4.0
Hechicero,770576142,URY,Uruguay,Fishing,38,95b246c9d-d5e8-540f-b305-fc2d9bc10d0c,public-global-vessel-identity:v4.0
Roxana III,232057402,GBR,United Kingdom,Passenger,38,60f9dbbdc-c2cc-823d-9fbc-8958e471acb9,public-global-vessel-identity:v4.0
Unknown vessel,770576444,URY,Uruguay,Passenger,37,37646b5ca-a529-fa88-f338-69176dd269df,public-global-vessel-identity:v4.0
Pilot Boat Paloma A,770576250,URY,Uruguay,Other,36,1d42042d3-306e-31d9-085d-75e26e53560a,public-global-vessel-identity:v4.0
Krios,770576187,URY,Uruguay,Fishing,36,2b5902d9e-eef8-0f6a-570f-48717f7a4e4b,public-global-vessel-identity:v4.0
Heraclito Filho,710000019,BRA,Brazil,Other,35,10973ebae-e521-6519-7db4-d3d6bf9d3e30,public-global-vessel-identity:v4.0
Penelope,755241100,PRY,Paraguay,Other,35,53be99f98-883c-4624-f411-97234b22650b,public-global-vessel-identity:v4.0
Elena Delta,701006342,ARG,Argentina,Passenger,35,f4f5cc7d8-84cf-823c-6e42-18cc45fe5af4,public-global-vessel-identity:v4.0
Varamo,210950000,CYP,Cyprus,Cargo,34,c9212e52f-ff17-a3cf-77a4-8ddfff30f4f3,public-global-vessel-identity:v4.0
Rio Arapey (Rou-14),770576016,URY,Uruguay,Passenger,33,a30edd628-8d01-465d-8b39-e1334594032b,public-global-vessel-identity:v4.0
Rou 52 Isla De Lobos,770576465,URY,Uruguay,Other,32,7dd4fe4c9-9977-14ac-2e01-28be3e3a556d,public-global-vessel-identity:v4.0
Mara,636023077,LBR,Liberia,Other,32,6a3037e33-3f6d-a26b-7583-6d5f638f53b6,public-global-vessel-identity:v4.0
Wp Halle,770576072,URY,Uruguay,Other,31,2fbe4ee71-11a9-6d4d-40d1-10b7ffcd7129,public-global-vessel-identity:v4.0
Luca,701001173,ARG,Argentina,Passenger,31,5b67e81b7-7775-523e-b665-1aa2310d3bab,public-global-vessel-identity:v4.0
Rou 34 Audaz,770576026,URY,Uruguay,Other,30,075ca40a4-4fba-e51a-d96c-39c597b5d91d,public-global-vessel-identity:v4.0
DIDI K,770576343,URY,Uruguay,Other,30,f487055cc-c3f9-71a2-5f3c-3c61d4d74807,public-global-vessel-identity:v4.0
Vb Sargazos,770576403,URY,Uruguay,Other,30,21f9a83f5-5d73-39a0-61d2-64d7e46bdc40,public-global-vessel-identity:v4.0
Santa Maria Del Mar,770576119,URY,Uruguay,Fishing,29,d871104ee-e8c2-ed05-5622-ca1c519ae769,public-global-vessel-identity:v4.0
Quartz,232038996,GBR,United Kingdom,Passenger,29,afbb7e4b9-96aa-5843-baf5-476fd92e9029,public-global-vessel-identity:v4.0
Inquebrantable,755122000,PRY,Paraguay,Cargo,29,013e548c5-561a-aa9f-14de-8bc9e632b3b1,public-global-vessel-identity:v4.0
Cap. Jackson,755058000,PRY,Paraguay,Cargo,29,dc26452fb-bfba-b944-db91-8920081898a0,public-global-vessel-identity:v4.0
R.O.U. Oyarvide,770576006,URY,Uruguay,Other,29,cad8c6e61-1301-ddf9-7078-891ca61590d6,public-global-vessel-identity:v4.0
Cacique,770576103,URY,Uruguay,Fishing,29,017ad2943-3eb9-7eed-fb47-de11ee714c23,public-global-vessel-identity:v4.0
Corumba V,770001266,URY,Uruguay,Passenger,29,ac052e59a-a39f-c804-b0df-4872e31b531f,public-global-vessel-identity:v4.0
As Silje,636093210,LBR,Liberia,Cargo,28,5744b5567-74b3-6a47-fe6b-bb0cd48f98cc,public-global-vessel-identity:v4.0
Albamar,770576113,URY,Uruguay,Fishing,28,713f3739c-c676-7922-46e5-94191124436c,public-global-vessel-identity:v4.0
Dartesa III,770576182,URY,Uruguay,Fishing,28,6490d8bb0-0637-eba0-d4c9-64c26880b775,public-global-vessel-identity:v4.0
Rio Yaguaron,770576018,URY,Uruguay,Other,27,782d6fab8-8b85-f1b6-451c-834ac8234872,public-global-vessel-identity:v4.0
Jan Connor,720687000,BOL,Bolivia (Plurinational State of),Other,27,260f680aa-a975-85cf-9fe3-3cc52b1ab5ef,public-global-vessel-identity:v4.0
Rou 23 Maldonado,770576005,URY,Uruguay,Other,27,5c5abe269-9192-3c38-6ada-952fab6e6c11,public-global-vessel-identity:v4.0
Villalonga,770576116,URY,Uruguay,Fishing,27,9876cb1a1-1d7c-f9f1-dda6-65d9b543867e,public-global-vessel-identity:v4.0
Pura Vida,378114073,VGB,British Virgin Islands,Other,27,17a8632a5-5b55-4a8e-1771-8e487ff7ef72,public-global-vessel-identity:v4.0
Promar XXII,770576122,URY,Uruguay,Fishing,27,8c43f13cc-cd19-8ad2-23a1-2ebef2eefddf,public-global-vessel-identity:v4.0
Rou 53 Isla Farallon,770576521,URY,Uruguay,Passenger,27,13c0ab316-6be0-758f-6690-15f0d7e1ac1b,public-global-vessel-identity:v4.0
Artemis,275508000,LVA,Latvia,Cargo,27,7d5cf4604-4317-edd9-b508-b8ae4f9b87db,public-global-vessel-identity:v4.0
Golondrina De Mar,701000560,ARG,Argentina,Other,26,1936e51c5-5db0-3212-907d-caa96f370987,public-global-vessel-identity:v4.0
Centaurus,636020431,LBR,Liberia,Other,25,818029d5f-f503-87ec-a478-b889d51bf4a7,public-global-vessel-identity:v4.0
Rio De La Plata,770576017,URY,Uruguay,Other,25,ae95e019f-ffc1-5d02-33a3-ba388b6dc040,public-global-vessel-identity:v4.0
San San H,636014262,LBR,Liberia,Other,25,5d5a7f9da-ae1c-b7ff-d1d8-72e430646d2f,public-global-vessel-identity:v4.0
Victoria Maria,770576321,URY,Uruguay,Fishing,25,c5544603c-c0da-6e93-9354-b806bd6048fc,public-global-vessel-identity:v4.0
Ve Capitan Miranda,770576100,URY,Uruguay,Other,25,b1f5f390e-e276-25d4-96b5-d6654738ede0,public-global-vessel-identity:v4.0
Commotion,368318960,USA,United States of America,Passenger,25,f2033f0d6-6543-4e58-e81a-3b358885f226,public-global-vessel-identity:v4.0
Tiger Gaucho,352004506,PAN,Panama,Other,24,1955ad758-8e00-6639-2aeb-2adca0910b0c,public-global-vessel-identity:v4.0
Qian Lian 2,770576253,URY,Uruguay,Fishing,24,36785ad8d-dacc-f5ab-3144-7ca4741832a0,public-global-vessel-identity:v4.0
Bg Tiger,701006157,ARG,Argentina,Other,24,35e553569-96f5-5d6e-937c-7617c4ab3770,public-global-vessel-identity:v4.0
Calon II,770576149,URY,Uruguay,Fishing,24,53c4eb590-0d8a-df86-ebe0-5988e2a960c1,public-global-vessel-identity:v4.0
Unknown vessel,770576430,URY,Uruguay,Other,24,56a06bcf2-2918-8f75-b5f2-7fa45c062715,public-global-vessel-identity:v4.0
Tacuarembo,770576118,URY,Uruguay,Fishing,24,14bf59c7a-a72c-9f4d-2102-1290ea840d8d,public-global-vessel-identity:v4.0
Mita To,338153000,USA,United States of America,Passenger,23,2e5536a3c-ccd0-a9d8-1193-100db9c0284d,public-global-vessel-identity:v4.0
Florida,770576117,URY,Uruguay,Fishing,23,ab05495ba-a84a-4c4c-c9fa-88a7e80b0a5e,public-global-vessel-identity:v4.0
Rou 31,770576024,URY,Uruguay,Other,23,8f7217db6-6549-e20f-de41-bb2a939df608,public-global-vessel-identity:v4.0
Besugo I,770576159,URY,Uruguay,Fishing,23,9ce0660ba-ae17-4ecc-5b96-c0db2fbd23e8,public-global-vessel-identity:v4.0
Rio Solis IV,770576089,URY,Uruguay,Fishing,23,05c956394-4de8-b1a3-80a8-18c70c99b89b,public-global-vessel-identity:v4.0
"Rou 10 ""Huracan""",770576019,URY,Uruguay,Other,22,be3533bec-c0fd-1336-15e4-1e510a73d302,public-global-vessel-identity:v4.0
Pintamar,770576214,URY,Uruguay,Fishing,22,65b239c21-1a9d-44e9-8e30-51f0dc3097e1,public-global-vessel-identity:v4.0
Morro Azul,720882000,BOL,Bolivia (Plurinational State of),Other,22,5c173e8c9-94ce-9179-722d-49da558d9435,public-global-vessel-identity:v4.0
Ohana,368011780,USA,United States of America,Passenger,22,7a54a474c-c2d7-a63e-091d-a71c9e5fd974,public-global-vessel-identity:v4.0
Adela Mar Survey,770576138,URY,Uruguay,Other,22,ecd70e3d7-7974-a155-5006-ea2ce8a3ce7a,public-global-vessel-identity:v4.0
Besugo II,770576160,URY,Uruguay,Fishing,22,9710a318d-deb9-0e05-3b15-16362e27e971,public-global-vessel-identity:v4.0
Buenos Aires Express,770576232,URY,Uruguay,Passenger,22,c6e6bfcaf-f247-6c1b-5c7e-d321f107de85,public-global-vessel-identity:v4.0
Maui,770008427,URY,Uruguay,Passenger,22,f4ed4e547-749a-3284-13cf-1581e356a687,public-global-vessel-identity:v4.0
Rou 11 Rio Negro,770576020,URY,Uruguay,Passenger,21,2decc9000-0875-9787-c8e3-8a93b553d4c6,public-global-vessel-identity:v4.0
Insignia,770576146,URY,Uruguay,Fishing,21,6646f3598-8a3e-12db-1dd8-7c0d118edb30,public-global-vessel-identity:v4.0
Eco Galaxy,538006293,MHL,Marshall Islands,Other,21,ec0fc70d0-052c-7bd1-63d5-a38ae166ffc3,public-global-vessel-identity:v4.0
Gf Humaita,755157000,PRY,Paraguay,Other,21,1dcd55581-1a4f-4361-cb21-c91c78093b94,public-global-vessel-identity:v4.0
Unica,232005017,GBR,United Kingdom,Passenger,21,e7acd371e-ed6f-a467-e874-81a3d79f151b,public-global-vessel-identity:v4.0
Ladoce H,755134000,PRY,Paraguay,Other,20,29f88af69-9fdb-7f6f-c1ab-143bffe0f40d,public-global-vessel-identity:v4.0
Santa Lucia,770576172,URY,Uruguay,Other,20,46d777c6a-abea-4edb-b266-e2c3d03355fc,public-global-vessel-identity:v4.0
Tremendo II,232040397,GBR,United Kingdom,Passenger,20,b7b513ad6-691c-7992-7c01-8e2977d3790b,public-global-vessel-identity:v4.0
Sopesca,770576112,URY,Uruguay,Fishing,20,76912b05e-e646-fa54-016a-29ba430d756a,public-global-vessel-identity:v4.0
Don Kasbergen,720946000,BOL,Bolivia (Plurinational State of),Other,20,be96822e6-68ce-4578-bd48-1cd1382335f7,public-global-vessel-identity:v4.0
Intrepido,755109000,PRY,Paraguay,Cargo,19,f4357d889-91bd-dfad-2b24-811452608626,public-global-vessel-identity:v4.0
Minerva,205707000,BEL,Belgium,Other,19,73b1bc427-7e0e-14e4-edd9-2696e44b3339,public-global-vessel-identity:v4.0
EL_FRESCACHON,261008552,POL,Poland,Seismic vessel,19,eebe21cb7-7d8e-6e40-bece-2026101f17f1,public-global-vessel-identity:v4.0
Harmoni,261005031,POL,Poland,Passenger,19,d5d384503-3037-edb6-1540-7ea0cda537a3,public-global-vessel-identity:v4.0
Qian Lian 1,770576088,URY,Uruguay,Fishing,19,2215b6696-60ca-c81b-c13a-af1db7db6826,public-global-vessel-identity:v4.0
Contessa,538072311,MHL,Marshall Islands,Passenger,19,b4eaabee3-3dba-d536-5c2d-4aa98f0604ab,public-global-vessel-identity:v4.0
Punta     Quilla,701095000,ARG,Argentina,Other,19,94152a927-7553-3b4f-cd4a-e9ece0f6ffef,public-global-vessel-identity:v4.0
Unknown vessel,770576046,URY,Uruguay,Other,19,303aaeccc-cde7-501c-05bf-6a5a923fa097,public-global-vessel-identity:v4.0
Onwa25605,9125605,---,---,Passenger,19,8fae3b037-7571-d2ae-0e4e-c6f145fa5f14,public-global-vessel-identity:v4.0
Calon I,770576148,URY,Uruguay,Fishing,19,8c533f92b-b3a9-1f6e-5ce2-aabd2d71b08a,public-global-vessel-identity:v4.0
Como,248000672,MLT,Malta,Passenger,19,4ebb3e35b-b76a-93c1-43d7-52238037b190,public-global-vessel-identity:v4.0
Finisterre,538072310,MHL,Marshall Islands,Passenger,18,924d558c8-8e54-f351-92dd-fd5bce5aecaa,public-global-vessel-identity:v4.0
Rou 04 Gral.Artigas,770576002,URY,Uruguay,Other,18,c5284c5bb-bfa3-7c4a-c926-9eaa7d05adcb,public-global-vessel-identity:v4.0
Mercosul Santos,710001270,BRA,Brazil,Cargo,18,de2c25559-9916-25b9-36f8-7e6c83228654,public-global-vessel-identity:v4.0
Optimo II,770576153,URY,Uruguay,Fishing,18,098830c4f-f1c1-4f64-1517-3b5b8166e417,public-global-vessel-identity:v4.0
Kitkat,261006142,POL,Poland,Other,18,e4c738c00-0628-b0f7-a0bb-5028bfdfe43c,public-global-vessel-identity:v4.0
Mandrake I,770576047,URY,Uruguay,Fishing,18,bfd03ad70-0cd0-f9f6-2742-3faa5d655f4e,public-global-vessel-identity:v4.0
Maria Auxiliadora,755091000,PRY,Paraguay,Other,18,c07dd7da6-640a-5d16-2a1c-d81920f435c4,public-global-vessel-identity:v4.0
Jai,235115579,GBR,United Kingdom,Passenger,18,bc8ced0c7-733c-9982-be59-b94137a152d2,public-global-vessel-identity:v4.0
Tomy H,755002600,PRY,Paraguay,Other,18,535f1f65e-e8bd-6a53-3d6d-96dc324598a0,public-global-vessel-identity:v4.0
Sopesca,770576112,URY,Uruguay,Fishing,18,710e06921-1647-e6e1-5ab3-d398b0b774cd,public-global-vessel-identity:v4.0
Leal Santos,770576108,URY,Uruguay,Fishing,17,dab8d1476-616a-3eb3-5db4-3fdb974d19ed,public-global-vessel-identity:v4.0
Patagonia,232057153,GBR,United Kingdom,Fishing,17,15a01cdb5-591e-52bb-2fa8-113e45dd6752,public-global-vessel-identity:v4.0
El Faro,701000806,ARG,Argentina,Fishing,17,ef4713fdf-f7b1-ea72-8329-45d1cd406125,public-global-vessel-identity:v4.0
Tongopitres,338331892,USA,United States of America,Other,17,d91d78c9c-cd8b-50e0-9aaf-000c4a87b62e,public-global-vessel-identity:v4.0
Morro Alto,720883000,BOL,Bolivia (Plurinational State of),Other,17,dcf2d7c47-7f94-1d81-f404-c7bed8868707,public-global-vessel-identity:v4.0
Corsario,701006539,ARG,Argentina,Other,17,c8498e2e4-44c6-4d78-54fc-b96d05aef316,public-global-vessel-identity:v4.0
Mar Dulce,261005137,POL,Poland,Passenger,17,38c0b3788-8c3b-9ceb-152a-ef9c89c51485,public-global-vessel-identity:v4.0
Sealion,770576369,URY,Uruguay,Bunker,17,6b40707cc-cb45-3edb-9004-141d85ae69c0,public-global-vessel-identity:v4.0
Huafeng 882,701150000,ARG,Argentina,Fishing,17,ce5bbaebd-df6c-3820-bad6-9fae2d5e4e58,public-global-vessel-identity:v4.0
Snyspurven,261005984,POL,Poland,Other,17,38e1a7e50-049d-16d3-3fb9-5fd58b8e4a9c,public-global-vessel-identity:v4.0
Don Carlos,232031047,GBR,United Kingdom,Passenger,17,8555036c2-25b7-beb4-8ef1-0289059d3775,public-global-vessel-identity:v4.0
Expreso Optimo II,770576153,URY,Uruguay,Fishing,17,af391b979-99c6-b7a8-9376-4ab1e1d40462,public-global-vessel-identity:v4.0
Mercosul Itajai,710027240,BRA,Brazil,Cargo,16,27cfc3db5-5b8a-b811-8636-c505c1827f09,public-global-vessel-identity:v4.0
Rio Miranda,720945000,BOL,Bolivia (Plurinational State of),Other,16,400a17e25-52f1-9f85-7246-5f409bccd807,public-global-vessel-identity:v4.0
Cristobal,770576069,URY,Uruguay,Other,16,47adb69ad-d151-faaf-b22f-8e3b2dc51289,public-global-vessel-identity:v4.0
Costa Favolosa,247311100,ITA,Italy,Passenger,16,f873ce6a6-67f1-d7b6-8156-6ce4fd5dcb71,public-global-vessel-identity:v4.0
Aral III,261006540,POL,Poland,Passenger,16,6dd1a18df-fd73-7447-a585-588d7f244bcb,public-global-vessel-identity:v4.0
Lazaro,701006268,ARG,Argentina,Other,16,2981891c3-3487-2735-5eaa-bb6a868df223,public-global-vessel-identity:v4.0
Don Eduardo,755194200,PRY,Paraguay,Other,16,d0fa20cef-f0a8-308c-691d-89cdc1025f52,public-global-vessel-identity:v4.0
Independiente,755123000,PRY,Paraguay,Cargo,16,2e19073e0-0012-4153-72de-7fc2d545522d,public-global-vessel-identity:v4.0
Incansable,755138000,PRY,Paraguay,Other,16,54c538a59-97b1-ea15-5abe-6ab09f70501c,public-global-vessel-identity:v4.0
