name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Bg Team,377139000,VCT,Saint Vincent and the Grenadines,Other,56,a3a35ec70-0095-90a7-3b5c-aa8751a5bccd,public-global-vessel-identity:v4.0
Seacor Amazon,538007875,MHL,Marshall Islands,Other,55,cf5f93490-0a42-a76b-f00c-0a0703f0f071,public-global-vessel-identity:v4.0
Bg Rich,375786000,VCT,Saint Vincent and the Grenadines,Other,53,0b4d180a8-899d-e7a4-7d1c-33c56b074592,public-global-vessel-identity:v4.0
Clarence Triche,368067000,USA,United States of America,Other,52,947a68618-8925-6db2-9967-09bcf51c7abe,public-global-vessel-identity:v4.0
Guyana Hero,366828000,USA,United States of America,Other,52,c9dbf216d-d791-bee9-91d1-d33292d61acb,public-global-vessel-identity:v4.0
Ted Smith,367367000,USA,United States of America,Other,52,4487c394b-ba87-1818-3992-264660f09401,public-global-vessel-identity:v4.0
Seacor Congo,538007878,MHL,Marshall Islands,Other,51,9b6032130-0a67-c84d-7da9-4d5bec3acde7,public-global-vessel-identity:v4.0
Bg Faith,375275000,VCT,Saint Vincent and the Grenadines,Passenger,51,c22be60a8-8db7-f806-e31b-85aabc7cf3ce,public-global-vessel-identity:v4.0
Horn Island,338212000,USA,United States of America,Other,51,ec630620c-cae5-47e8-1c08-b7e68814c29b,public-global-vessel-identity:v4.0
Paradise Island,367754760,USA,United States of America,Other,50,11858862a-aa3b-3cbc-a77e-5599dcb4b11a,public-global-vessel-identity:v4.0
Aldemir Souza Tide,577047000,VUT,Vanuatu,Other,49,b545d11af-f152-e895-5328-0b3078378ddb,public-global-vessel-identity:v4.0
Anuket Sapphire,249038000,MLT,Malta,Bunker,49,f5046077e-e72f-e523-7b57-fe213894a644,public-global-vessel-identity:v4.0
Bg Vision,375334000,VCT,Saint Vincent and the Grenadines,Other,48,0dd4dd1c0-030e-1133-0f5c-62be3ad99702,public-global-vessel-identity:v4.0
Globia,750000084,GUY,Guyana,Other,47,0635e95d7-794c-d113-9629-80595808b98a,public-global-vessel-identity:v4.0
Wine Island,367668740,USA,United States of America,Other,46,2c45a4a30-05e1-4296-a091-3cdba9ab5461,public-global-vessel-identity:v4.0
Long Yun 577,677060100,TZA,Tanzania,Other,45,48c241414-46a3-b5f9-463d-4af5e98c0281,public-global-vessel-identity:v4.0
Russell Adams,338363000,USA,United States of America,Other,44,02a90ba61-117f-9598-8db8-70ecff83e471,public-global-vessel-identity:v4.0
Maria Jose 2,341489001,KNA,Saint Kitts and Nevis,Other,43,426760a94-439e-f9ba-5a10-5c311e106368,public-global-vessel-identity:v4.0
Midnight Dream,577368000,VUT,Vanuatu,Other,42,c92290e22-2d49-ec4f-9ac8-ff3b8adab1bb,public-global-vessel-identity:v4.0
Russell Bouziga,368157000,USA,United States of America,Other,42,216f0862a-acce-0fdc-47dc-7391222cfaf4,public-global-vessel-identity:v4.0
Bourbon Ruby,253347000,LUX,Luxembourg,Other,41,2249b8ee7-7775-5bf0-97ae-462c78d96772,public-global-vessel-identity:v4.0
Pelican Fisher,232038603,GBR,United Kingdom,Bunker,41,457819a3e-ed3e-ce84-a6b2-dab5ccae9ea1,public-global-vessel-identity:v4.0
C Confidence,366757000,USA,United States of America,Other,40,e314b3bf4-4d4f-ddef-23aa-542ddb899d6a,public-global-vessel-identity:v4.0
Tropic Express,377901024,VCT,Saint Vincent and the Grenadines,Cargo,38,89857218b-bc20-5386-75c0-75edd097febc,public-global-vessel-identity:v4.0
C-Installer,366291000,USA,United States of America,Other,38,ead8b561c-c4fb-b445-da58-87e826999ec3,public-global-vessel-identity:v4.0
Cfs Horizon,563191100,SGP,Singapore,Other,37,4c17dd332-2536-3b84-ddb4-d3827e5808e5,public-global-vessel-identity:v4.0
Celine C,255915692,PRT,Portugal,Other,36,ad8789dc0-0650-8597-f84b-9bf228e90dbe,public-global-vessel-identity:v4.0
Bourbon Sapphire,311001020,BHS,Bahamas,Other,35,60fa1c1b4-43fe-9386-1875-b41a04cb14a3,public-global-vessel-identity:v4.0
Qi Chen 1,312829000,BLZ,Belize,Cargo,35,8f2ccc687-7599-583c-57a6-5bf88db8e902,public-global-vessel-identity:v4.0
San Miguel,352001337,PAN,Panama,Other,35,3ec1bc848-89aa-a0b6-04bb-1ac81cce5d07,public-global-vessel-identity:v4.0
NALLY2GUYANA,367118360,USA,United States of America,Other,35,6e9ed97e4-4fc0-daa5-1978-a7b3e597ed65,public-global-vessel-identity:v4.0
Asg Kherson,511101311,PLW,Palau,Other,34,49f4acfb1-1d82-d371-a45d-0b9163bd5e5a,public-global-vessel-identity:v4.0
Mariska-G,353121000,PAN,Panama,Other,34,c5ae76aaa-aeca-0f44-9746-fa8fbc24d69b,public-global-vessel-identity:v4.0
Mh Monsoon,311001652,BHS,Bahamas,Other,33,e58cdcec3-3c61-0a9f-88f7-621599cd0579,public-global-vessel-identity:v4.0
Medison,667001295,SLE,Sierra Leone,Other,32,7a16a0514-430a-358b-bef0-aa5cce3482a8,public-global-vessel-identity:v4.0
Gsi Hururu,312036000,BLZ,Belize,Other,32,7c3fde164-4529-8294-63fa-843b5b20dcfd,public-global-vessel-identity:v4.0
Angeles,730151026,COL,Colombia,Other,31,8ac7176f6-6b41-bc1c-2deb-510895c8341c,public-global-vessel-identity:v4.0
Fast Wil,750000074,GUY,Guyana,Cargo,30,496b437b2-29f6-89ec-6f95-5cc5199b9b74,public-global-vessel-identity:v4.0
Tessa Pg,235009020,GBR,United Kingdom,Other,30,3371f0b7a-a1bd-d86a-0fdf-f45f3fe49ba6,public-global-vessel-identity:v4.0
Janet C,255915829,PRT,Portugal,Other,30,53cc95dbc-cd97-cfe4-20da-3249b3370533,public-global-vessel-identity:v4.0
Bourbon Rhesos,376298000,VCT,Saint Vincent and the Grenadines,Other,29,2e27cef06-65ac-3c9a-cdeb-4403b580bb1a,public-global-vessel-identity:v4.0
Bourbon Calm,253789000,LUX,Luxembourg,Other,29,45407e0f8-8bf9-1655-77e9-527af6a3370f,public-global-vessel-identity:v4.0
Unknown vessel,312646000,BLZ,Belize,Other,29,344f71c24-4684-ea00-5934-0855d3df1d79,public-global-vessel-identity:v4.0
Dn87,645278000,MUS,Mauritius,Other,29,6c69a297d-d77e-e296-d752-4b3b959d1b3b,public-global-vessel-identity:v4.0
Bourbon Diamond,253372000,LUX,Luxembourg,Other,29,dbd64bba3-316d-bbd5-7a85-e9c540dc5513,public-global-vessel-identity:v4.0
MV Ma Lisha,750000068,GUY,Guyana,Other,27,f0083ed61-1be3-30ff-9ba7-40ad7e2e88eb,public-global-vessel-identity:v4.0
Al  Dreamer,667001636,SLE,Sierra Leone,Other,27,c7754cbe5-5d81-be2b-0d75-6ef5aaeed7ba,public-global-vessel-identity:v4.0
Sd Honour,376641000,VCT,Saint Vincent and the Grenadines,Other,27,2496d59b5-5063-368d-9d03-c4ff0c8bad8c,public-global-vessel-identity:v4.0
Seaways 22,375147000,VCT,Saint Vincent and the Grenadines,Seismic vessel,27,5a70ea799-9b06-3442-f75a-c642b9a42a9d,public-global-vessel-identity:v4.0
A`Rinra,577446000,VUT,Vanuatu,Other,27,1ac71c6c2-29e0-9f97-8d9b-e880f4b7a4a6,public-global-vessel-identity:v4.0
Bourbon Liberty 308,253058000,LUX,Luxembourg,Other,26,ab53f007e-e12f-c413-049a-095517c66329,public-global-vessel-identity:v4.0
Jefferson,352003878,PAN,Panama,Other,25,2bdc468b0-0d43-40a0-415d-0145293495d6,public-global-vessel-identity:v4.0
Mega,341198001,KNA,Saint Kitts and Nevis,Other,25,3107d0f05-524a-de34-b73b-7ae453c40320,public-global-vessel-identity:v4.0
Sd Grace,377492000,VCT,Saint Vincent and the Grenadines,Other,24,c2c7554b7-7dd8-3709-6a8c-ad6152f80a29,public-global-vessel-identity:v4.0
Kestrel Fisher,232059972,GBR,United Kingdom,Other,24,9ea47592b-b68f-888c-790a-0b2a927ed290,public-global-vessel-identity:v4.0
Syros Wind,377901136,VCT,Saint Vincent and the Grenadines,Cargo,23,febc53403-3c1c-a7d9-ec08-79a3c2a7e062,public-global-vessel-identity:v4.0
Hos Carousel,367612530,USA,United States of America,Other,23,4ef9dd1ba-aceb-4f00-baa6-ceec78fcaf8c,public-global-vessel-identity:v4.0
Bourbon Liberty 243,253499000,LUX,Luxembourg,Other,23,1b0fd9a53-3a06-666c-4a38-893da7edfe63,public-global-vessel-identity:v4.0
Falk,750000076,GUY,Guyana,Other,23,07a2db16b-bcc8-6afe-0ed2-2469672b2cd6,public-global-vessel-identity:v4.0
Henrietta Pg,229729000,MLT,Malta,Other,23,3e5675ed2-29a2-1763-e733-18d5a73fead9,public-global-vessel-identity:v4.0
King Fisher,232059973,GBR,United Kingdom,Other,22,b25a8a500-061c-5115-b7f4-b43084b679b7,public-global-vessel-identity:v4.0
Shiva Bunker,750000060,GUY,Guyana,Other,22,bb466efbe-e5ea-a3b6-1168-8484dc069a43,public-global-vessel-identity:v4.0
Lucy Pg,235153000,GBR,United Kingdom,Other,22,8b692f228-8915-3851-4284-958b7c2d20a6,public-global-vessel-identity:v4.0
Unknown vessel,730151026,COL,Colombia,Other,22,01c883876-6ad0-ed09-edd3-8224bfe09333,public-global-vessel-identity:v4.0
Madam Kalina,577447000,VUT,Vanuatu,Other,20,fe73d23fc-cd1e-c3b2-6a35-891fdf9af4d7,public-global-vessel-identity:v4.0
Unknown vessel,750000024,GUY,Guyana,Other,20,992ab234b-bc73-c331-8fc3-7a71296cb841,public-global-vessel-identity:v4.0
Hoegh Caribia,538009725,MHL,Marshall Islands,Cargo,19,686a920e8-8f86-a3ff-21e1-7d3abc4e0307,public-global-vessel-identity:v4.0
Danube,750000024,GUY,Guyana,Other,19,d00b2e5dd-db32-a906-1a7c-88523149e60e,public-global-vessel-identity:v4.0
Triton Freedom,367434140,USA,United States of America,Other,19,72c987ee6-688a-ee0c-3182-0eae8aaec187,public-global-vessel-identity:v4.0
Bourbon Mistral,311001731,BHS,Bahamas,Other,19,e2da5e7f4-446b-54f8-df42-08e0996d3030,public-global-vessel-identity:v4.0
O`Rourke Tide,576494000,VUT,Vanuatu,Other,19,0e09795e5-5291-07f5-f0b2-f53308c0373c,public-global-vessel-identity:v4.0
Sd Power,311000994,BHS,Bahamas,Other,18,c1da7d5fe-efb4-6389-b6a9-c07c5fc4de26,public-global-vessel-identity:v4.0
Skandi Nomad,219027979,DNK,Denmark,Other,18,9e6b5e1ce-ec92-da64-0c00-ed93c6a2f0c7,public-global-vessel-identity:v4.0
Hos Renaissance,345090025,MEX,Mexico,Other,18,06441b1b8-8657-0f19-f2be-75a9758a990e,public-global-vessel-identity:v4.0
Tzini,229338000,MLT,Malta,Cargo,18,f3d2c7d73-33dd-9113-3ea6-517dab71aa48,public-global-vessel-identity:v4.0
Diego,351067000,PAN,Panama,Cargo,17,95daeed59-9de9-9950-290c-f7150dcbc8db,public-global-vessel-identity:v4.0
Solfjord,377901338,VCT,Saint Vincent and the Grenadines,Other,17,062956878-8336-6748-efc0-4863f13e386c,public-global-vessel-identity:v4.0
Talent Fiona,352003322,PAN,Panama,Other,16,fc2c980b5-5abd-b72d-33e6-33e197905cd5,public-global-vessel-identity:v4.0
Seamaster,229584000,MLT,Malta,Cargo,16,1af8b1ea9-9058-7cbd-75b3-71d30ce6871f,public-global-vessel-identity:v4.0
Jilong777,352003841,PAN,Panama,Other,16,e2ab266d9-9248-6f8a-f7aa-3a40cef10a43,public-global-vessel-identity:v4.0
Ganghua2,750000068,GUY,Guyana,Other,16,d6096049f-fa17-69dc-1a58-a619213d787b,public-global-vessel-identity:v4.0
Industrial Hobart,305790000,ATG,Antigua and Barbuda,Cargo,16,fbfc8e40c-c39c-76ba-eef8-30d8c8fafce1,public-global-vessel-identity:v4.0
Shepherd Tide,576702000,VUT,Vanuatu,Other,16,9d1e5ad0f-f733-f36a-b094-bb3486d3d41a,public-global-vessel-identity:v4.0
Alice Prima,248523000,MLT,Malta,Other,16,465249b3b-bbec-375b-bb86-15e5ee5e15b1,public-global-vessel-identity:v4.0
Kensington Lg,229482000,MLT,Malta,Other,15,cf702c3e9-9a31-b108-dfeb-ebc01d8f606d,public-global-vessel-identity:v4.0
Seacor Tarahumara,303391000,USA,United States of America,Other,15,c71a49582-27b2-7ffb-a99b-9a016867df3c,public-global-vessel-identity:v4.0
Unknown vessel,750000082,GUY,Guyana,Passenger,15,385b08a0a-a00e-816a-cf9a-921d936d424d,public-global-vessel-identity:v4.0
Industrial Ama,305179000,ATG,Antigua and Barbuda,Other,14,3386577ff-fc36-bee6-3c64-0dbca3c3eabc,public-global-vessel-identity:v4.0
Murueta,374661000,PAN,Panama,Cargo,14,e01bffd81-16e7-c41c-387c-2cf81075e054,public-global-vessel-identity:v4.0
Z&Y 101,668116334,STP,São Tomé and Príncipe,Other,14,775745112-203b-daa2-77f2-b26b38897de3,public-global-vessel-identity:v4.0
Saint James Lg,256394000,MLT,Malta,Other,14,a0dca757b-b921-8273-9da7-e6ca3111349e,public-global-vessel-identity:v4.0
Mt Ocean Princess,538009142,MHL,Marshall Islands,Other,14,a4d0cfc6e-e971-f230-eef8-22d8d4588d94,public-global-vessel-identity:v4.0
Sl Griffin,636025249,LBR,Liberia,Other,14,a36fe48f8-81a0-ea9d-7e8b-f95b1031e6fb,public-global-vessel-identity:v4.0
Wayambo Trader,377901083,VCT,Saint Vincent and the Grenadines,Cargo,14,6f25fdfce-e001-48aa-3aa3-656971cb2d0b,public-global-vessel-identity:v4.0
Hein,750000045,GUY,Guyana,Cargo,13,40e8bc1f4-4c87-7438-08b0-6c794e9686c5,public-global-vessel-identity:v4.0
Daniel B,371946000,PAN,Panama,Other,13,b9f44d42a-a858-f4a6-9187-c4a683942313,public-global-vessel-identity:v4.0
Industrial Ace,304010886,ATG,Antigua and Barbuda,Cargo,13,368403faf-f9a0-2289-9efe-d5ce5bbf0973,public-global-vessel-identity:v4.0
Agnes Pg,232059503,GBR,United Kingdom,Other,13,d39eca7fe-e92e-a983-4aa9-8eea26f3df38,public-global-vessel-identity:v4.0
Astra-G,352986000,PAN,Panama,Seismic vessel,13,06fddc272-2fe8-931c-fc1d-6f8dba22de45,public-global-vessel-identity:v4.0
Unknown vessel,750000026,GUY,Guyana,Other,13,c8bf5ea59-98d8-cd6b-aa5d-8eabd1169126,public-global-vessel-identity:v4.0
Ganghua3,750006690,GUY,Guyana,Gear,13,63025944f-fe91-140b-1db6-1cf243f10ff0,public-global-vessel-identity:v4.0
Tropic Sun,375902000,VCT,Saint Vincent and the Grenadines,Cargo,13,68c98cd6a-a00e-f67b-4099-035f46ff4a00,public-global-vessel-identity:v4.0
Sl Marabou,636025217,LBR,Liberia,Other,12,4bb44aeba-aa86-001e-7428-50a98002bd1b,public-global-vessel-identity:v4.0
Homerun P,377901146,VCT,Saint Vincent and the Grenadines,Other,12,61fd7d59c-c8e1-52ba-232f-39342941ea54,public-global-vessel-identity:v4.0
Rm Titania,730070000,COL,Colombia,Other,12,f8e55efec-c55a-71f4-389b-2dcd11f9432e,public-global-vessel-identity:v4.0
Asian Trader,210565000,CYP,Cyprus,Cargo,12,01e5e7f35-549b-8447-60ea-60d80211beac,public-global-vessel-identity:v4.0
Yi Kun De Yuan,312347000,BLZ,Belize,Fishing,12,da21c0b46-68c2-34ca-c7da-fe0c2fb11b86,public-global-vessel-identity:v4.0
Industrial Aim,304010983,ATG,Antigua and Barbuda,Cargo,12,6e75009a2-2467-2079-ae33-d84ccffe74fc,public-global-vessel-identity:v4.0
Star Comet,304416000,ATG,Antigua and Barbuda,Cargo,12,8a703e41b-b16a-b15d-dcc8-6875e309d05a,public-global-vessel-identity:v4.0
Pietro C,352003051,PAN,Panama,Other,12,6ab2bc0e9-903a-9a1f-5a9d-ccf739ecdcff,public-global-vessel-identity:v4.0
Ual Transporter,255916245,PRT,Portugal,Cargo,12,cadb24616-6440-37e5-ad12-c5ec1eb832dc,public-global-vessel-identity:v4.0
Avera,255806107,PRT,Portugal,Cargo,12,c84ab7179-9f86-dc8c-f71f-4a32e581b48a,public-global-vessel-identity:v4.0
Lu Qiao Fen Jin 2,413884264,CHN,China,Other,12,e514492c2-24c2-d3b8-a478-555a1c786ecb,public-global-vessel-identity:v4.0
Beautriton,246215000,NLD,Netherlands,Cargo,11,c851f420a-ab27-e0e0-29ea-58cb8d834898,public-global-vessel-identity:v4.0
Sino Glory,352002668,PAN,Panama,Other,11,0749d673a-abd0-71ba-1ed0-4ee7a36584aa,public-global-vessel-identity:v4.0
Contship Ice,209504000,CYP,Cyprus,Cargo,11,7f2a25601-1a91-a435-2b7e-7f8fbb5f7007,public-global-vessel-identity:v4.0
Monika,305089000,ATG,Antigua and Barbuda,Cargo,11,83d202588-8388-01d9-df88-21391145141e,public-global-vessel-identity:v4.0
Dona Elena,775992604,VEN,Venezuela,Fishing,10,a534cbd85-566d-6df5-6745-d5de27849cfa,public-global-vessel-identity:v4.0
King Fisher,244790950,NLD,Netherlands,Other,10,de3cb04fc-ccf7-69f6-7bc6-4ff4a5258657,public-global-vessel-identity:v4.0
Wind,563185300,SGP,Singapore,Cargo,10,72a220a93-3821-f678-1856-4e48eac44f83,public-global-vessel-identity:v4.0
Atlantic,341565000,KNA,Saint Kitts and Nevis,Cargo,10,83886229c-ca57-d512-efd0-8ce65789b3b3,public-global-vessel-identity:v4.0
Z&Y102,668116335,STP,São Tomé and Príncipe,Cargo,10,f553819eb-b56b-e065-b288-96acf17cf8c7,public-global-vessel-identity:v4.0
Capt Chad Michael,367381610,USA,United States of America,Passenger,10,a73fbed7a-a62d-813c-a8d3-f0941bb46ae8,public-global-vessel-identity:v4.0
As Fiorella,255806068,PRT,Portugal,Cargo,10,c4f573cd6-6d93-6ff0-0928-d5709366dc2c,public-global-vessel-identity:v4.0
Sar Odin,259504000,NOR,Norway,Other,10,176657234-403b-3f71-79c2-bb46e7197fb8,public-global-vessel-identity:v4.0
Unknown vessel,775993424,VEN,Venezuela,Other,10,6883d225c-c591-17b9-c3ca-a5cf25e327cf,public-global-vessel-identity:v4.0
Inga B,750000067,GUY,Guyana,Other,10,52e043112-21a6-0972-b2e0-05a3481a0dcf,public-global-vessel-identity:v4.0
Unknown vessel,775993485,VEN,Venezuela,Fishing,10,b0b9185c4-4354-7f9e-24ee-8a627a4aac07,public-global-vessel-identity:v4.0
Marti Cloud,636022261,LBR,Liberia,Cargo,9,1a3515c27-78dc-9dea-97da-7d6dbc9c6a0d,public-global-vessel-identity:v4.0
Yi Kun Dao Yuan,630001172,GNB,Guinea-Bissau,Cargo,9,58aee6cd5-54eb-4169-616d-66ddb94207db,public-global-vessel-identity:v4.0
Veronica Pg,235007440,GBR,United Kingdom,Other,9,ae855d7aa-a234-379b-6fc8-084d95b27d47,public-global-vessel-identity:v4.0
Erria Swan,220644000,DNK,Denmark,Other,9,330523bf6-6587-2c81-aff7-3f5dfa546b64,public-global-vessel-identity:v4.0
Vertom Joy,246828000,NLD,Netherlands,Cargo,9,86ae3db2f-f3a2-cf6d-1c63-1071dfabd243,public-global-vessel-identity:v4.0
Sd Breeze,376102000,VCT,Saint Vincent and the Grenadines,Other,9,b1908b9d6-69d9-54b3-90ab-fe251e462d83,public-global-vessel-identity:v4.0
LM Ares,636024209,LBR,Liberia,Other,9,f62be28ac-c9b1-2590-113b-94b75c63d795,public-global-vessel-identity:v4.0
Arau,750000083,GUY,Guyana,Other,9,e3b0689d4-4ca4-e6b5-734c-8ddbc4afe5be,public-global-vessel-identity:v4.0
Lady Fazeela,750000052,GUY,Guyana,Cargo,8,a63aeb1ea-a6cb-d7ac-afbc-5e52c3b66196,public-global-vessel-identity:v4.0
St. John,229949000,MLT,Malta,Cargo,8,65db6dd0c-c93d-16b8-e0b2-70acaa202aeb,public-global-vessel-identity:v4.0
El Cunao,775990526,VEN,Venezuela,Other,8,e22cefaba-a752-88fe-e98d-1e2850069cfb,public-global-vessel-identity:v4.0
Luis Andres,775993465,VEN,Venezuela,Fishing,8,23072eedb-bca1-bea2-acb7-426308d53413,public-global-vessel-identity:v4.0
Telesto,645726000,MUS,Mauritius,Other,8,521f10901-169a-0ff7-45a0-bb59a1b0eb97,public-global-vessel-identity:v4.0
Unknown vessel,775993367,VEN,Venezuela,Other,8,8afb36f27-7976-49d2-70e8-789736715204,public-global-vessel-identity:v4.0
Beautrident,253767000,LUX,Luxembourg,Cargo,8,2800c1270-0dea-2e50-429b-b4fc2a4f8fef,public-global-vessel-identity:v4.0
Htgi II,352005096,PAN,Panama,Other,8,f92c28144-4bb6-7df7-e36d-36e60270bcee,public-global-vessel-identity:v4.0
Pacific Reefer,246787000,NLD,Netherlands,Cargo,8,b6338c5b7-7e14-c656-9b8e-86593fa5fba4,public-global-vessel-identity:v4.0
Sarrasin,775993542,VEN,Venezuela,Fishing,8,81da0f7e2-29e6-a911-799c-79503eef7c81,public-global-vessel-identity:v4.0
Mirtha II,775993426,VEN,Venezuela,Other,8,3848807a7-7f7b-dcd4-b329-f8b424759d7b,public-global-vessel-identity:v4.0
Simag Beijing,352986179,PAN,Panama,Cargo,7,53c7ae57e-eaca-068a-5ad5-8e3a7e6e7a48,public-global-vessel-identity:v4.0
Albemarle Island,308511000,BHS,Bahamas,Carrier,7,69bd02870-0bb7-9476-b10b-89974e0affaa,public-global-vessel-identity:v4.0
Gtm Germany,255806231,PRT,Portugal,Other,7,af0d7e59d-daeb-4aa3-e757-dc6f990c1bef,public-global-vessel-identity:v4.0
Unknown vessel,750000052,GUY,Guyana,Cargo,7,334cd8276-624b-d83d-f179-78ea2e809952,public-global-vessel-identity:v4.0
Georgina Pg,235061952,GBR,United Kingdom,Other,7,b8055065c-c8b3-917f-7048-430556aad85b,public-global-vessel-identity:v4.0
Unknown vessel,775993904,VEN,Venezuela,Fishing,7,eef9b3d0e-efcf-8367-96bb-67d631bc78ed,public-global-vessel-identity:v4.0
Nomadic Milde,538007668,MHL,Marshall Islands,Cargo,7,08f52affe-efaf-e563-a569-4bdddb017901,public-global-vessel-identity:v4.0
Unknown vessel,775993522,VEN,Venezuela,Fishing,7,1f17eb12c-c204-3bb2-5be0-fc00fdffb04a,public-global-vessel-identity:v4.0
Unknown vessel,775993385,VEN,Venezuela,Fishing,7,befc92795-5c10-7e3e-458d-201f53ecec6a,public-global-vessel-identity:v4.0
Elene,218861000,DEU,Germany,Cargo,7,35d665c3c-c766-2bd3-ec4d-7deff2fe562c,public-global-vessel-identity:v4.0
Beautranga,246795000,NLD,Netherlands,Cargo,7,94e835d05-5635-638b-4d58-a2b023a3ab6b,public-global-vessel-identity:v4.0
Kestrel Fisher,244810490,NLD,Netherlands,Other,7,469bcfd23-3381-5332-6a50-2cbf3a3c340d,public-global-vessel-identity:v4.0
Hood Island,308512000,BHS,Bahamas,Carrier,7,9d59fe197-7b29-678d-acdc-9d52d475d2ed,public-global-vessel-identity:v4.0
Atlantic Reefer,636016238,LBR,Liberia,Carrier,7,aea532a9c-c7f3-d6d3-ef88-54de1e3bb3b2,public-global-vessel-identity:v4.0
Sl Hawk,636025603,LBR,Liberia,Other,7,a2c9c8ec5-574f-3821-47de-1ddf843f734a,public-global-vessel-identity:v4.0
Duncan Island,308704000,BHS,Bahamas,Carrier,6,6dd590681-1ede-6b3c-5363-744e76dc691b,public-global-vessel-identity:v4.0
Gdfs Shahoud,750123456,GUY,Guyana,Other,6,1e49982b1-12af-ea51-86d6-55fa2bdcedd7,public-global-vessel-identity:v4.0
Sider Mompox,372321000,PAN,Panama,Cargo,6,908ad2349-920b-854d-3c49-98eb294078e6,public-global-vessel-identity:v4.0
Contship Zoe,209593000,CYP,Cyprus,Cargo,6,3052752e1-1f41-0cf4-aeea-bc5dd44b523e,public-global-vessel-identity:v4.0
Odessa,750000026,GUY,Guyana,Other,6,025d9d61d-df39-b47f-7a3c-462ab95ae098,public-global-vessel-identity:v4.0
Dona Rosa,775993468,VEN,Venezuela,Fishing,6,a4215173b-b644-d511-3855-b765030b72cb,public-global-vessel-identity:v4.0
Don Juan,775993485,VEN,Venezuela,Fishing,6,2e8084c6e-ed07-8890-2f32-7d8c9601cb65,public-global-vessel-identity:v4.0
Rainer D,636092880,LBR,Liberia,Cargo,6,33054ce10-07eb-8af2-32da-b975c423895c,public-global-vessel-identity:v4.0
Padre E Hijos II,775993484,VEN,Venezuela,Fishing,6,3fe5215af-fe9c-5d4c-54c8-651a13c1e356,public-global-vessel-identity:v4.0
Sea Light,229851000,MLT,Malta,Other,6,068c7f779-9219-1ec1-38c5-eacbe1963dce,public-global-vessel-identity:v4.0
Sider Colombia,373636000,PAN,Panama,Cargo,6,d85c1441b-b98f-0cbf-91de-716d217518b3,public-global-vessel-identity:v4.0
Inase,538003298,MHL,Marshall Islands,Cargo,5,f0a0b7fa2-2400-865a-efd3-ece5e8d062a3,public-global-vessel-identity:v4.0
Unknown vessel,775992212,VEN,Venezuela,Fishing,5,b0e4b1cde-ed2f-ad55-3214-40f2c350ad7f,public-global-vessel-identity:v4.0
Industrial Merchant,244810614,NLD,Netherlands,Cargo,5,8edaad5d1-1054-a4f6-7540-1d03dc09f90a,public-global-vessel-identity:v4.0
Happy Falcon,219876000,DNK,Denmark,Other,5,337782288-898f-ec53-4aa5-3d687c38965b,public-global-vessel-identity:v4.0
Michael A.,304010858,ATG,Antigua and Barbuda,Cargo,5,dfe01201c-cdda-cd4a-f62c-4a1587b59755,public-global-vessel-identity:v4.0
Unknown vessel,775993347,VEN,Venezuela,Other,5,3b07ff58c-c76a-854a-ea85-9600425bc5a5,public-global-vessel-identity:v4.0
Unknown vessel,775993373,VEN,Venezuela,Fishing,5,112705176-6b27-9d85-ac8a-d6d2aff74973,public-global-vessel-identity:v4.0
Unknown vessel,775993151,VEN,Venezuela,Fishing,5,7e707ccb0-0e71-4d73-1972-aed926ad5e42,public-global-vessel-identity:v4.0
