name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Coatlicue,621819083,DJI,Djibouti,Other,42,f4fe1e7ca-a502-5936-1ff8-f54d5b8322de,public-global-vessel-identity:v4.0
Greendale,312601000,BLZ,Belize,Other,41,f67ca14f2-246e-dd71-d0c0-c61756c2789b,public-global-vessel-identity:v4.0
Eridan,273423650,RUS,Russia,Other,41,c7f9076ce-e697-bf4e-e4b4-5b495cf61b7c,public-global-vessel-identity:v4.0
Unknown vessel,273318620,RUS,Russia,Other,40,f31e1263d-dee9-f3b5-eb9d-c091e16c64ba,public-global-vessel-identity:v4.0
Odissey,273427390,RUS,Russia,Other,40,88707e8e0-02e3-98cb-f5db-962a371cc82e,public-global-vessel-identity:v4.0
Siroko,273442990,RUS,Russia,Other,40,04eb6d1c7-7299-08db-23b3-39275eff785c,public-global-vessel-identity:v4.0
Borey,273430650,RUS,Russia,Other,39,8046a52b1-1ea8-f239-4834-8d157c1723f0,public-global-vessel-identity:v4.0
Klemez,273452950,RUS,Russia,Other,38,23a16d62e-eba1-78cd-1bb4-039ae5c8ec16,public-global-vessel-identity:v4.0
469,273613740,RUS,Russia,Other,37,55e642a82-27b6-e5ea-0ca3-5494697be0bc,public-global-vessel-identity:v4.0
Unknown vessel,312601000,BLZ,Belize,Other,36,5a04b65aa-a210-a10d-c54e-6e7dcc0a4c86,public-global-vessel-identity:v4.0
Unknown vessel,273442990,RUS,Russia,Other,35,3bb8e381a-ab34-b7b5-fb98-c87ec6bf045c,public-global-vessel-identity:v4.0
Red Star,273298080,RUS,Russia,Passenger,34,d3d880c00-0cf6-c0b6-1fc6-256ecb4992a4,public-global-vessel-identity:v4.0
Volgodonsk,273387100,RUS,Russia,Cargo,34,982794541-1d17-551e-7a3e-6832c9a79448,public-global-vessel-identity:v4.0
Nikolay Velikiy,273427090,RUS,Russia,Other,34,036ab4885-5f3f-73f6-ec50-3634045f3195,public-global-vessel-identity:v4.0
Vulkan,273443670,RUS,Russia,Other,34,fe1dd53ef-fc9e-13bf-d917-544bdd6e44f1,public-global-vessel-identity:v4.0
Delta Expres1,264162281,ROU,Romania,Other,33,6ded5bed1-1ca4-b89c-c3e6-5ed04660de64,public-global-vessel-identity:v4.0
Buran,273318620,RUS,Russia,Other,33,ae320c953-3a6a-1380-1942-dc43b327152b,public-global-vessel-identity:v4.0
Kapitan Pshenitsin,273344600,RUS,Russia,Other,33,bfc29a460-00d9-7f81-0413-f3e009df4050,public-global-vessel-identity:v4.0
Gas Milano,636024327,LBR,Liberia,Other,33,8e24e4b20-0087-71fe-b936-4508b8a457a1,public-global-vessel-identity:v4.0
Elizaveta V,273251570,RUS,Russia,Passenger,33,e03cdbaad-dd6f-d639-1722-6be6beae27ed,public-global-vessel-identity:v4.0
Germes,273359640,RUS,Russia,Other,32,3188d8a00-0460-7ebd-1436-e747fa576cc4,public-global-vessel-identity:v4.0
Delta Expres 2,264162282,ROU,Romania,Passenger,32,1299d299e-ee75-d815-ddb8-0725046d81b4,public-global-vessel-identity:v4.0
Volaris-52,341648000,KNA,Saint Kitts and Nevis,Cargo,32,0eeecedfe-ebf9-8344-d5ce-51b55ed392b8,public-global-vessel-identity:v4.0
Unknown vessel,273423650,RUS,Russia,Other,32,22f5b2d78-8575-aea8-8e4f-d82e2b00af1f,public-global-vessel-identity:v4.0
Unknown vessel,273614860,RUS,Russia,Other,32,804f6d3b3-3705-3085-51cd-21b91e668b56,public-global-vessel-identity:v4.0
Mstr-17,273390830,RUS,Russia,Fishing,32,68f853b15-50c1-0b6f-26a3-c229ceedd7aa,public-global-vessel-identity:v4.0
Dispetcher Kryshtopa,273424520,RUS,Russia,Other,31,59eb6b8b3-3488-c276-cde0-dd0e83c102ea,public-global-vessel-identity:v4.0
Oneriva 42,273330700,RUS,Russia,Cargo,31,219376304-4189-4aa0-c8bb-722b87b0d14b,public-global-vessel-identity:v4.0
Wind,273612550,RUS,Russia,Passenger,31,df5198cb6-68d2-c2c2-2cb3-e682fa044ae7,public-global-vessel-identity:v4.0
Aleksandr Zinovyev,273355820,RUS,Russia,Other,31,1a3345562-24fd-d2be-4782-f79f2aabb05d,public-global-vessel-identity:v4.0
"""British""",613135100,CMR,Cameroon,Other,30,564f436a5-5c76-e73b-81fe-77b15ac1fea3,public-global-vessel-identity:v4.0
Sevastopolets-1,273155500,RUS,Russia,Other,30,a19043ec6-66f7-5967-d033-bea890ea1ccd,public-global-vessel-identity:v4.0
Julia V,273259260,RUS,Russia,Passenger,30,1a58c990c-c960-d6ed-16c2-0831bc9bbbed,public-global-vessel-identity:v4.0
Gas Helena,352004082,PAN,Panama,Other,30,729bfcdad-d037-b0f6-83fa-9530178e2fe4,public-global-vessel-identity:v4.0
Bade,667509000,SLE,Sierra Leone,Cargo,30,46143f556-6207-7cbc-5a0e-1676593db727,public-global-vessel-identity:v4.0
Captain Ivan Vikulov,273457720,RUS,Russia,Cargo,30,cc7b24e9f-f0bf-c4f9-98b8-b7a0b4652cf8,public-global-vessel-identity:v4.0
Expert-3,273614860,RUS,Russia,Other,29,9fcac768a-af85-2019-4b0b-9913519a0bb5,public-global-vessel-identity:v4.0
Enceladus,273352050,RUS,Russia,Other,29,aee7e71cc-ca07-1828-9e54-66d24f7f0b12,public-global-vessel-identity:v4.0
Unknown vessel,273451430,RUS,Russia,Other,29,37d5eea85-578e-d2bf-a63d-270da66b7548,public-global-vessel-identity:v4.0
Zina,312079000,BLZ,Belize,Other,29,111ff700e-ef22-f0a5-0e5a-a3858ba577b6,public-global-vessel-identity:v4.0
Spk 18/35,273441940,RUS,Russia,Other,28,34b96256a-a441-cd44-8b2d-fa3721017e2e,public-global-vessel-identity:v4.0
Mekhanik Erokhin,273357420,RUS,Russia,Other,28,855b433d9-90ae-6ba5-63ac-2601c4fcb1f6,public-global-vessel-identity:v4.0
Unknown vessel,352001990,PAN,Panama,Other,28,36a5c1d34-4205-90b3-2227-b75e03fb26af,public-global-vessel-identity:v4.0
Lk-88,273373350,RUS,Russia,Passenger,28,a4b6d67c8-8f80-760f-4d2d-0f81e9fcc07d,public-global-vessel-identity:v4.0
Sv.Knyaz Vladimir,273350360,RUS,Russia,Cargo,28,e08f236d7-763a-3a68-41be-6b56ed9fa9ca,public-global-vessel-identity:v4.0
Ivan-Vikulov,273268420,RUS,Russia,Passenger,28,45a6f97cb-bd19-8947-3aea-b9af5e717d36,public-global-vessel-identity:v4.0
Domna,273251260,RUS,Russia,Passenger,28,3d585e514-43c3-a43c-e0d0-7fe59cddfb0e,public-global-vessel-identity:v4.0
Taman,273331010,RUS,Russia,Other,28,60104a4df-f858-edd3-3a74-907ee9c16dc9,public-global-vessel-identity:v4.0
Yaropolk,273339100,RUS,Russia,Cargo,28,d6db63123-3077-55fc-f253-7cab194c5b8b,public-global-vessel-identity:v4.0
Konstruktor Baybakov,273376740,RUS,Russia,Fishing,28,3dfeca1ce-e021-8178-0d1d-b44c47f50744,public-global-vessel-identity:v4.0
Praskovia V,273258180,RUS,Russia,Passenger,28,189a64d00-0d7f-ac6e-9aa1-cc229cc392e2,public-global-vessel-identity:v4.0
Omega,273422740,RUS,Russia,Cargo,28,03d2ef3e8-81d0-f8df-daca-829b92a1fddb,public-global-vessel-identity:v4.0
Kowissa,273374080,RUS,Russia,Other,28,ea8087c8b-b8b7-1ca8-479d-01943d77f40e,public-global-vessel-identity:v4.0
Spasatel Iljin,273219820,RUS,Russia,Other,28,8bcb470aa-af1c-2e21-4e97-679b406e30f8,public-global-vessel-identity:v4.0
Lotsman Cheberiakov,272189500,UKR,Ukraine,Other,27,a11404f88-8827-1890-c9d9-900f7d1258b9,public-global-vessel-identity:v4.0
Lidia,273254690,RUS,Russia,Passenger,27,07bd66351-19c3-f7bb-9e93-6d290c0f78ea,public-global-vessel-identity:v4.0
Alexander Peresvet,273319100,RUS,Russia,Cargo,26,ca974207d-d710-eb35-1703-33caf51a7ac9,public-global-vessel-identity:v4.0
Dioniso-Demetra,273318260,RUS,Russia,Other,26,faa2f2091-14b8-497b-50dc-298ed030c16c,public-global-vessel-identity:v4.0
Eracle/Dike,273318360,RUS,Russia,Other,26,882ce9510-0390-2d39-db62-9643d061ed17,public-global-vessel-identity:v4.0
Svetlyy,273385230,RUS,Russia,Other,26,aea988a3b-ba9e-bbc3-a286-fca53fbdfa59,public-global-vessel-identity:v4.0
Admiral Serebryakov,273373720,RUS,Russia,Other,26,b29b1cd57-7b96-5acd-a505-329b0261f113,public-global-vessel-identity:v4.0
Run Far,356064000,PAN,Panama,Other,26,859b9f114-4f71-2391-bb4a-8deba692f743,public-global-vessel-identity:v4.0
Unknown vessel,312079000,BLZ,Belize,Other,26,91fe400b7-71b3-95cb-cbc6-deb9c9bf8265,public-global-vessel-identity:v4.0
Volaris-54,341140000,KNA,Saint Kitts and Nevis,Cargo,26,f4e8e7ace-eaa7-d7c3-7f31-f6d5b35e9206,public-global-vessel-identity:v4.0
Sild,341071001,KNA,Saint Kitts and Nevis,Other,26,737e6aa78-856e-2e7e-b855-44dc725dc3f6,public-global-vessel-identity:v4.0
Hermes,273393360,RUS,Russia,Passenger,25,1ac2c23fc-c7fc-5c02-def7-a703bf7f05f0,public-global-vessel-identity:v4.0
Kolguev,273365000,RUS,Russia,Cargo,25,bf910443e-e5eb-6898-5c54-12f059417a85,public-global-vessel-identity:v4.0
Unknown vessel,273295180,RUS,Russia,Passenger,25,bb851c446-6e62-5176-d79c-4cdc53a731a3,public-global-vessel-identity:v4.0
Ella,273290820,RUS,Russia,Cargo,25,69dc5cb5a-a5db-0ca2-11c0-f6d7c6b3572e,public-global-vessel-identity:v4.0
Mikula Selyaninovich,273391200,RUS,Russia,Cargo,25,59e41409d-dfd2-2d24-a570-9e98b470d4c6,public-global-vessel-identity:v4.0
Navis-1,273442610,RUS,Russia,Cargo,25,87bc1c3df-fe48-315b-a339-61c6c83c0204,public-global-vessel-identity:v4.0
Dagomys,273218020,RUS,Russia,Other,25,3828fadc9-99ed-6b63-f26a-b9d8273e5ceb,public-global-vessel-identity:v4.0
Chalna,273339600,RUS,Russia,Cargo,25,088f9d571-1021-9710-71cc-4ba2add55938,public-global-vessel-identity:v4.0
Mina,636023997,LBR,Liberia,Cargo,25,e27859a68-8535-cd3c-23ee-8b4cfdd1dedb,public-global-vessel-identity:v4.0
Lydia V,273214570,RUS,Russia,Cargo,25,49c2b395a-a0c9-e624-58de-04755244623a,public-global-vessel-identity:v4.0
Capitan Zadorozhny,273315040,RUS,Russia,Other,25,cb73080f0-044e-9d22-555f-4ece31563325,public-global-vessel-identity:v4.0
Gas Houston,352898679,PAN,Panama,Other,25,d6c5665f5-503a-b984-9222-247374a3487b,public-global-vessel-identity:v4.0
Vostok,273440880,RUS,Russia,Other,24,7f5bd0dc2-2b79-aa12-7232-889510e1f69f,public-global-vessel-identity:v4.0
Piter,273330010,RUS,Russia,Other,24,96533381f-f03e-74ab-5674-3b7dc7749370,public-global-vessel-identity:v4.0
Kavkaz III,352002007,PAN,Panama,Other,24,0c24c81c7-7999-6f44-0392-82ba092b11e5,public-global-vessel-identity:v4.0
Volzhskiy 45,273310130,RUS,Russia,Cargo,24,22d29d785-569b-ad5e-f95b-01328a41ceae,public-global-vessel-identity:v4.0
Navis-4,273448710,RUS,Russia,Cargo,24,66ba04007-7165-2a25-3183-c3545992dd33,public-global-vessel-identity:v4.0
Shaman,355427000,PAN,Panama,Cargo,24,40945d7b0-0963-dff7-e66c-de4c2c7c6a43,public-global-vessel-identity:v4.0
Linter,273373890,RUS,Russia,Other,24,8ff67a036-603a-6b11-e638-8f01272e5331,public-global-vessel-identity:v4.0
Dmitry Donskoy,613442000,CMR,Cameroon,Cargo,24,bfa8397b4-4c00-4abd-7df7-fd4918d9b646,public-global-vessel-identity:v4.0
Midvolga-1,273355380,RUS,Russia,Other,23,7acd3c0a0-0e74-17ef-ddd0-3c08dafe2061,public-global-vessel-identity:v4.0
Nur-Sultan,273435830,RUS,Russia,Other,23,4a41872cb-b188-f9b6-621c-30711e765d53,public-global-vessel-identity:v4.0
Circon,511100811,PLW,Palau,Cargo,23,e3a5a474b-bb36-e071-dfbd-5102aeecf0fe,public-global-vessel-identity:v4.0
Delta,273416780,RUS,Russia,Cargo,23,c76724aa3-3ef0-27bd-2a3b-1414c8b8fb69,public-global-vessel-identity:v4.0
Avior,273415140,RUS,Russia,Other,23,249edc5de-ebed-b68f-8bc4-45f4676e3b54,public-global-vessel-identity:v4.0
Volgo-Balt 245,273331900,RUS,Russia,Cargo,23,c106fec15-5bbc-da77-6669-d5fdd04b161e,public-global-vessel-identity:v4.0
Antares,667022000,SLE,Sierra Leone,Cargo,23,a2da30f3f-f05e-bbb3-7d1e-7ae0f084fa89,public-global-vessel-identity:v4.0
Milaniya,273392370,RUS,Russia,Other,23,e36dd9fcd-de87-9f5e-aab2-c2650d1f81e6,public-global-vessel-identity:v4.0
Rusich-10,273359260,RUS,Russia,Cargo,23,453716362-2ebc-3b13-e6ec-46e4c65eea7c,public-global-vessel-identity:v4.0
Rusich-1,273313430,RUS,Russia,Cargo,23,b9de60a87-732b-d934-ea90-996b442fe624,public-global-vessel-identity:v4.0
Vodolaz Maleev,273356350,RUS,Russia,Other,23,7f457dc5c-c38a-bc81-4193-c4c69e3cd2bc,public-global-vessel-identity:v4.0
Antey2,273430370,RUS,Russia,Other,23,0fa85dab0-0701-c81d-6572-46bb5b769dac,public-global-vessel-identity:v4.0
Pola Anatolia,273435200,RUS,Russia,Cargo,22,7ff8701b3-3996-ec45-e3c7-73239b799512,public-global-vessel-identity:v4.0
Gas Shadow,630001008,GNB,Guinea-Bissau,Other,22,3caa08b92-221d-b38a-74a6-1ca615c8ad16,public-global-vessel-identity:v4.0
Briz-Yug,273379230,RUS,Russia,Other,22,8d947449e-eb19-a41a-1956-49fc55654f88,public-global-vessel-identity:v4.0
Unknown vessel,273291580,RUS,Russia,Passenger,22,cde39dd6e-e7d8-01be-68e4-ee0a7aaa8395,public-global-vessel-identity:v4.0
Nikolay Ugodnik,273399100,RUS,Russia,Cargo,22,92eaf2227-7f74-5649-7f05-a3dc9fff2f6b,public-global-vessel-identity:v4.0
Chernomoretc-26,273352440,RUS,Russia,Other,22,1a54eac3f-f69b-635b-9051-72e18bcdcb6f,public-global-vessel-identity:v4.0
Neva-Leader 1,273351280,RUS,Russia,Cargo,22,bfb1b6d84-4fb8-bf86-0bda-d5eb692d4aea,public-global-vessel-identity:v4.0
Topaz,273374060,RUS,Russia,Other,22,14ab216c7-78fe-59ed-e696-2e9aefd8a421,public-global-vessel-identity:v4.0
Gas Nero,355086000,PAN,Panama,Other,22,1472722f6-6a41-cf8e-38cf-6822940b3d1e,public-global-vessel-identity:v4.0
Yug-1,273434050,RUS,Russia,Passenger,22,8c9534d12-2f2f-ef62-98dc-68b7f961782e,public-global-vessel-identity:v4.0
Unknown vessel,273371060,RUS,Russia,Other,22,20d3d3745-5d84-fc11-323a-3a29ce7cc8ab,public-global-vessel-identity:v4.0
Purga,273215800,RUS,Russia,Other,22,37642b745-571f-a560-2efd-51ce8f9d096c,public-global-vessel-identity:v4.0
Alexander Sizoncev,273389250,RUS,Russia,Passenger,22,ad0db1e05-5b89-cbe3-961a-6d7afbda78a8,public-global-vessel-identity:v4.0
Unknown vessel,273443670,RUS,Russia,Other,22,a0cc7f6cb-b23a-f4be-3d9f-b8f0d60bb126,public-global-vessel-identity:v4.0
Navis-7,273459590,RUS,Russia,Cargo,22,c4bbf701c-c4fe-c4cb-fa9f-39390d18d690,public-global-vessel-identity:v4.0
Navis-5,273452690,RUS,Russia,Cargo,21,3101dc532-236f-b059-b8be-7e944a74cb37,public-global-vessel-identity:v4.0
Lotsman Kokhanov,272038400,UKR,Ukraine,Passenger,21,b18bf6f64-41e4-ef14-cd04-55ced919cc2a,public-global-vessel-identity:v4.0
Tsimlyansk,273331320,RUS,Russia,Cargo,21,1a68642ab-bb5e-8c0a-21e3-ef05a2b1be53,public-global-vessel-identity:v4.0
Sanar-2,273433590,RUS,Russia,Other,21,14af4cc42-2101-9731-5ce4-0644ec8513e8,public-global-vessel-identity:v4.0
Deneb,273312560,RUS,Russia,Fishing,21,e77cf44c7-7607-4e64-8b71-8262a092067c,public-global-vessel-identity:v4.0
Sergey Lvov,273295620,RUS,Russia,Cargo,21,6071c6a15-5a2c-6458-47e3-eabced54e5ce,public-global-vessel-identity:v4.0
Bogatyr,273445320,RUS,Russia,Other,21,13c8ec796-6995-7bc8-7045-8b8ef2d29436,public-global-vessel-identity:v4.0
Neva-Leader 7,273333880,RUS,Russia,Cargo,21,356718277-797b-4196-8c3d-0024c2833b20,public-global-vessel-identity:v4.0
Sergey Terskov,273387430,RUS,Russia,Other,21,c59f70746-6833-6d54-ca24-1d7c10d6c6a2,public-global-vessel-identity:v4.0
Volgo Balt 230,273337300,RUS,Russia,Cargo,21,3444b4efe-e0ad-c2ba-4df0-d2c3c21581a5,public-global-vessel-identity:v4.0
Penelope,273356510,RUS,Russia,Other,21,cdaa69650-0e08-d7e2-be99-8aaa4aabd636,public-global-vessel-identity:v4.0
Cloe,273352720,RUS,Russia,Other,21,6e6624bcd-d3aa-163d-d4b3-34a30287befe,public-global-vessel-identity:v4.0
Unknown vessel,352002007,PAN,Panama,Other,21,49b22925a-a1cb-4609-3bc9-49db8b8554e2,public-global-vessel-identity:v4.0
Astrol-7,273297360,RUS,Russia,Cargo,21,7da2c49ed-da17-c248-84f8-5ef87ce0bbaf,public-global-vessel-identity:v4.0
Rusich-4,273316430,RUS,Russia,Cargo,21,2be912925-55e8-aea4-cb46-53a83c5dd92e,public-global-vessel-identity:v4.0
Donmaster Leader,273218870,RUS,Russia,Cargo,21,0f7012d16-69a5-affb-ae48-f4c722279c95,public-global-vessel-identity:v4.0
Diamond,667002190,SLE,Sierra Leone,Cargo,20,b02543e5d-de3b-0086-22d4-ff4da761ef56,public-global-vessel-identity:v4.0
Unknown vessel,273390950,RUS,Russia,Other,20,c89acd9c8-8748-d1fb-d258-b3b512c4d25a,public-global-vessel-identity:v4.0
Omskiy-117,620133000,COM,Comoros,Cargo,20,b6d9e6ee9-9dcd-f4bc-1d65-d169c892ee69,public-global-vessel-identity:v4.0
Lubov,273292860,RUS,Russia,Cargo,20,062f359f3-3014-42b2-73ef-341d4d7cc276,public-global-vessel-identity:v4.0
Rhone,577268000,VUT,Vanuatu,Cargo,20,5b362efd1-1f19-eec7-c4bd-e1eae4016ff2,public-global-vessel-identity:v4.0
Neva-Leader 4,273359980,RUS,Russia,Cargo,20,a4dda206a-a8a5-614f-3e4a-df8618c46e4f,public-global-vessel-identity:v4.0
Professor Katsman,273355040,RUS,Russia,Cargo,20,2a7232ab1-122e-1585-8f08-0b494479652c,public-global-vessel-identity:v4.0
Volaris 51,341862000,KNA,Saint Kitts and Nevis,Cargo,20,51e743a42-2382-157e-93b0-690c06a6f96a,public-global-vessel-identity:v4.0
Viktoriya,273448210,RUS,Russia,Other,20,1a28a9020-0d4e-fdba-292e-d2822153fa35,public-global-vessel-identity:v4.0
Evgenia Z,511100525,PLW,Palau,Cargo,20,6e361bd0c-c420-2f5c-d2b0-0507e0a8f308,public-global-vessel-identity:v4.0
Voloshskiy,273375190,RUS,Russia,Other,20,30c2ca793-396a-c99b-7bec-201ac985fb64,public-global-vessel-identity:v4.0
Ariadna,273265370,RUS,Russia,Passenger,20,4c8efe274-43f9-1df8-9f42-6f994457e4d0,public-global-vessel-identity:v4.0
Volgo Don 219,273371100,RUS,Russia,Cargo,20,226e850b7-7782-f073-d622-c09a7f3606a5,public-global-vessel-identity:v4.0
Kalbajar,423501100,AZE,Azerbaijan,Other,20,b5ca82882-2335-a17c-3fdf-5a9908f0b6d2,public-global-vessel-identity:v4.0
Rostov-Na-Donu,273429570,RUS,Russia,Cargo,20,0420fe39a-a503-d66c-81b9-c9687a09daee,public-global-vessel-identity:v4.0
Vasiliy Tatischev,511100911,PLW,Palau,Cargo,20,c138800bf-ff37-2c99-8fb5-85602c5e39d0,public-global-vessel-identity:v4.0
Anatoliy Nikolaev,273450690,RUS,Russia,Cargo,20,da18dd064-419c-a23d-8cf9-2bafe6753142,public-global-vessel-identity:v4.0
Onix,273435130,RUS,Russia,Cargo,20,f0894e734-45d6-07a5-f5bc-d90c77aaef8e,public-global-vessel-identity:v4.0
Eysk,273374520,RUS,Russia,Passenger,20,5cca1e451-1b23-3461-8064-db6befe45f92,public-global-vessel-identity:v4.0
Astrol-8,273290460,RUS,Russia,Cargo,20,b83bafc0a-a74f-121a-077c-689fc70e685f,public-global-vessel-identity:v4.0
Poseydon,273439760,RUS,Russia,Other,20,ecd1bec8a-a857-ce8b-da9b-84930e304e63,public-global-vessel-identity:v4.0
Volzhskiy-47,273431620,RUS,Russia,Cargo,19,ae0112541-1892-e459-d3e4-c882a03b34ba,public-global-vessel-identity:v4.0
Alevtin Shelkovnikov,273257490,RUS,Russia,Cargo,19,cbd14f69a-a462-2ecb-afc6-cd558679382f,public-global-vessel-identity:v4.0
Vega,577490000,VUT,Vanuatu,Cargo,19,07dbe584b-bcca-6824-94b1-4c600d645d5d,public-global-vessel-identity:v4.0
Gamma,273451510,RUS,Russia,Cargo,19,a97ab5933-3bf2-d0df-4526-ed5f806813ce,public-global-vessel-identity:v4.0
Capitan Korchin,273370100,RUS,Russia,Cargo,19,e57480572-21eb-93ed-2b6c-f947b30b6436,public-global-vessel-identity:v4.0
Amur,273394870,RUS,Russia,Other,19,7deab6e3a-afcf-6f7e-efb9-4ffadb633a69,public-global-vessel-identity:v4.0
Petr Chaykovskiy,273377960,RUS,Russia,Passenger,19,d9db5f808-89fe-6bdb-d88d-60066efd8984,public-global-vessel-identity:v4.0
Konstruktor Egorov,273614490,RUS,Russia,Cargo,19,287f203e9-9c9a-dd13-db62-33686ed35fc3,public-global-vessel-identity:v4.0
Astrol 4,273210480,RUS,Russia,Cargo,19,0923c0a1e-e6bb-cec4-5b3d-34dcef528b73,public-global-vessel-identity:v4.0
Unknown vessel,273211220,RUS,Russia,Other,19,cfc3b6ed0-0e19-4166-8e35-f5b55434f239,public-global-vessel-identity:v4.0
Victor Martynenko,273345930,RUS,Russia,Cargo,19,e163f8362-2847-e692-74b0-b907fe221c4c,public-global-vessel-identity:v4.0
Avrora Regul,273433680,RUS,Russia,Other,19,424641df8-8e3b-7778-8c72-5bae5ecff15c,public-global-vessel-identity:v4.0
Angora 4,636020314,LBR,Liberia,Cargo,19,b7bab5950-086a-42a7-d8a0-3ab841ad48f6,public-global-vessel-identity:v4.0
G. Puccini,273216520,RUS,Russia,Other,19,6bf5a903d-de2d-3d7d-9d5f-55f6c3993fa9,public-global-vessel-identity:v4.0
Belfast,677073600,TZA,Tanzania,Cargo,19,8edff707f-fd3f-4b35-ee05-b9a9df97261a,public-global-vessel-identity:v4.0
Petr Hamitov,352646000,PAN,Panama,Cargo,19,0d556bac0-0aab-c767-4188-ee0cd6d60b71,public-global-vessel-identity:v4.0
Aai Prelude,477856900,HKG,Hong Kong,Cargo,19,3de55e810-0682-5bfd-be8b-bf812454fa42,public-global-vessel-identity:v4.0
Unknown vessel,273254690,RUS,Russia,Passenger,19,02a3244be-e0d4-9a98-7e80-e847d23f2cc8,public-global-vessel-identity:v4.0
Gas Mary,352002617,PAN,Panama,Other,19,bcceb8ec3-3c4f-6e84-fd2e-76f3557f4a2b,public-global-vessel-identity:v4.0
