name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Queen Rinas,268242101,SMR,San Marino,Other,21,7ad9d0bd7-71ec-6b59-732d-b6e493292b5d,public-global-vessel-identity:v4.0
Sunny 77,352004142,PAN,Panama,Other,21,44b0eac22-2d08-7b9f-9f74-090f59654ebd,public-global-vessel-identity:v4.0
Sunset X,305412000,ATG,Antigua and Barbuda,Cargo,20,595d322a3-365e-d65a-48e3-96d5d77e6a35,public-global-vessel-identity:v4.0
Hameed 1,671447100,TGO,Togo,Cargo,19,8415f1f5f-f261-84ce-79f3-dc9f1dc17daa,public-global-vessel-identity:v4.0
Copernico-,511100295,PLW,Palau,Cargo,19,413e59732-20ba-83de-5c11-ecbc25a63d0b,public-global-vessel-identity:v4.0
Sea Adore,371822000,PAN,Panama,Other,18,969c935a7-7ac6-097b-8a85-fd427ae329f8,public-global-vessel-identity:v4.0
Unknown vessel,636020248,LBR,Liberia,Passenger,18,a463983df-f721-abec-1192-cedd957c26c6,public-global-vessel-identity:v4.0
D&K Abdul Razzak Kha,538006238,MHL,Marshall Islands,Other,18,e283058cc-ce1b-254d-e9b7-a3a10454ed29,public-global-vessel-identity:v4.0
Ibn Alwaleed,403030000,SAU,Saudi Arabia,Cargo,18,7c6f904cb-b3b9-7e9d-c621-09a5b19285ba,public-global-vessel-identity:v4.0
Almabrouka 11,677049300,TZA,Tanzania,Other,17,4e3dc5b10-014b-c868-25c6-fcbb7c2da9ba,public-global-vessel-identity:v4.0
Engi,667001497,SLE,Sierra Leone,Cargo,17,0a3bb6708-86d4-734c-3caa-7f37b0ad29ab,public-global-vessel-identity:v4.0
Libra,511101251,PLW,Palau,Cargo,17,429d26fea-a01a-7aa4-548b-fb91787e3ba7,public-global-vessel-identity:v4.0
Banyas 1,671828000,TGO,Togo,Cargo,17,f4f42d3c6-6b0b-4d5d-01e9-a9e5feb7cea6,public-global-vessel-identity:v4.0
Atalantis,374999000,PAN,Panama,Cargo,16,cc7c95396-651c-ce58-2fdc-43b2b08b4a1c,public-global-vessel-identity:v4.0
Balkis,341191000,KNA,Saint Kitts and Nevis,Other,16,bf12df13a-a911-6d16-b6a5-f3469fd04c81,public-global-vessel-identity:v4.0
Daleela,209776000,CYP,Cyprus,Cargo,16,8e199791d-d09a-f1bb-b5ab-a71d5fed9f56,public-global-vessel-identity:v4.0
Lady Rasha,677030700,TZA,Tanzania,Cargo,16,6d0856d3d-d0df-e097-5659-5d9cf308b02b,public-global-vessel-identity:v4.0
Al-Askila,376362000,VCT,Saint Vincent and the Grenadines,Other,16,ad1c498c9-9157-d7a0-a779-93ca1cb6da36,public-global-vessel-identity:v4.0
Nj Pluto,341561001,KNA,Saint Kitts and Nevis,Cargo,16,852ff9e09-9bf3-d550-2eb1-f657ddde8efe,public-global-vessel-identity:v4.0
Gaz Energy,355238000,PAN,Panama,Other,16,42c7ba07b-b0b2-7e6f-9d26-3d949627fb19,public-global-vessel-identity:v4.0
H Orca,357229000,PAN,Panama,Cargo,15,a274c89ba-af3b-a004-791c-b96b2e1d7317,public-global-vessel-identity:v4.0
Al Jabara,268250901,SMR,San Marino,Cargo,15,301f76e43-30ae-dc44-c951-cff452997247,public-global-vessel-identity:v4.0
Glamor,375093000,VCT,Saint Vincent and the Grenadines,Cargo,14,fc3300b68-82b4-7c22-4499-549c338c3731,public-global-vessel-identity:v4.0
Nj Sun,511100731,PLW,Palau,Cargo,14,56108e7c9-935d-2f90-a795-c2f763a8a0cf,public-global-vessel-identity:v4.0
Sea Wave 1,352001252,PAN,Panama,Cargo,14,33ba10a3a-a804-b5ed-44f0-5b47782d2e95,public-global-vessel-identity:v4.0
Polestar,268248001,SMR,San Marino,Cargo,14,da8bfa4f3-3f1b-753c-95b1-b9edf4951369,public-global-vessel-identity:v4.0
Barakat,677078700,TZA,Tanzania,Cargo,14,8742a6357-7281-cf16-7613-0d3f31617cf1,public-global-vessel-identity:v4.0
Merinos Livestock,620745000,COM,Comoros,Cargo,14,1d02929f1-1542-a31b-7387-14bcba49bfca,public-global-vessel-identity:v4.0
Mars J,511101083,PLW,Palau,Cargo,14,dbe3ac35b-b20a-055d-14a4-e72d79f9a00f,public-global-vessel-identity:v4.0
Ima Glory,312754000,BLZ,Belize,Other,14,a06235762-2562-e734-03da-b07f33bede65,public-global-vessel-identity:v4.0
Captain Tarek,620999103,COM,Comoros,Other,14,cebbd4021-16ed-da9b-5f61-c87db3feb5d3,public-global-vessel-identity:v4.0
Maria,403640000,SAU,Saudi Arabia,Other,13,5256985ad-d1ec-d3e5-4a44-903e5f828393,public-global-vessel-identity:v4.0
Beykoz,271044090,TUR,Turkey,Bunker,13,396439946-6bb1-034d-2854-4d703e2a4e9f,public-global-vessel-identity:v4.0
Sea Soul,352004909,PAN,Panama,Other,13,57c92fc31-1885-e008-5bdc-c3760de403c1,public-global-vessel-identity:v4.0
Kilburn,563112000,SGP,Singapore,Other,13,5a79faba3-385b-ee95-e637-3fbba0707674,public-global-vessel-identity:v4.0
Ag Valor,373938000,PAN,Panama,Cargo,13,1d952e668-8cc0-60ed-de96-fd2fde448b0b,public-global-vessel-identity:v4.0
Al Folk,341082002,KNA,Saint Kitts and Nevis,Cargo,12,31a41263f-f708-04c2-e16e-6e34018f694a,public-global-vessel-identity:v4.0
St.Andrew I,249448000,MLT,Malta,Other,12,1d0bca172-2e8e-aa50-7423-456875290c3b,public-global-vessel-identity:v4.0
Ederra,613914210,CMR,Cameroon,Other,12,3ece70188-8939-e835-8226-fd7437a3315e,public-global-vessel-identity:v4.0
Amman,622135002,EGY,Egypt,Passenger,12,80539aa66-6701-370d-9b50-e56611e78059,public-global-vessel-identity:v4.0
El Gaia,371394000,PAN,Panama,Other,12,c2fc2569c-cc88-503b-1c84-f4b4997e6897,public-global-vessel-identity:v4.0
Adonnis,341889001,KNA,Saint Kitts and Nevis,Cargo,11,fd33f6003-3c3b-0be5-6e41-ae2e17c29a8e,public-global-vessel-identity:v4.0
Folk Yanbu,403741180,SAU,Saudi Arabia,Cargo,11,49c03c495-50b0-5646-e087-6c1ae90be415,public-global-vessel-identity:v4.0
Amal,209496000,CYP,Cyprus,Cargo,11,191027e43-300a-0061-2972-d86c4e1cea2d,public-global-vessel-identity:v4.0
Maysa,630001026,GNB,Guinea-Bissau,Cargo,11,f09c365f5-5fa1-a6fd-8bdc-e07578401d70,public-global-vessel-identity:v4.0
Amo 2,334953000,HND,Honduras,Cargo,11,63c77a4e0-0dcc-7722-38d8-821a870f3f0f,public-global-vessel-identity:v4.0
Kashi,419001875,IND,India,Other,11,8fb86da2f-fd33-aaf3-7140-224734bf19b4,public-global-vessel-identity:v4.0
Mhd Global,620800103,COM,Comoros,Other,11,4c58ad533-34dd-68c2-e65b-951cdcf23f90,public-global-vessel-identity:v4.0
Elif Ipek,620999689,COM,Comoros,Cargo,10,a5bc93baa-af88-42a9-4241-f65d1fac8ea5,public-global-vessel-identity:v4.0
Usg Zurich,636093259,LBR,Liberia,Cargo,10,e9b5d4d22-2c58-b9a5-2863-444e49b11e38,public-global-vessel-identity:v4.0
Pure Point,341058001,KNA,Saint Kitts and Nevis,Other,10,f51865bef-fb13-4c4e-9622-24896b011692,public-global-vessel-identity:v4.0
Kaiser,341835001,KNA,Saint Kitts and Nevis,Cargo,10,f9a956464-4424-40e4-f37d-e74d12386674,public-global-vessel-identity:v4.0
Lucky Trader,314586000,BRB,Barbados,Cargo,10,a39bdf69d-d5ca-0764-a3c3-6d7ac9fa1346,public-global-vessel-identity:v4.0
Arrow G,370722000,PAN,Panama,Other,10,0ffc712bf-f4b3-7e54-cce9-7864e52a93c7,public-global-vessel-identity:v4.0
Ocean 15,677042400,TZA,Tanzania,Cargo,9,4e2aa45eb-ba5d-decb-6fe4-e2e92c60bdaa,public-global-vessel-identity:v4.0
Ionian Sea,636025668,LBR,Liberia,Other,9,7fee433d3-3264-873f-d55b-d3db301004f9,public-global-vessel-identity:v4.0
Fei Pu,414165000,CHN,China,Cargo,9,0c725c52b-b00c-2b99-c993-089be78f0a30,public-global-vessel-identity:v4.0
Gas Melody,636023743,LBR,Liberia,Other,9,34994547a-a1d2-2119-c6f3-f1bd7d3d9635,public-global-vessel-identity:v4.0
Roya 1,667002378,SLE,Sierra Leone,Cargo,9,84a1153a0-0e22-7590-33d7-3d956a91cbc9,public-global-vessel-identity:v4.0
Golden ID,341639001,KNA,Saint Kitts and Nevis,Cargo,9,1444fff98-8ac8-6299-3d47-75e58e027054,public-global-vessel-identity:v4.0
Kota Rahmat,565730000,SGP,Singapore,Cargo,9,20f2e002e-e062-7d8f-896f-2122caf1f92e,public-global-vessel-identity:v4.0
Jasmine,511100266,PLW,Palau,Cargo,9,f4bbe785d-d4ce-b679-cbe2-f9bfa1ab0ad0,public-global-vessel-identity:v4.0
Zeynep,572728220,TUV,Tuvalu,Other,9,a208cbf31-1b31-5696-2b28-dc9ed9e459b0,public-global-vessel-identity:v4.0
St Michael,538011325,MHL,Marshall Islands,Cargo,9,b318d2f88-80dd-9c94-17c1-f99a811fe380,public-global-vessel-identity:v4.0
Unknown vessel,671224000,TGO,Togo,Cargo,9,71d730ab1-1e43-2f2a-0676-305a0a30eb0b,public-global-vessel-identity:v4.0
Africa Sun,621819050,DJI,Djibouti,Cargo,8,2d03d7059-9af4-98de-67a2-7fef7e13a2ee,public-global-vessel-identity:v4.0
Athos,308876000,BHS,Bahamas,Cargo,8,2cdd7b62f-f173-4502-da7a-8b2881e50d82,public-global-vessel-identity:v4.0
Dalal Queen,620499000,COM,Comoros,Cargo,8,2857d8d55-53e7-2156-db11-1f7c53e1a3ba,public-global-vessel-identity:v4.0
Abraham A,620993000,COM,Comoros,Other,8,05b06f5e1-16f9-4480-98c6-5988b20096a6,public-global-vessel-identity:v4.0
Dan,677034300,TZA,Tanzania,Other,8,89485f52e-efed-baff-5e22-92fcb83712a3,public-global-vessel-identity:v4.0
Esna,622120320,EGY,Egypt,Cargo,8,f2ccebfb7-73cc-bdf4-956b-8c233bde264c,public-global-vessel-identity:v4.0
Unknown vessel,375515000,VCT,Saint Vincent and the Grenadines,Other,8,22f792360-0b08-c442-0047-b27f9e1a71bb,public-global-vessel-identity:v4.0
Escada,352002559,PAN,Panama,Other,8,53f3df7ba-a5bd-e6aa-7f8d-e33deb0131b8,public-global-vessel-identity:v4.0
Dorrat Jeddah,620999722,COM,Comoros,Other,8,f16f86148-8624-9cf0-487f-a20c91bfb3ee,public-global-vessel-identity:v4.0
Kota Handal,563137700,SGP,Singapore,Cargo,8,a71785bcc-c848-d2f5-6e50-9bb30a18935d,public-global-vessel-identity:v4.0
Mariona Star,677015500,TZA,Tanzania,Cargo,8,629654f88-862d-55fd-3439-420154d269c2,public-global-vessel-identity:v4.0
Engi,677069700,TZA,Tanzania,Other,8,942e0efbf-f8d5-e182-f945-82e1dae54a3e,public-global-vessel-identity:v4.0
Pasco Roni,538010726,MHL,Marshall Islands,Other,8,cdb23646b-b4d1-e0c8-083d-377e3df423dc,public-global-vessel-identity:v4.0
Shegardiah,447278000,KWT,Kuwait,Other,8,9f3c510f9-9782-64ad-ce23-1e0215721acd,public-global-vessel-identity:v4.0
Leo,511101202,PLW,Palau,Cargo,8,4e25f5d90-0a2e-c84e-1b6d-bb107f75ac78,public-global-vessel-identity:v4.0
Elreedy Star,622112802,EGY,Egypt,Cargo,8,3745b8aa7-7fee-d9ad-5d31-8664b28b3f77,public-global-vessel-identity:v4.0
Orinda,271051161,TUR,Turkey,Cargo,8,f70d920d0-0ca7-1c80-d8fa-bf3c809fdc1b,public-global-vessel-identity:v4.0
Hmo Leader,620999630,COM,Comoros,Other,8,e68176421-1930-4b5b-8e06-26e85ec6332b,public-global-vessel-identity:v4.0
Ps  Dream,372519000,PAN,Panama,Other,8,77a4ec75d-db33-3893-1c9b-ecde61eac411,public-global-vessel-identity:v4.0
Al Adailiah,447276000,KWT,Kuwait,Other,8,fabfaea42-2f96-ed83-117d-825cfd074696,public-global-vessel-identity:v4.0
Soul Mercy,352002804,PAN,Panama,Cargo,7,df6fb129a-a42c-2d7a-6f1b-807ceccbd40e,public-global-vessel-identity:v4.0
Mk Lamis,312901000,BLZ,Belize,Cargo,7,63d5a54ff-fb74-5ff3-365f-f4ed86f20bd9,public-global-vessel-identity:v4.0
Aljabriya,354964000,PAN,Panama,Cargo,7,c04f5fbbe-ec14-a767-181f-53c704623c09,public-global-vessel-identity:v4.0
Bereket,374681000,PAN,Panama,Cargo,7,e9f7e2255-5576-0d79-91c1-415119243038,public-global-vessel-identity:v4.0
Tj Zarar,352001894,PAN,Panama,Cargo,7,fa0631937-7841-774e-7502-ddac2c525265,public-global-vessel-identity:v4.0
Rose M,371604000,PAN,Panama,Other,7,1698b20a0-0209-04d5-b72d-408a98c97b88,public-global-vessel-identity:v4.0
Topaz Lena,538007320,MHL,Marshall Islands,Other,7,a3c7aa6fc-c375-62aa-b3c6-a58699a00cca,public-global-vessel-identity:v4.0
Shanghai M,511100286,PLW,Palau,Cargo,7,2e4cdf28f-ffe3-ce2a-6ba7-14e16549b6b5,public-global-vessel-identity:v4.0
Taipan,538011196,MHL,Marshall Islands,Other,7,76d95bcee-e07e-bf14-2421-9ae8b430830f,public-global-vessel-identity:v4.0
Bridge,622135001,EGY,Egypt,Cargo,7,aff8b6428-892c-1ce2-fe6c-18497244a854,public-global-vessel-identity:v4.0
Gaz Concord,353401000,PAN,Panama,Other,7,2a738c89f-ff67-a9c0-3fdb-87ba321c6802,public-global-vessel-identity:v4.0
Kuduro,636014998,LBR,Liberia,Other,7,fcd649964-400c-aa43-1cdc-cf66185f4ca6,public-global-vessel-identity:v4.0
Unknown vessel,209776000,CYP,Cyprus,Cargo,7,d6048d3b7-7481-5f61-1d7b-ad589a11d9fd,public-global-vessel-identity:v4.0
Bsl Nordic,341408002,KNA,Saint Kitts and Nevis,Other,6,acfdac960-0f6f-8c02-c9c7-9a81b1f26722,public-global-vessel-identity:v4.0
Ps Queen,372288000,PAN,Panama,Other,6,20e172031-14cf-6bb8-b5cb-1e5689b0620a,public-global-vessel-identity:v4.0
Marcandrea,247361800,ITA,Italy,Other,6,8e6b66921-1f15-abbb-1d17-733500879451,public-global-vessel-identity:v4.0
Informed,577515000,VUT,Vanuatu,Cargo,6,6ece357e2-2425-3b61-eae9-286bea8c6f33,public-global-vessel-identity:v4.0
Nj Aio,314973000,BRB,Barbados,Cargo,6,70746cc80-0ce2-8f53-04b6-ad3c2eb857e7,public-global-vessel-identity:v4.0
Asena,341694001,KNA,Saint Kitts and Nevis,Cargo,6,2de931f7a-a78b-d816-29e2-64391c9f2554,public-global-vessel-identity:v4.0
Safeen Pioneer,538009940,MHL,Marshall Islands,Cargo,6,9fd6b6718-87f2-864e-f24d-917611b58e19,public-global-vessel-identity:v4.0
Bmi Eagle,636023036,LBR,Liberia,Other,6,5a645a524-4f10-427d-79f5-b1e105665bf6,public-global-vessel-identity:v4.0
Marie,511101543,PLW,Palau,Cargo,6,33451bfea-ab64-e263-3ebc-49bd1d3203e2,public-global-vessel-identity:v4.0
Sands,355331000,PAN,Panama,Other,6,9c8e79eb5-55cc-e7ba-2854-177ff2254098,public-global-vessel-identity:v4.0
CL Jeddah,636023232,LBR,Liberia,Cargo,6,f9df328a9-9098-341d-ab4e-13960b80175d,public-global-vessel-identity:v4.0
East Wind I,372077000,PAN,Panama,Cargo,6,4db6ec67e-ef74-55ef-2cbb-fa372a83d64e,public-global-vessel-identity:v4.0
Atlantic Spirit II,538010610,MHL,Marshall Islands,Cargo,6,affda26ba-a0b4-3544-3293-8402c8f691d4,public-global-vessel-identity:v4.0
M.V Smurf,620999874,COM,Comoros,Other,6,46e1b85be-e247-0739-eb56-87de571c1bca,public-global-vessel-identity:v4.0
Royal O,341769001,KNA,Saint Kitts and Nevis,Cargo,6,0cb8593f6-6e70-a733-4cd9-ce427162d51a,public-global-vessel-identity:v4.0
New Liberty,314001022,BRB,Barbados,Cargo,6,17152aaa9-9d21-93c3-e8f1-0ac7b1d6431e,public-global-vessel-identity:v4.0
Unknown vessel,622135002,EGY,Egypt,Passenger,6,77da6078f-f1d5-98b1-9367-ec9aa2df6ca0,public-global-vessel-identity:v4.0
Tara,341884001,KNA,Saint Kitts and Nevis,Cargo,6,da01d5875-512a-06b0-3118-60e57a6e7051,public-global-vessel-identity:v4.0
Catalonia,305312000,ATG,Antigua and Barbuda,Cargo,5,d12e80924-48ee-8f1e-3560-8d6e18510110,public-global-vessel-identity:v4.0
Safeen Al Amal,538010248,MHL,Marshall Islands,Cargo,5,ba9c25c93-3d74-c310-5457-d94c97abdd79,public-global-vessel-identity:v4.0
Unknown vessel,620542000,COM,Comoros,Other,5,fde52d06a-a07c-8c42-0d01-d6ffde8a4b86,public-global-vessel-identity:v4.0
Super Rice,352004012,PAN,Panama,Cargo,5,597ffa9d3-317f-eb28-c167-ce76d9631c9e,public-global-vessel-identity:v4.0
Star Gate,268245602,SMR,San Marino,Cargo,5,ee9302e28-80f3-9ca4-9de3-52d15390039b,public-global-vessel-identity:v4.0
Nikolaos S,636018675,LBR,Liberia,Cargo,5,ca58ac830-08fe-9fb5-1120-2a7659bf7100,public-global-vessel-identity:v4.0
Trust,668116237,STP,São Tomé and Príncipe,Cargo,5,959c00c90-0fba-0076-874d-424389213b95,public-global-vessel-identity:v4.0
Harvest Unity,636024498,LBR,Liberia,Cargo,5,f9bd54606-60fa-14c5-a2b2-467ed60c6921,public-global-vessel-identity:v4.0
Trust 1,671882000,TGO,Togo,Cargo,5,bc4acf13e-e458-bbc3-223a-7e4ac5117a49,public-global-vessel-identity:v4.0
Mng Golla,341091000,KNA,Saint Kitts and Nevis,Other,5,11cc55bce-e740-a9fe-4a46-12a0faaa05bf,public-global-vessel-identity:v4.0
Warba,620999491,COM,Comoros,Other,5,31c6572e0-0b43-d079-7d97-8edc5dffdc33,public-global-vessel-identity:v4.0
Safeen Prize,538005057,MHL,Marshall Islands,Cargo,5,931619f56-67c1-6c3c-f9cf-65395ebbc41a,public-global-vessel-identity:v4.0
Sea Wave 3,341208002,KNA,Saint Kitts and Nevis,Other,5,de7499a53-38d4-d754-8b62-e962c96fcc16,public-global-vessel-identity:v4.0
Seapower I,215480000,MLT,Malta,Cargo,5,4f905569a-a461-2762-7a26-814c7671f4fa,public-global-vessel-identity:v4.0
Kyra,636023272,LBR,Liberia,Other,5,90f5bd780-0b00-1ac0-2071-d79c0893822b,public-global-vessel-identity:v4.0
Unknown vessel,662000001,SDN,Sudan,Other,5,7d4f2624b-b1c4-4628-129a-eaf164658f08,public-global-vessel-identity:v4.0
Charmous,511100899,PLW,Palau,Cargo,4,50f468696-6d33-c0b1-315f-0dc4fce197b4,public-global-vessel-identity:v4.0
Torm New Zealand,219249000,DNK,Denmark,Other,4,7216b2d6c-c649-4918-5630-121df94d33cf,public-global-vessel-identity:v4.0
Ming Qiang Xing,352005474,PAN,Panama,Other,4,d0a7f387f-f462-c52b-14e3-8af80f6dbbe5,public-global-vessel-identity:v4.0
Tataki,636014250,LBR,Liberia,Other,4,68e2df6bf-ffe3-6214-05eb-7021d35aa599,public-global-vessel-identity:v4.0
Asian Victory,352004777,PAN,Panama,Cargo,4,8b6b0689d-d964-0b40-fbeb-01d5be0a7de4,public-global-vessel-identity:v4.0
Gaz Venture,356141000,PAN,Panama,Other,4,2dacdae12-2856-ef9f-95df-d7c8939675ac,public-global-vessel-identity:v4.0
Ascanios,511100778,PLW,Palau,Cargo,4,2c44890d2-228d-c8e5-d8d9-e394548103d8,public-global-vessel-identity:v4.0
Agapi S,636015430,LBR,Liberia,Cargo,4,311c672f8-8abd-406b-ba67-fa55cdf9a8bc,public-global-vessel-identity:v4.0
Fareast Harmony,477902300,HKG,Hong Kong,Cargo,4,5dd77aa22-2490-3ef9-6c81-dc54b9efb59f,public-global-vessel-identity:v4.0
Prince Khaled,620999168,COM,Comoros,Cargo,4,e83de82e1-1adb-e88e-00dc-9ded7da41710,public-global-vessel-identity:v4.0
Marsa Virgo,352004751,PAN,Panama,Other,4,3d0e652fa-a55c-1a9b-0a8c-e9718cb615a2,public-global-vessel-identity:v4.0
Transmar Odyssey,352006213,PAN,Panama,Cargo,4,169a8017d-ded1-1442-c04d-5e1f726d29d1,public-global-vessel-identity:v4.0
Mareta,636022898,LBR,Liberia,Other,4,ee0052522-244d-6a9c-0210-659ecaa9ffe8,public-global-vessel-identity:v4.0
Clean Thrasher,538003024,MHL,Marshall Islands,Other,4,935ab4bba-a395-9fc8-73c6-fbdf5b6b64c0,public-global-vessel-identity:v4.0
Kubrat,636024971,LBR,Liberia,Cargo,4,8abca2bdc-c8bb-1987-edcc-a871f58ea27b,public-global-vessel-identity:v4.0
Am Purpose,538011859,MHL,Marshall Islands,Cargo,4,9d9f83b70-00d0-c232-13da-ffea4cdd83a4,public-global-vessel-identity:v4.0
Fidan,511101346,PLW,Palau,Other,4,f85fd6c86-68b4-2901-19c4-e07a16cb2103,public-global-vessel-identity:v4.0
Bay 10,677011600,TZA,Tanzania,Other,4,f7a9cff67-7e8f-9cb2-cd55-b565a37cb00e,public-global-vessel-identity:v4.0
Ocean Soul,620800162,COM,Comoros,Other,4,a5e3cbf0d-d54d-d5ba-aef0-577e29e23a0c,public-global-vessel-identity:v4.0
Ocean Force,341627000,KNA,Saint Kitts and Nevis,Cargo,4,f091db89c-ce07-1398-0fc0-90b8133bee4c,public-global-vessel-identity:v4.0
Kano Reefer,354929000,PAN,Panama,Carrier,4,9d5a8adf8-81c3-e561-07ae-f30a67afc1fe,public-global-vessel-identity:v4.0
Edfu,622120321,EGY,Egypt,Cargo,3,cb0987195-541a-e558-d7e8-7ce5ed8a934f,public-global-vessel-identity:v4.0
Aliman,334915000,HND,Honduras,Cargo,3,732c9e8ff-fba1-438a-b898-62ae1d69bc46,public-global-vessel-identity:v4.0
Alnawa Express,403048000,SAU,Saudi Arabia,Cargo,3,6c44439bc-ceba-f066-72e6-e55f1c2df8fa,public-global-vessel-identity:v4.0
Lady Roz,613460104,CMR,Cameroon,Cargo,3,6a70988de-e997-0843-2432-cb440bb0dbde,public-global-vessel-identity:v4.0
Unknown vessel,671700000,TGO,Togo,Cargo,3,727e99f6e-ecd3-35ab-65da-7550c0b6c5b9,public-global-vessel-identity:v4.0
Heilan  Aroma,357879000,PAN,Panama,Cargo,3,7e03fd31c-c36e-c2a5-1242-4fbb1f22b43d,public-global-vessel-identity:v4.0
Tj Orhan,542742110,NIU,Niue,Cargo,3,9d943d854-4dfd-fdcd-1686-807f2a6733bd,public-global-vessel-identity:v4.0
Unknown vessel,403123000,SAU,Saudi Arabia,Other,3,f3cd50b8a-a188-3c50-a423-77e45adf191e,public-global-vessel-identity:v4.0
