name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Safeen Prize,538005057,MHL,Marshall Islands,Cargo,17,931619f56-67c1-6c3c-f9cf-65395ebbc41a,public-global-vessel-identity:v4.0
Spruce 2,636013940,LBR,Liberia,Other,16,019632a43-388d-0fa1-9e50-9fd4e42fe77e,public-global-vessel-identity:v4.0
Kota Naluri,563677000,SGP,Singapore,Cargo,16,1b946c682-2420-e7f4-fc6d-963618a88342,public-global-vessel-identity:v4.0
Gibe,624014000,ETH,Ethiopia,Cargo,16,e8bf3debb-bea4-290a-7929-3c6a2fe8930a,public-global-vessel-identity:v4.0
X-Press Kaveri,563141600,SGP,Singapore,Cargo,15,2a753daca-a6bc-b715-8e7c-e9994cd1e1f0,public-global-vessel-identity:v4.0
Kota Rahmat,565730000,SGP,Singapore,Cargo,15,20f2e002e-e062-7d8f-896f-2122caf1f92e,public-global-vessel-identity:v4.0
Safeen Pearl,538010956,MHL,Marshall Islands,Other,14,fa71db312-2fbd-dfcf-8d54-ddad80499f59,public-global-vessel-identity:v4.0
Daisy,325847000,DMA,Dominica,Other,14,47b647cba-ac35-00ef-ff9c-93c96fa66464,public-global-vessel-identity:v4.0
Myd Hangzhou,636017957,LBR,Liberia,Cargo,14,4c051238c-c5fe-d387-49d9-1f98e4063ea5,public-global-vessel-identity:v4.0
Catalonia,305312000,ATG,Antigua and Barbuda,Cargo,13,d12e80924-48ee-8f1e-3560-8d6e18510110,public-global-vessel-identity:v4.0
Sidra Ahlam,511101337,PLW,Palau,Cargo,13,ba4f8171c-c13c-0c55-736e-a1cb90b037e5,public-global-vessel-identity:v4.0
1703,488888887,---,---,Other,13,b6a3302f7-7127-5ec6-6ccd-de6d565b8831,public-global-vessel-identity:v4.0
Gfs Jade,377311000,VCT,Saint Vincent and the Grenadines,Other,13,0e816e73c-ce4a-0d87-5193-9f9258cb039b,public-global-vessel-identity:v4.0
Semera,624023000,ETH,Ethiopia,Cargo,12,cc1bba8c7-75eb-640c-8dde-df44adae651e,public-global-vessel-identity:v4.0
Ji Zhe 6,352004450,PAN,Panama,Other,12,72b966dd9-9812-15ed-58c4-ebfaafd83842,public-global-vessel-identity:v4.0
Laide 56,352002829,PAN,Panama,Cargo,11,26a20a91e-ef67-ec2c-a319-96aaeb169ea7,public-global-vessel-identity:v4.0
Safeen Pioneer,538009940,MHL,Marshall Islands,Cargo,11,9fd6b6718-87f2-864e-f24d-917611b58e19,public-global-vessel-identity:v4.0
Ji Zhe 2,352002185,PAN,Panama,Other,11,d6c78a929-977c-a003-5f5c-21dc7ce88e1a,public-global-vessel-identity:v4.0
Shebelle,624013000,ETH,Ethiopia,Cargo,11,41a4ba40c-c1cb-9ecb-862c-61440d026db4,public-global-vessel-identity:v4.0
As Alva,636018502,LBR,Liberia,Cargo,11,8759dfbe6-6104-7a3b-6e49-f71878f2133a,public-global-vessel-identity:v4.0
Myd Ningbo,357131000,PAN,Panama,Cargo,11,8c73d4873-3731-3d21-3bed-e43faae00f02,public-global-vessel-identity:v4.0
Jigjiga,624021000,ETH,Ethiopia,Cargo,10,58b50d0e7-7df5-13b4-2c2f-b90fd562183b,public-global-vessel-identity:v4.0
Ji Zhe Glory,352004222,PAN,Panama,Other,10,a655828eb-b0ca-f096-4d45-dc015dbc3a73,public-global-vessel-identity:v4.0
Cma  Cgm Guild,249040000,MLT,Malta,Other,10,33cb92c67-790b-e0d3-362b-aa3a2b66def2,public-global-vessel-identity:v4.0
Kota Suria,564796000,SGP,Singapore,Cargo,10,f0992f981-1c6d-cfcd-4b9b-64d4e415e70b,public-global-vessel-identity:v4.0
Lilac,325946000,DMA,Dominica,Other,10,e2653a283-38df-5f7b-4a0c-82647f257234,public-global-vessel-identity:v4.0
Kr Tasman,477116200,HKG,Hong Kong,Cargo,10,f5984d3c0-0321-571f-7a3c-4c2ca3c0c44b,public-global-vessel-identity:v4.0
Maysa,630001026,GNB,Guinea-Bissau,Cargo,10,f09c365f5-5fa1-a6fd-8bdc-e07578401d70,public-global-vessel-identity:v4.0
Marsa Zenith,352003810,PAN,Panama,Other,10,b52a2d8a8-8792-7564-fecb-dfb714d05543,public-global-vessel-identity:v4.0
Ten Neptune,352005270,PAN,Panama,Other,10,21971e968-8a5e-23bc-0f64-1fce37c40fba,public-global-vessel-identity:v4.0
Marsa Ivy,352004520,PAN,Panama,Cargo,10,8f1701249-9e9c-cf2e-1d3b-127f0a913e59,public-global-vessel-identity:v4.0
Balkis,341191000,KNA,Saint Kitts and Nevis,Other,9,bf12df13a-a911-6d16-b6a5-f3469fd04c81,public-global-vessel-identity:v4.0
Cma Cgm Rossini,215880000,MLT,Malta,Cargo,9,b73a7cbc7-7eae-742d-b1e3-ae48558c3a38,public-global-vessel-identity:v4.0
Myd Fuzhou,354195000,PAN,Panama,Cargo,9,908fca187-759c-570e-4d76-df6c004b29cb,public-global-vessel-identity:v4.0
Marsa Victory,341540000,KNA,Saint Kitts and Nevis,Other,9,88d8fc874-4252-3b92-cac8-2b5d1fb71df6,public-global-vessel-identity:v4.0
Abbay II,624024000,ETH,Ethiopia,Cargo,9,dcccba389-9d23-d7f5-5fda-c0b181fec628,public-global-vessel-identity:v4.0
Al Yamamah,447277000,KWT,Kuwait,Other,9,d35ff7c77-7223-2640-5b74-dc5cec1a5114,public-global-vessel-identity:v4.0
Flagship Tulip,538006441,MHL,Marshall Islands,Other,8,7a79014f7-7424-4f31-a093-2a67c5060348,public-global-vessel-identity:v4.0
Dalal Queen,620499000,COM,Comoros,Cargo,8,2857d8d55-53e7-2156-db11-1f7c53e1a3ba,public-global-vessel-identity:v4.0
Summit Singapore,352005585,PAN,Panama,Cargo,8,18384dc76-6183-b7df-bb48-083c4f0f8aea,public-global-vessel-identity:v4.0
Al Salam II,447158000,KWT,Kuwait,Other,8,f4a34c31c-c29c-e8d1-23d4-6a329e71dddb,public-global-vessel-identity:v4.0
Kota Pelangi,563042400,SGP,Singapore,Cargo,8,fc60df56b-bee7-9673-6587-b6c2d46cfb32,public-global-vessel-identity:v4.0
Gambella,624019000,ETH,Ethiopia,Cargo,8,f9b890b9d-df50-6392-f977-12c9663c1d3e,public-global-vessel-identity:v4.0
Kota Makmur,477121100,HKG,Hong Kong,Cargo,8,d9cc20324-49a0-5b36-d3e8-58a81d10cfdc,public-global-vessel-identity:v4.0
Georgia M,372796000,PAN,Panama,Other,8,abd89fc38-82b9-3b61-a10b-24c95f55ec73,public-global-vessel-identity:v4.0
Clearocean Fuyo,563212500,SGP,Singapore,Other,8,3f056150d-ddce-fd0d-302b-d917cb7693c1,public-global-vessel-identity:v4.0
Banyas 2,357622000,PAN,Panama,Cargo,8,5186c46bb-b75a-03ab-b522-709f6934040c,public-global-vessel-identity:v4.0
Flagship Sage,538005300,MHL,Marshall Islands,Other,8,54d3d6994-44a8-1f7b-da67-1b526891ba79,public-global-vessel-identity:v4.0
Zhong Hang Sheng,413238570,CHN,China,Cargo,8,3e6475de4-4928-e18e-89ea-61ce8e7c544a,public-global-vessel-identity:v4.0
Gfs Ranna,377751000,VCT,Saint Vincent and the Grenadines,Cargo,7,538cd06ba-a216-8e11-d6ce-e5e59f3a052c,public-global-vessel-identity:v4.0
Cma Cgm Puccini,229489000,MLT,Malta,Cargo,7,c31288fb1-19b5-225e-6c22-d28509d6740c,public-global-vessel-identity:v4.0
Kota Cantik,563149900,SGP,Singapore,Cargo,7,59ef0be0e-e4c4-8e1c-f6dc-9a2cc900f998,public-global-vessel-identity:v4.0
Msv Al Marwan,419956005,IND,India,Other,7,3146dd78d-d5ca-4322-59d1-ae9fea1551fb,public-global-vessel-identity:v4.0
Jihang27,352001576,PAN,Panama,Other,7,ee4c6ba61-1bfa-868a-167f-6b6c85a98e80,public-global-vessel-identity:v4.0
Jolly Verde,247484800,ITA,Italy,Cargo,7,67741e229-902e-2f6c-a6b6-539eb3c19656,public-global-vessel-identity:v4.0
Ramhan,538010800,MHL,Marshall Islands,Other,7,38c49e180-0baf-fa43-1462-b88c6f109171,public-global-vessel-identity:v4.0
Heng Hui 6,414653000,CHN,China,Cargo,7,d03244234-40c2-9264-2c82-512d0146293b,public-global-vessel-identity:v4.0
Escada,352002559,PAN,Panama,Other,7,53f3df7ba-a5bd-e6aa-7f8d-e33deb0131b8,public-global-vessel-identity:v4.0
Cma Cgm Kauri,249186000,MLT,Malta,Cargo,7,79689f080-094e-49f1-d474-2b15be7bcad3,public-global-vessel-identity:v4.0
Gfs Juno,375751000,VCT,Saint Vincent and the Grenadines,Cargo,7,8244731a3-38a9-42f9-a90c-a7480d5470dd,public-global-vessel-identity:v4.0
Athina,636013375,LBR,Liberia,Other,7,d05932d33-3c69-7196-ae84-ad052fba3c6b,public-global-vessel-identity:v4.0
Cul Klang,563219200,SGP,Singapore,Cargo,7,6268558be-e4f4-2ccb-26f9-4a0adb026fed,public-global-vessel-identity:v4.0
Dubai Tower,636024582,LBR,Liberia,Cargo,7,e87d8b6b0-0baf-cc1d-9e6f-e3a894db7231,public-global-vessel-identity:v4.0
Harar,624020000,ETH,Ethiopia,Cargo,7,f6ac2e4a1-1887-8d30-0d9f-05f948282e91,public-global-vessel-identity:v4.0
Azarakhsh,341441000,KNA,Saint Kitts and Nevis,Other,7,30019f1fd-d174-7113-6902-a948aaa5d6de,public-global-vessel-identity:v4.0
Ji Zhe 1,352002002,PAN,Panama,Other,7,c02526552-2a76-4ab5-d565-79a1a1b5944c,public-global-vessel-identity:v4.0
Kota Satria,565334000,SGP,Singapore,Cargo,7,a6fd81eb3-3f69-0828-feac-7083139e0e6a,public-global-vessel-identity:v4.0
Abu Yasser II,677029000,TZA,Tanzania,Other,6,f17d5f4f8-8c4e-cea2-ca77-9425ef03b0b2,public-global-vessel-identity:v4.0
Cma Cgm Tosca,256824000,MLT,Malta,Cargo,6,38b547b8b-bb43-28b9-6b13-3a64b23ad0f3,public-global-vessel-identity:v4.0
Tb Qingyuan,352004553,PAN,Panama,Cargo,6,3103c4d73-3b63-3dcc-b5b6-7ae80418a42e,public-global-vessel-identity:v4.0
Apanemo,215089000,MLT,Malta,Other,6,9e890baf0-0c64-8ecc-8d50-b2e502f6bb22,public-global-vessel-identity:v4.0
He Run Xiang Mao,352005127,PAN,Panama,Other,6,6f0016315-58b4-81f4-dec8-99e9083d05c7,public-global-vessel-identity:v4.0
Brother 1,341851001,KNA,Saint Kitts and Nevis,Cargo,6,40429f260-0fc9-e7d2-1254-3e6ae57fc4f6,public-global-vessel-identity:v4.0
Zbm,351218000,PAN,Panama,Cargo,6,e8ffe655f-f009-b18f-e42e-f311abb21da0,public-global-vessel-identity:v4.0
Kashi,419001875,IND,India,Other,6,8fb86da2f-fd33-aaf3-7140-224734bf19b4,public-global-vessel-identity:v4.0
Mekele,624022000,ETH,Ethiopia,Cargo,6,db448612a-abd2-706b-aa19-140a1f95c5c6,public-global-vessel-identity:v4.0
Kaifan,447173000,KWT,Kuwait,Other,6,2a27aff85-57ba-5795-bd6a-db339b187ada,public-global-vessel-identity:v4.0
Sea Tiger I,538010511,MHL,Marshall Islands,Other,6,c90b9caee-e081-e039-f0b2-dc1a9f0d03f1,public-global-vessel-identity:v4.0
Kota Manis,566773000,SGP,Singapore,Cargo,6,75cae96f7-704a-4db2-5ab0-75f25ef0b8a0,public-global-vessel-identity:v4.0
Bubyan,447017000,KWT,Kuwait,Other,5,ad1e77103-3bf8-7ce6-2a8f-89df35cdca6c,public-global-vessel-identity:v4.0
Bella A,620999047,COM,Comoros,Cargo,5,5f04ea837-7eb4-1877-5a35-d49024deab53,public-global-vessel-identity:v4.0
Kota Lihat,563152300,SGP,Singapore,Cargo,5,046c71ab3-384e-d059-3fae-a83675a6fb19,public-global-vessel-identity:v4.0
Lr1 Charm,636021114,LBR,Liberia,Other,5,b80ff37fe-eca9-b18f-8a9c-140321aaa319,public-global-vessel-identity:v4.0
Xin Xin Hai 2,477149300,HKG,Hong Kong,Other,5,c75413dcd-d004-e616-a9db-8cb41d3c1f8d,public-global-vessel-identity:v4.0
Solo,249092000,MLT,Malta,Other,5,fa1530b6e-e4f8-c040-f24e-513e1783ce07,public-global-vessel-identity:v4.0
Heng Hui 5,414626000,CHN,China,Cargo,5,0c3663ea2-2974-54df-fd30-4a5127d3b9db,public-global-vessel-identity:v4.0
Barakah Fishingvesel,475346081,YEM,Yemen,Other,5,32fd73891-1578-e1da-5855-944f32d43d28,public-global-vessel-identity:v4.0
Sifsafah,447279000,KWT,Kuwait,Other,5,50c329e3f-fb67-0d12-d609-ce642d1eddb6,public-global-vessel-identity:v4.0
Ae Mercury,636018984,LBR,Liberia,Cargo,5,b2b33193a-aed8-82ab-16ba-9c88e0c4780c,public-global-vessel-identity:v4.0
Hong LI Yuan Yang,413584750,CHN,China,Cargo,5,bef62ac03-3c6e-635a-801c-36919ba3e87e,public-global-vessel-identity:v4.0
Kota Sabas,564639000,SGP,Singapore,Cargo,5,280273f33-32f5-bc4a-6719-6e1b559d6f2b,public-global-vessel-identity:v4.0
Jolly Argento,247487700,ITA,Italy,Cargo,5,1feab5b20-0e2b-0053-7d73-dfd08100f307,public-global-vessel-identity:v4.0
Marsa Zenith,352003810,PAN,Panama,Other,5,c0bb360c1-1203-f959-f2cd-737d0a815af0,public-global-vessel-identity:v4.0
Farah 1,677040300,TZA,Tanzania,Other,5,5472c07a4-4909-e862-a0df-4ca928a733f7,public-global-vessel-identity:v4.0
Mutriba,447186000,KWT,Kuwait,Other,5,f00c2740f-facb-d4d8-dd82-bb04741aa49e,public-global-vessel-identity:v4.0
Tulip,538011143,MHL,Marshall Islands,Cargo,5,e6cfe7d0c-c7a8-1f49-ed21-9172cd707de5,public-global-vessel-identity:v4.0
Mariona Star,677015500,TZA,Tanzania,Cargo,5,629654f88-862d-55fd-3439-420154d269c2,public-global-vessel-identity:v4.0
Kyra,636023272,LBR,Liberia,Other,5,90f5bd780-0b00-1ac0-2071-d79c0893822b,public-global-vessel-identity:v4.0
Assosa,624015000,ETH,Ethiopia,Cargo,5,9a8cbb707-759b-fb23-09e2-1b1d13f3c4fb,public-global-vessel-identity:v4.0
Wan Xing Da,413702160,CHN,China,Cargo,5,39add3264-42c0-3d68-0612-11941ca20403,public-global-vessel-identity:v4.0
Jolly Bianco,247488400,ITA,Italy,Cargo,5,635a60e46-6500-5c2b-ca29-129c70fe4d60,public-global-vessel-identity:v4.0
Hoanh Son Pacific,352003450,PAN,Panama,Cargo,5,7bf60013e-e82f-54a4-e252-13f1f66a62b5,public-global-vessel-identity:v4.0
Haian West,574005160,VNM,Vietnam,Cargo,5,edc5a379c-c6c7-4114-5467-9ff928ef3200,public-global-vessel-identity:v4.0
Zhuchengxinzhou,413556780,CHN,China,Cargo,5,ccb31d830-0451-e287-2caa-137722036a3e,public-global-vessel-identity:v4.0
Hong Run 26,636024659,LBR,Liberia,Cargo,5,4ce9b9231-191f-593c-6190-2f7430cb74d5,public-global-vessel-identity:v4.0
Zhong Shan Men,351339000,PAN,Panama,Cargo,5,691ab4c90-077a-a615-2d35-930486d06cd2,public-global-vessel-identity:v4.0
Jolly Oro,247486600,ITA,Italy,Cargo,5,8ead785cd-d404-6d8d-9263-480f7ab4cf54,public-global-vessel-identity:v4.0
Flamingo 1,352002503,PAN,Panama,Cargo,4,fdf135916-6827-2cb0-e04c-7c22cdc53b07,public-global-vessel-identity:v4.0
Hai Yun,563133800,SGP,Singapore,Cargo,4,98f42afb9-9f2b-37ea-c205-32a018c90d74,public-global-vessel-identity:v4.0
Red Sea 1,341459000,KNA,Saint Kitts and Nevis,Other,4,ea2dfb232-28e6-fea1-d7be-e922a4a4f4da,public-global-vessel-identity:v4.0
Bestekar,314764000,BRB,Barbados,Cargo,4,4f3adde0a-a4c3-7705-db96-a78032819524,public-global-vessel-identity:v4.0
Circle Harmony,477942500,HKG,Hong Kong,Cargo,4,fa78aa8e8-81b7-dea4-b3bd-db1806f026a5,public-global-vessel-identity:v4.0
Cma Cgm Don Pascuale,229331000,MLT,Malta,Cargo,4,4a7e15f22-2747-9dee-fcc2-f8d6aae464f1,public-global-vessel-identity:v4.0
Ince Ege,563088200,SGP,Singapore,Cargo,4,17c9b1829-98f9-b71e-e4dd-6a9682dc7e2f,public-global-vessel-identity:v4.0
Nara,271051022,TUR,Turkey,Cargo,4,0a1e560b4-41ac-c3db-587a-56a200fa6e8b,public-global-vessel-identity:v4.0
Ping An Song,413471950,CHN,China,Cargo,4,f5c053e4d-dfae-6103-598d-2c4ddd9727ef,public-global-vessel-identity:v4.0
Ming Qiang Xing,352005474,PAN,Panama,Other,4,d0a7f387f-f462-c52b-14e3-8af80f6dbbe5,public-global-vessel-identity:v4.0
CL Djibouti,636023230,LBR,Liberia,Cargo,4,b1e993acb-b8ed-696e-b277-39aa4b08ee00,public-global-vessel-identity:v4.0
Heilan  Aroma,357879000,PAN,Panama,Cargo,4,7e03fd31c-c36e-c2a5-1242-4fbb1f22b43d,public-global-vessel-identity:v4.0
De Xin Shang Hai,352004491,PAN,Panama,Other,4,a81fa71a5-53c6-249c-b704-dc4869f7c25e,public-global-vessel-identity:v4.0
Royal I,374202000,PAN,Panama,Cargo,4,efbc78962-27ea-2639-5ddb-064577811747,public-global-vessel-identity:v4.0
Cma Cgm Manaus,256272000,MLT,Malta,Other,4,ca57067e3-32e3-c7bf-2168-c77e472ea65a,public-global-vessel-identity:v4.0
Bird 16,620999105,COM,Comoros,Cargo,4,a94642aa3-3e4f-506a-801c-fe04f7433694,public-global-vessel-identity:v4.0
Finfine,624016000,ETH,Ethiopia,Cargo,4,bc51fe195-5456-8b41-eefd-c3f674079ed7,public-global-vessel-identity:v4.0
Cma Cgm Mozart,215878000,MLT,Malta,Cargo,4,378d7b92a-ac09-0e03-8208-7cffb326891e,public-global-vessel-identity:v4.0
Rose M,371604000,PAN,Panama,Other,4,1698b20a0-0209-04d5-b72d-408a98c97b88,public-global-vessel-identity:v4.0
Prince Khaled,620999168,COM,Comoros,Cargo,4,e83de82e1-1adb-e88e-00dc-9ded7da41710,public-global-vessel-identity:v4.0
Amoy Dream,477909100,HKG,Hong Kong,Cargo,4,3950c7f63-3ce1-201a-d471-f0bcd2c2a983,public-global-vessel-identity:v4.0
Frenchwarship,228891100,FRA,France,Other,4,b80b67b0c-c379-a2bc-4d45-1363712146fd,public-global-vessel-identity:v4.0
Bohwa Tsingtao,354473000,PAN,Panama,Cargo,4,0cf026ca2-2d17-8ccb-db41-f68954b4a23c,public-global-vessel-identity:v4.0
Al Jubail,538010831,MHL,Marshall Islands,Other,4,6feee6b80-028e-b380-e006-8412dbbdd78d,public-global-vessel-identity:v4.0
Mica,636019627,LBR,Liberia,Other,4,cd36b2ac6-684c-06ce-77a1-aba8b771af74,public-global-vessel-identity:v4.0
Pacific Pride,538011715,MHL,Marshall Islands,Other,4,0f5c94e65-5f16-feb6-3cc3-2473adecdd1d,public-global-vessel-identity:v4.0
Fortune Harmony,356389000,PAN,Panama,Cargo,4,bdbe348b9-97d0-33dd-ff5b-f09ac93d1d30,public-global-vessel-identity:v4.0
Kota Carum,563150100,SGP,Singapore,Cargo,4,82a9844c0-0031-136a-cc0f-57ff1576f104,public-global-vessel-identity:v4.0
Jizhe3,352002684,PAN,Panama,Other,4,262dc2fd0-087e-8b9a-0e34-a6a869fd8487,public-global-vessel-identity:v4.0
Kalinka,538008852,MHL,Marshall Islands,Other,4,b76210396-6aa2-d4cd-33a0-1e6c03526631,public-global-vessel-identity:v4.0
Seahorse,356478000,PAN,Panama,Cargo,4,7c7f825a3-35c3-3ab8-bfda-b9697861c3ce,public-global-vessel-identity:v4.0
Danila Bagrov,636093256,LBR,Liberia,Cargo,4,3640aa7c3-354f-8b11-ee6f-689c38289a68,public-global-vessel-identity:v4.0
Scirocco,636014043,LBR,Liberia,Other,4,f609b7d88-84ef-5f57-15a7-eba4b92d56ec,public-global-vessel-identity:v4.0
Changyang Jinhua,412403020,CHN,China,Cargo,4,fd8fdef00-0886-e7c6-91df-22afa587a844,public-global-vessel-identity:v4.0
Hao Bo 01,413610090,CHN,China,Cargo,4,1fb367491-132e-0a11-eedc-1a681c92082a,public-global-vessel-identity:v4.0
Boshi 57,352001750,PAN,Panama,Cargo,4,1b67c0cf3-39d5-8c02-7f07-75da01b156ac,public-global-vessel-identity:v4.0
Hosei Pearl,370314000,PAN,Panama,Cargo,4,62c6e5e8f-f09c-5dd6-3186-608e74da3bb4,public-global-vessel-identity:v4.0
Sea Rock,511101228,PLW,Palau,Other,3,9bb6603bd-d3ea-89d8-c121-5baee99d34ac,public-global-vessel-identity:v4.0
Lavender,538003950,MHL,Marshall Islands,Cargo,3,9e3f678d4-4373-4683-db49-bd30d01e1fc5,public-global-vessel-identity:v4.0
Ince Beylerbeyi,563088400,SGP,Singapore,Cargo,3,bb1be38ad-d41d-caf3-1f1b-24b05da3cb63,public-global-vessel-identity:v4.0
Ince Kastamonu,271040405,TUR,Turkey,Cargo,3,b0da491d0-071b-d503-7401-c67334e1f603,public-global-vessel-identity:v4.0
Sea Etiquette,636019621,LBR,Liberia,Cargo,3,fa4c4858f-f800-e7bc-9dc6-3353bd489ba8,public-global-vessel-identity:v4.0
X-Press Dhaulagiri,563156200,SGP,Singapore,Cargo,3,cfc5d175a-a1f5-3a13-0bf8-6d62d9f2ada4,public-global-vessel-identity:v4.0
Tramp Lady,248110000,MLT,Malta,Cargo,3,f0e9a1e5f-f8d1-dc5e-e32f-9d440b7893b8,public-global-vessel-identity:v4.0
CL Hibiscus,636023231,LBR,Liberia,Cargo,3,f4ef13f55-5368-41c1-ebb5-a7ae7f201824,public-global-vessel-identity:v4.0
Jolly Giada,247484200,ITA,Italy,Cargo,3,80bdb4579-9617-3a6d-9408-6eaff9cdf8b1,public-global-vessel-identity:v4.0
Shun Long,352002356,PAN,Panama,Cargo,3,19471de8e-e8d1-0aef-71f9-b748abea7b2c,public-global-vessel-identity:v4.0
Falcon-Ua,630001149,GNB,Guinea-Bissau,Cargo,3,026dfe022-219c-6cb1-4fc0-d0c731bb21f7,public-global-vessel-identity:v4.0
Xin Hai Tong 26,414567000,CHN,China,Cargo,3,07d3e7295-526b-d8d3-76f5-0eca1b0ce7a7,public-global-vessel-identity:v4.0
Aljabriya,354964000,PAN,Panama,Cargo,3,c04f5fbbe-ec14-a767-181f-53c704623c09,public-global-vessel-identity:v4.0
Polaris Z,620331000,COM,Comoros,Cargo,3,05268b5f9-9da1-a6b8-8b6b-6787c8095fcc,public-global-vessel-identity:v4.0
Ast Malta,636024768,LBR,Liberia,Other,3,1a8613603-32d8-1ea0-35a6-0ab0f03253b0,public-global-vessel-identity:v4.0
Nasco Gem,357097000,PAN,Panama,Cargo,3,6d09fc5b4-40a2-bdbb-fafe-9ebb36826017,public-global-vessel-identity:v4.0
Basel S3,620999451,COM,Comoros,Other,3,3eeaeb734-42e9-5536-602e-a6e374e1109a,public-global-vessel-identity:v4.0
Kota Lestari,563265000,SGP,Singapore,Cargo,3,49644b9db-b5dd-e2ad-3406-385f788a574e,public-global-vessel-identity:v4.0
Beek6,677085600,TZA,Tanzania,Other,3,411ef8437-7ed5-bd89-d12e-db05c2a22fd8,public-global-vessel-identity:v4.0
Asl Lisa,356337000,PAN,Panama,Cargo,3,79a0a594d-dd82-7cdc-e351-73f12b854eba,public-global-vessel-identity:v4.0
Folk Yanbu,403741180,SAU,Saudi Arabia,Cargo,3,49c03c495-50b0-5646-e087-6c1ae90be415,public-global-vessel-identity:v4.0
Salsa,538009281,MHL,Marshall Islands,Other,3,8ce7f0dbb-b6c5-cb3a-42c9-0d0f831e5983,public-global-vessel-identity:v4.0
Master,636016168,LBR,Liberia,Cargo,3,25d6be0f9-96e0-26e3-c05f-1a78c11b5b9e,public-global-vessel-identity:v4.0
Valentina 1,636019860,LBR,Liberia,Cargo,3,b9a84831a-af58-94fa-151e-d7a52e6ff26c,public-global-vessel-identity:v4.0
MV Martin One,352980869,PAN,Panama,Other,3,7315ae261-19e7-4a5e-d290-59bb92eb7cd0,public-global-vessel-identity:v4.0
Cstar Voyager,352004791,PAN,Panama,Other,3,3ece52274-4b4f-8b79-eaca-edbd9084d15f,public-global-vessel-identity:v4.0
Ince Southwind,563207200,SGP,Singapore,Cargo,3,1c4664acc-c025-5992-a8f5-81efe96cfa6e,public-global-vessel-identity:v4.0
Kota Puri,477233200,HKG,Hong Kong,Cargo,3,ec17550c6-6c36-1243-4a9a-9d4c8dc8b206,public-global-vessel-identity:v4.0
Jolly Clivia,247488900,ITA,Italy,Cargo,3,f309a1243-3359-745b-f5ee-328642a69909,public-global-vessel-identity:v4.0
De LI,352001974,PAN,Panama,Cargo,3,0891ec57c-cf57-ebac-2934-7b53ae12fed0,public-global-vessel-identity:v4.0
Cul Jakarta,636021830,LBR,Liberia,Cargo,3,2844597d7-7990-8d24-327e-d12db9375312,public-global-vessel-identity:v4.0
Capoeira,538010923,MHL,Marshall Islands,Other,3,6009c4efa-afdc-a105-a6ff-dc245dda199c,public-global-vessel-identity:v4.0
