name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Your Faith,229112000,MLT,Malta,Other,359,037761711-1320-76b3-8fda-b4f068c9cb84,public-global-vessel-identity:v4.0
Bravo I,249000473,MLT,Malta,Passenger,354,9c394fdc9-90d0-5b8e-b6a8-adf49e92fd22,public-global-vessel-identity:v4.0
Joanna M,248000857,MLT,Malta,Other,343,463ab0ef0-0595-2eaf-bb74-ca50a1da6b7e,public-global-vessel-identity:v4.0
Nickina,256000217,MLT,Malta,Fishing,340,52de6f8e7-7fd2-832a-4ac5-c93292ce0acb,public-global-vessel-identity:v4.0
Sea Storm,248600000,MLT,Malta,Passenger,333,75972a8e8-82f2-30d4-87d0-5ea50c7824ef,public-global-vessel-identity:v4.0
Sea Express III,256324000,MLT,Malta,Other,304,948f11ad9-9b14-cc08-4d49-19ea9bb1bd7c,public-global-vessel-identity:v4.0
Jean De La Valette,249898000,MLT,Malta,Passenger,295,8235a2a24-467f-4bef-362e-533aba62459f,public-global-vessel-identity:v4.0
Bawa 1,248138000,MLT,Malta,Bunker,279,2422f62ff-f08a-d0cf-ae61-a94109442353,public-global-vessel-identity:v4.0
San Mikiel,256958000,MLT,Malta,Other,271,3ea6512e7-7218-637d-0d07-4ddb634ac467,public-global-vessel-identity:v4.0
Maria C,256000260,MLT,Malta,Other,266,f1aacdd29-91e1-2092-af82-908fe7d74138,public-global-vessel-identity:v4.0
Moor,249868000,MLT,Malta,Seismic vessel,258,856ae6146-636d-6b8a-b4f9-85edc0d871fb,public-global-vessel-identity:v4.0
Santa Elena,248230000,MLT,Malta,Bunker,237,0aa310a9e-eed2-3823-4ba4-a316a57041a1,public-global-vessel-identity:v4.0
Ricardo F,215000618,MLT,Malta,Carrier,232,056a54975-589f-6d76-12d2-352c2fc8dbb3,public-global-vessel-identity:v4.0
Echo 1,256000615,MLT,Malta,Passenger,231,2bced4fbe-e8bd-1588-8f9e-6914598e48e0,public-global-vessel-identity:v4.0
Santa Maria,256128000,MLT,Malta,Bunker,230,47fb8e3ad-dc5d-9ac3-7942-3646ec18bb96,public-global-vessel-identity:v4.0
Santa Lucia,256445000,MLT,Malta,Other,228,fcccbfd95-53f0-2aa9-9f51-0f06ccac005a,public-global-vessel-identity:v4.0
Spiro F,248047000,MLT,Malta,Bunker,213,17ead438d-d4f9-cd60-70f6-2f17ec7226d4,public-global-vessel-identity:v4.0
Storm Cat,256004566,MLT,Malta,Passenger,197,5e407605b-bcfc-bf6b-cae1-46702eca70cd,public-global-vessel-identity:v4.0
San Giorgio,248984000,MLT,Malta,Passenger,188,d25869a70-03f3-bee5-3eb3-b53c6633f292,public-global-vessel-identity:v4.0
Kirby Fs,249000189,MLT,Malta,Other,182,77e64fbb7-75bc-91b0-9df8-bc359143fd57,public-global-vessel-identity:v4.0
Elaura,215953000,MLT,Malta,Other,138,14bda644d-d42e-e70e-d70a-c293e78fd77e,public-global-vessel-identity:v4.0
San Frangisk,249063000,MLT,Malta,Passenger,133,bd62826cd-da63-d7f1-3db9-1b32080ece48,public-global-vessel-identity:v4.0
San Carlo,229000648,MLT,Malta,Other,132,2aec5cc17-7df8-a443-7692-c4258d7d86aa,public-global-vessel-identity:v4.0
Saulus,256269000,MLT,Malta,Other,130,9348c3adf-fc1b-4fbf-7d15-5d9e07e2a347,public-global-vessel-identity:v4.0
R/V Furbana,256004360,MLT,Malta,Other,126,d6faee51b-b675-2825-9365-140fa2c7f05d,public-global-vessel-identity:v4.0
Vanna,249677000,MLT,Malta,Other,126,308a2585d-dba5-0e8c-8f2f-60dd97d2a574,public-global-vessel-identity:v4.0
Lady Sharone,256043000,MLT,Malta,Other,119,90acbdb0c-ca19-5078-c5c9-c78c5be6436b,public-global-vessel-identity:v4.0
Balluta Bay,256489000,MLT,Malta,Other,118,0c3940084-472f-6788-36a2-d0ee4c535ba0,public-global-vessel-identity:v4.0
Leyona,215242000,MLT,Malta,Other,107,7ad9c3320-0b85-dbb6-b537-4cbc4be379bf,public-global-vessel-identity:v4.0
Matis,256004165,MLT,Malta,Other,102,2e749451a-a42a-8dc7-a608-ada191435495,public-global-vessel-identity:v4.0
Asso Venticinque,247100100,ITA,Italy,Seismic vessel,101,0aa674af1-1199-2eb4-4a36-2b2d01be2b8a,public-global-vessel-identity:v4.0
Fenice 1,256002643,MLT,Malta,Fishing,97,29556acc3-3b2f-17b4-67f0-6c747d4341bf,public-global-vessel-identity:v4.0
Stella Del Mare II,249000188,MLT,Malta,Fishing,97,76816372f-f490-680f-f058-179cbb246ce0,public-global-vessel-identity:v4.0
Matteo Govanni,256001236,MLT,Malta,Passenger,91,0eaefecff-fb1e-e8f8-bcf5-04c5c30e38b4,public-global-vessel-identity:v4.0
Azure 1,229000236,MLT,Malta,Fishing,89,e7f198df2-2915-ba99-ee2b-0f0d99e105d8,public-global-vessel-identity:v4.0
Unknown vessel,2345,---,---,Passenger,89,524c12aa2-25e9-f195-70c8-ab3f5e402fbe,public-global-vessel-identity:v4.0
Unknown vessel,256003638,MLT,Malta,Other,86,6c09e1a28-861b-8971-82d6-30f2af15d161,public-global-vessel-identity:v4.0
Santa Martina,215330000,MLT,Malta,Other,85,4e8cd6055-566b-d62f-2dc2-16acdd559977,public-global-vessel-identity:v4.0
Ithaki II,212948000,CYP,Cyprus,Other,79,6a4976ae3-322b-fd39-bb13-b4140ddac7c5,public-global-vessel-identity:v4.0
Elisabeth Russ,255805606,PRT,Portugal,Cargo,76,3318ff1cf-fdc9-3be3-6950-e5577272dfbc,public-global-vessel-identity:v4.0
Paulus,256268000,MLT,Malta,Other,75,10e543026-68f5-1505-19b8-51724072f987,public-global-vessel-identity:v4.0
Oramalia,255806229,PRT,Portugal,Other,70,7168a4265-56d3-140e-633e-de537fa00b61,public-global-vessel-identity:v4.0
Adelia,209003000,CYP,Cyprus,Other,68,1ba77ba63-3513-8240-41d9-61f02f373beb,public-global-vessel-identity:v4.0
Salvatur,249000066,MLT,Malta,Fishing,68,0e3499388-831e-2b2c-c564-89c85d772a11,public-global-vessel-identity:v4.0
San Paolo,229110000,MLT,Malta,Other,67,5c8632af2-29a1-c518-548d-f6cbb2fc3f74,public-global-vessel-identity:v4.0
Giovanna P,247432400,ITA,Italy,Fishing,66,25d84cd9c-c195-5d58-6f6b-6c5a01f48007,public-global-vessel-identity:v4.0
Salina Bay,256487000,MLT,Malta,Other,65,b42ee3064-47b8-880e-8ee2-84c73d034de6,public-global-vessel-identity:v4.0
Fernandes II,249000603,MLT,Malta,Passenger,64,47b13d93a-a88e-ce33-6f5c-d00e003d60f4,public-global-vessel-identity:v4.0
Fernandes,249000314,MLT,Malta,Passenger,61,fb5c44c49-9297-f107-eb11-d6ed73c6a44b,public-global-vessel-identity:v4.0
Ace,248000785,MLT,Malta,Other,60,7f94136d7-77c5-becb-7a05-b390efbcd3cc,public-global-vessel-identity:v4.0
Mercy,215000129,MLT,Malta,Other,60,d8e0dda19-9d97-5a3d-ae18-96cf1917f020,public-global-vessel-identity:v4.0
Oscar Time,248000346,MLT,Malta,Passenger,60,e6cdedc84-41ba-72b7-bbdb-0d16e1c063d3,public-global-vessel-identity:v4.0
Hera II,215568000,MLT,Malta,Passenger,58,7f7d635b7-7535-70d7-dd2a-6641aa16a388,public-global-vessel-identity:v4.0
Ns Arlecchino,312120000,BLZ,Belize,Cargo,58,b4f8d74ca-abe4-b1e0-d8bb-bc6b48b2724b,public-global-vessel-identity:v4.0
Mowgli,256001600,MLT,Malta,Passenger,58,9c2d9be78-8455-40f0-43f6-1c467d7d26e1,public-global-vessel-identity:v4.0
Allegra,248000030,MLT,Malta,Passenger,56,42d5221eb-bb35-9166-ad62-c9edbaee72ff,public-global-vessel-identity:v4.0
Bos Purpose,247325200,ITA,Italy,Other,56,41d81c005-5f85-dc5f-5088-a066541961e5,public-global-vessel-identity:v4.0
Mischief 2,248000886,MLT,Malta,Passenger,53,e3cd8da20-0de3-5d14-ab0e-af2ab0461b2b,public-global-vessel-identity:v4.0
I See Two,256001241,MLT,Malta,Passenger,52,8526507b8-8c15-f1c2-fe16-d2b1146c7f42,public-global-vessel-identity:v4.0
Saberton,215000091,MLT,Malta,Passenger,52,39d059491-1181-68f4-2e88-148be6ad347e,public-global-vessel-identity:v4.0
Kanpai,256000480,MLT,Malta,Passenger,51,c3527168f-fec9-bc30-63c7-11ac4371276d,public-global-vessel-identity:v4.0
Endo Sirocco,210221000,CYP,Cyprus,Other,51,c1ce82511-1f0a-4f79-6a58-c8defed7577d,public-global-vessel-identity:v4.0
Varela S.,256003148,MLT,Malta,Passenger,51,8193dcab9-97e6-0d8c-2d0e-5f103e87bc25,public-global-vessel-identity:v4.0
Gang Pil Lee,215000460,MLT,Malta,Carrier,51,02931232a-a0cd-09d6-2b94-50e0525f0965,public-global-vessel-identity:v4.0
Alnogom Almodiaa 1,642985000,LBY,Libya,Other,50,9f3fac779-9767-804a-b4fe-f3398ecab4ba,public-global-vessel-identity:v4.0
Mont Ventoux,311001105,BHS,Bahamas,Cargo,50,ab1d5c41d-d5ca-3571-b45a-acaed005ac34,public-global-vessel-identity:v4.0
Ct Daniel,255806235,PRT,Portugal,Cargo,49,766ce0807-78f2-3ca5-df34-b4b67bed643c,public-global-vessel-identity:v4.0
Dfa1,229000924,MLT,Malta,Other,49,3fc624a4c-c060-4be9-a11b-515e3dc372b9,public-global-vessel-identity:v4.0
Ns Holland,312666000,BLZ,Belize,Cargo,48,bffce1cac-c2a8-5917-2b21-39ff387692f3,public-global-vessel-identity:v4.0
Dovecote,248000830,MLT,Malta,Passenger,47,21770391c-c346-1697-eb7d-fef63ff433cc,public-global-vessel-identity:v4.0
Aliki,249243000,MLT,Malta,Cargo,47,f8ef9d2f3-3233-24de-c757-8f186006c522,public-global-vessel-identity:v4.0
Sirios Cement VII,352002658,PAN,Panama,Other,46,bccaddec0-0351-58fa-9b3d-24f04b5f474a,public-global-vessel-identity:v4.0
Caroline Russ,255805834,PRT,Portugal,Cargo,46,a4c3b5073-364e-83a4-24fe-c00d31ae0265,public-global-vessel-identity:v4.0
Faith II,249000296,MLT,Malta,Passenger,45,5493f7f27-772f-daab-9038-155e8d099cc7,public-global-vessel-identity:v4.0
Spirit Of Malta,249000425,MLT,Malta,Passenger,45,307ad162b-bb36-0041-5616-836c2bfa7815,public-global-vessel-identity:v4.0
Catalina,305433000,ATG,Antigua and Barbuda,Other,45,a75658467-7ec3-876e-d96b-4a16f7089117,public-global-vessel-identity:v4.0
Al Kaptan,642122104,LBY,Libya,Fishing,45,67757c62a-a837-17a5-d791-99b693d35fe2,public-global-vessel-identity:v4.0
Delta,249000475,MLT,Malta,Passenger,42,8748a4ae0-0a4e-0d41-a636-5852d7d34781,public-global-vessel-identity:v4.0
Hope,229000287,MLT,Malta,Fishing,42,54c63f63f-fbf6-5e9c-c4c5-f1510d6dc111,public-global-vessel-identity:v4.0
Alkya,209285000,CYP,Cyprus,Fishing,41,3cfff1ed6-6c51-0250-bce0-4bad44a65b52,public-global-vessel-identity:v4.0
Geraldine,215000148,MLT,Malta,Passenger,41,b5984df7a-a5a9-bd2f-d13c-3420e84deb04,public-global-vessel-identity:v4.0
Jade,229000498,MLT,Malta,Passenger,41,dddfd1d75-5877-8d3a-d377-a40894182443,public-global-vessel-identity:v4.0
Cicciolina Mia,248000482,MLT,Malta,Passenger,41,36abf22a2-2ee9-23f3-481a-a423fa50cfe1,public-global-vessel-identity:v4.0
Delfino,229000422,MLT,Malta,Passenger,40,3a1b6508b-b94a-f42f-99bc-f681a8202b5d,public-global-vessel-identity:v4.0
Your Magic,249715000,MLT,Malta,Cargo,40,894f1a6ef-f0b7-f68f-c7ca-93e18d754558,public-global-vessel-identity:v4.0
San Pawl,256796000,MLT,Malta,Passenger,38,dec00ff0b-bf9c-ab22-2945-f230eabb3cfb,public-global-vessel-identity:v4.0
Doenicke  Tide,636024143,LBR,Liberia,Other,38,4d04f7b33-3027-da87-2d02-8cbc0222eb29,public-global-vessel-identity:v4.0
Eco Barcelona,247383400,ITA,Italy,Cargo,37,eeb341bd2-2ec3-c7dd-b596-844243e95f57,public-global-vessel-identity:v4.0
Eurocargo Malta,247294700,ITA,Italy,Cargo,37,84e9e0ef4-4645-73a3-eea7-51a34c18d4a1,public-global-vessel-identity:v4.0
Game Changer,256002298,MLT,Malta,Passenger,37,ea5645c80-0d58-66a3-93b5-601c34b6057b,public-global-vessel-identity:v4.0
Eurocargo Venezia,247297200,ITA,Italy,Cargo,36,e507c38a3-3470-a224-b3ec-d746498dfa3c,public-global-vessel-identity:v4.0
Seazel,215000494,MLT,Malta,Passenger,36,e10f0aec9-957b-2d02-0e7c-b249a76d8f54,public-global-vessel-identity:v4.0
Angela 1,249000920,MLT,Malta,Fishing,36,34ad3385b-b9d6-2302-1e6f-bf9c469bcb01,public-global-vessel-identity:v4.0
Jaguar,636021184,LBR,Liberia,Cargo,36,9cc523511-1119-fd43-f2d3-cc5723f59168,public-global-vessel-identity:v4.0
Matis,256004165,MLT,Malta,Other,36,cf04726f2-2008-f564-e3f9-bdf6da421a4e,public-global-vessel-identity:v4.0
Hercules 8000,215341000,MLT,Malta,Other,36,978dfb2d3-3a33-30d8-0757-9028aa53f372,public-global-vessel-identity:v4.0
Sea Bull,248086000,MLT,Malta,Other,35,f182c2027-71b4-107c-f44f-2e16d8cfeb68,public-global-vessel-identity:v4.0
This Is It,249000468,MLT,Malta,Passenger,35,8d55edf6e-edb4-4798-0c6c-b46ef7f7d5b4,public-global-vessel-identity:v4.0
Kiwi,248000153,MLT,Malta,Passenger,35,1a129c5f2-245d-ec15-7965-baa0e645200d,public-global-vessel-identity:v4.0
Admiral Sun,636020581,LBR,Liberia,Cargo,34,253195b2d-dc7b-0574-b506-02e524dc56a7,public-global-vessel-identity:v4.0
Pleasant Company,229000670,MLT,Malta,Passenger,34,0febffded-d267-de0a-9df8-017b236e16c9,public-global-vessel-identity:v4.0
Prima,629009126,GMB,Gambia (Republic of The),Cargo,34,2261304a4-439d-eaf4-8d4d-1d34422bd5f5,public-global-vessel-identity:v4.0
Simo,229000758,MLT,Malta,Passenger,33,c0d7174a9-91ca-86e6-3d40-971c5dfd579b,public-global-vessel-identity:v4.0
Nea S.,256003693,MLT,Malta,Passenger,32,f07768eaf-fa45-ca7b-1c70-bd4fb457a08e,public-global-vessel-identity:v4.0
Eco Napoli,247453600,ITA,Italy,Cargo,32,f327d3e71-1941-57b0-df06-d729d0b29abb,public-global-vessel-identity:v4.0
Geisha,256000139,MLT,Malta,Passenger,32,d87656682-2c71-bcf4-92d3-f702b7249171,public-global-vessel-identity:v4.0
Mirkurt,256000350,MLT,Malta,Other,32,7a4a63861-1a7f-7226-0e2a-de408760daa2,public-global-vessel-identity:v4.0
Tat Tefagh,248000899,MLT,Malta,Fishing,31,4c69b4103-3519-d44a-bb56-5332d8d95b8d,public-global-vessel-identity:v4.0
Spm Sailor,636024367,LBR,Liberia,Other,31,d33bfb4a5-5168-de5a-46ce-f3dc30831fed,public-global-vessel-identity:v4.0
Timtix Valletta,256004092,MLT,Malta,Other,31,4b20c04c2-2182-f5c9-7081-e5dcc5353f0f,public-global-vessel-identity:v4.0
Medkon Samsun,352001564,PAN,Panama,Other,31,31b565dfb-b124-3abb-9545-d8fc8880b997,public-global-vessel-identity:v4.0
Hispania Uno,248286000,MLT,Malta,Carrier,31,a3091fdd9-95f9-2aad-d9dd-25465aba1f60,public-global-vessel-identity:v4.0
Challenger 1,374676000,PAN,Panama,Cargo,30,db8f35fa5-5f62-2ad2-a11f-2538a76ba28c,public-global-vessel-identity:v4.0
Allegra VI,229000769,MLT,Malta,Passenger,30,d80de8930-00ef-bcef-24a0-bec9310f6861,public-global-vessel-identity:v4.0
Jys Jan,256001096,MLT,Malta,Passenger,30,43a3b8f4a-a870-416f-ab7f-7303f1a959ac,public-global-vessel-identity:v4.0
Marija Bambina II,256002051,MLT,Malta,Fishing,30,deba5cd38-8b80-7e53-3aea-1a1600161a31,public-global-vessel-identity:v4.0
Shachkelton,249000388,MLT,Malta,Fishing,30,9ba1a1352-2fcf-ad96-3069-d974847d56ea,public-global-vessel-identity:v4.0
Azura,310610000,BMU,Bermuda,Passenger,30,794d28435-56c0-12c5-de53-a12fef935fc6,public-global-vessel-identity:v4.0
Bailey Tide,576501000,VUT,Vanuatu,Other,30,6573005bc-c819-77c7-3b46-b5a8c2cf81da,public-global-vessel-identity:v4.0
Hip-O,256003929,MLT,Malta,Passenger,30,e52bc0d8f-fafd-6441-2b9d-9bc6cbcf955a,public-global-vessel-identity:v4.0
Cms Seacat TOW300M,249000171,MLT,Malta,Fishing,29,dda8254e7-766b-71bf-fd40-913aa871b4f6,public-global-vessel-identity:v4.0
Contship Luv,636024683,LBR,Liberia,Other,29,1b2555722-2b0c-12d9-5fe8-ff870be111e4,public-global-vessel-identity:v4.0
La Zingara,256003059,MLT,Malta,Passenger,29,7b71ddd5c-c0fd-367a-9851-4637e4066855,public-global-vessel-identity:v4.0
Lathron,642122089,LBY,Libya,Fishing,29,9e7a7ba70-006b-3c56-475c-10b6aeaf6437,public-global-vessel-identity:v4.0
Go One,229000184,MLT,Malta,Passenger,29,c0439b1a3-3f0c-467f-7a2b-22e7a27521da,public-global-vessel-identity:v4.0
One Xs,256003804,MLT,Malta,Other,29,1ee8d3bbd-d124-9f39-4f4f-fdf27c5c0208,public-global-vessel-identity:v4.0
Edro IV,677010000,TZA,Tanzania,Other,28,857c12e45-5dd1-45e1-4324-83d6f1728665,public-global-vessel-identity:v4.0
Ville D`Arzew II,256003725,MLT,Malta,Fishing,28,f4062871e-eb89-8320-1bdd-a811ea44ac27,public-global-vessel-identity:v4.0
Envik,210164000,CYP,Cyprus,Other,28,316bc9d27-78ab-8b69-f1c4-756c3200bc6a,public-global-vessel-identity:v4.0
Chapeau,256004209,MLT,Malta,Passenger,28,b0839095e-ee8f-41f8-b10b-4a5a03f9a6fb,public-global-vessel-identity:v4.0
Wendy,248000767,MLT,Malta,Passenger,27,9388474e5-506b-cab5-0f4c-0e96542eb5e5,public-global-vessel-identity:v4.0
Double Five,256001005,MLT,Malta,Passenger,27,753de3298-8370-dc68-2e39-282803ba6864,public-global-vessel-identity:v4.0
Atlantic Geneva,563155800,SGP,Singapore,Cargo,27,c189ba5f4-4262-4f69-ca2f-01e7ce92b87e,public-global-vessel-identity:v4.0
Aitolikos,636014168,LBR,Liberia,Cargo,27,c460d17f1-1ead-8a49-a058-190fe270ee98,public-global-vessel-identity:v4.0
Kataleya S-26237,248000662,MLT,Malta,Passenger,27,44992cfa1-1c49-64fe-50f3-0a669777c24a,public-global-vessel-identity:v4.0
Salina Bay,256487000,MLT,Malta,Other,27,ed389dbb5-5042-8626-d5df-85b268cd7ae1,public-global-vessel-identity:v4.0
Silendi,248333000,MLT,Malta,Other,27,db94ee0a8-8752-6582-4972-b58b9f6277e7,public-global-vessel-identity:v4.0
Delfini,249000876,MLT,Malta,Passenger,26,5e837d6a9-9906-b918-c0b3-dc6cfccccbf2,public-global-vessel-identity:v4.0
Gerry,229000671,MLT,Malta,Passenger,26,cd71f6044-427b-65ec-5630-a02eb956bc70,public-global-vessel-identity:v4.0
Cma Cgm Montreal,229846000,MLT,Malta,Other,26,2c937f45b-baae-a4d7-82f5-21b62460dc76,public-global-vessel-identity:v4.0
Chiquita,256001598,MLT,Malta,Passenger,26,8ee659008-8f41-e489-3c21-ff9f4d5cf5cd,public-global-vessel-identity:v4.0
S/Y Windward,256000516,MLT,Malta,Passenger,26,2ed0cc6b5-5662-9b78-3f19-a76b5e857944,public-global-vessel-identity:v4.0
Msc World Europa,256070000,MLT,Malta,Other,25,8299c2c15-5fd7-ea26-e9df-6e67ec5f6070,public-global-vessel-identity:v4.0
Cathalea,9134490,---,---,Fishing,25,58373fbff-fece-fef6-080d-2f61751af3ec,public-global-vessel-identity:v4.0
Martina III,248000735,MLT,Malta,Fishing,25,a80444f48-89d1-d3ca-e6e5-e793cd09777f,public-global-vessel-identity:v4.0
Precious Coral,256003451,MLT,Malta,Passenger,25,fad0adbe3-3869-1517-5539-1a80a024a428,public-global-vessel-identity:v4.0
Bos Patience,253000041,LUX,Luxembourg,Other,25,c73031b87-75ef-fb45-d015-9a83b42d8f3d,public-global-vessel-identity:v4.0
Zeus,249000960,MLT,Malta,Fishing,25,ca44a7419-9e7e-96b7-5706-f549b3c00ef0,public-global-vessel-identity:v4.0
Ns Sabina,629009154,GMB,Gambia (Republic of The),Cargo,24,68d0304d9-99e6-e25c-32db-ae47b23d09de,public-global-vessel-identity:v4.0
Lorien,256002750,MLT,Malta,Passenger,24,15ce31879-9117-970e-6af3-949cc61a19b8,public-global-vessel-identity:v4.0
Jupju,249649000,MLT,Malta,Passenger,24,f1afc0df4-44bd-f099-70b9-2a6f8d4d5be1,public-global-vessel-identity:v4.0
Edt Aeolus,636022681,LBR,Liberia,Other,24,4bd41bf53-3c50-edf0-d242-9e19c4bc0bc0,public-global-vessel-identity:v4.0
My Psy,228016040,FRA,France,Passenger,24,947cf8476-6ce5-da9c-f7ff-6f5e2d19b177,public-global-vessel-identity:v4.0
Xpalidocious,229000938,MLT,Malta,Passenger,24,3ec5d05da-a8e2-48c4-3e63-285caddc5960,public-global-vessel-identity:v4.0
Elena I,248000510,MLT,Malta,Fishing,24,895a671c0-09f4-e146-0fc8-90091f094f9d,public-global-vessel-identity:v4.0
Eurocargo Livorno,247319800,ITA,Italy,Cargo,23,34c3c0a9c-cdd3-1a89-cb96-4c449612de0c,public-global-vessel-identity:v4.0
Cma Cgm Osaka,256229000,MLT,Malta,Cargo,23,bbe5139a3-3894-edec-bc8c-02b286f1955f,public-global-vessel-identity:v4.0
I See Four,256001243,MLT,Malta,Passenger,23,8617e6524-418c-c1db-c46f-6f2a53385eed,public-global-vessel-identity:v4.0
Big Fella Thanks,248000403,MLT,Malta,Passenger,23,f6da98463-3e0f-9e7a-b939-5c205b7b810f,public-global-vessel-identity:v4.0
San Gorg 3,256000219,MLT,Malta,Fishing,23,e994d4463-3363-7ae5-ada9-c606aa75a767,public-global-vessel-identity:v4.0
In Compliance,249000647,MLT,Malta,Passenger,23,ff4067693-3709-11b8-c636-98e84e287635,public-global-vessel-identity:v4.0
Enduro,256004063,MLT,Malta,Carrier,23,407b80937-7b76-4c1b-77a5-225e232a76c7,public-global-vessel-identity:v4.0
Pura Vida 1,256003627,MLT,Malta,Passenger,23,5695dd457-7c49-e2a1-bfcf-0414ed27ff1b,public-global-vessel-identity:v4.0
Msc Magnifica,352594000,PAN,Panama,Passenger,23,f69d587cb-bc22-0e31-e86c-76563bd7dda5,public-global-vessel-identity:v4.0
Viking Orca,563190600,SGP,Singapore,Cargo,23,674f75521-1608-32c1-ece6-aa3109fdcdb7,public-global-vessel-identity:v4.0
Wayward Prince,215000201,MLT,Malta,Passenger,23,09dbd8164-4b1e-aa93-11a8-07f7313c8cae,public-global-vessel-identity:v4.0
Gulet Kelsea,256003265,MLT,Malta,Passenger,22,726c985a1-17d9-58cd-41c0-fa85cf664b59,public-global-vessel-identity:v4.0
One,256003844,MLT,Malta,Passenger,22,73111a87f-f1a5-c252-e22f-6583332dcc34,public-global-vessel-identity:v4.0
Elbella,248422000,MLT,Malta,Cargo,22,a6087113c-cef1-bb92-d769-9c13fbbca0c5,public-global-vessel-identity:v4.0
Jsp Carla,255805984,PRT,Portugal,Cargo,22,f9c58e26d-de88-5b90-0904-887262b7f2d0,public-global-vessel-identity:v4.0
S/Y Velina,249000275,MLT,Malta,Passenger,22,21982c3f8-894d-0b80-466b-b0d12a53d957,public-global-vessel-identity:v4.0
Lydica,256003070,MLT,Malta,Passenger,22,c3efae189-9c4f-732b-f3cf-d67d43483086,public-global-vessel-identity:v4.0
Neokastro,636020345,LBR,Liberia,Cargo,22,182e13f49-96df-2252-3001-f2da86eed750,public-global-vessel-identity:v4.0
Valentina S,215000152,MLT,Malta,Passenger,22,5dedd9c26-6f1b-8e82-bae3-376faeff6a56,public-global-vessel-identity:v4.0
Atlantic North,563157600,SGP,Singapore,Cargo,21,de410842c-c038-8e08-5fd7-4df8bec5c7b0,public-global-vessel-identity:v4.0
Yellow Trader,538010409,MHL,Marshall Islands,Other,21,d6b40a7b3-3302-cdad-81ea-20fed7451e22,public-global-vessel-identity:v4.0
Code Zero,256003125,MLT,Malta,Passenger,21,c35d6a949-93fb-8473-0392-1bd0fadbdf96,public-global-vessel-identity:v4.0
Quattro,261005584,POL,Poland,Passenger,21,bfeef8cf9-9711-7936-0e9d-69da9d47fef7,public-global-vessel-identity:v4.0
Al-Fatayeh,642122135,LBY,Libya,Fishing,21,600781d48-8180-f0b0-e49d-cc70883e3136,public-global-vessel-identity:v4.0
Gina,256003198,MLT,Malta,Passenger,21,02120f8c6-6d1a-ea64-1a95-b2259457aacf,public-global-vessel-identity:v4.0
Nasseep,642914000,LBY,Libya,Other,21,eb6dc184a-a3b8-53eb-138e-9b783848de57,public-global-vessel-identity:v4.0
Saint Jonathan,256001562,MLT,Malta,Fishing,21,c4d32664b-beaa-3298-d288-3d9cde060806,public-global-vessel-identity:v4.0
Msc Adriana II,636018321,LBR,Liberia,Cargo,21,b42b9dd7c-ca4d-1210-b7a3-b0a06f46e140,public-global-vessel-identity:v4.0
Max,256000626,MLT,Malta,Passenger,21,fa53b1c8c-c6e2-b32b-31bc-048991fe97f0,public-global-vessel-identity:v4.0
