name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Marcap Galaxy,572497220,TUV,Tuvalu,Other,470,93bea06d1-1346-6253-f361-265323f59720,public-global-vessel-identity:v4.0
Delta XVI,352958000,PAN,Panama,Other,470,789931517-7bee-de40-1b63-7b294852c30c,public-global-vessel-identity:v4.0
Ibn Majid -12,403739180,SAU,Saudi Arabia,Passenger,463,8e47f4b06-66df-117f-3231-de535190c393,public-global-vessel-identity:v4.0
Atco Alia,352001768,PAN,Panama,Other,441,b361bd1bc-c933-9a3d-6ecf-4b38a2934acc,public-global-vessel-identity:v4.0
Tamimi 6,403656001,SAU,Saudi Arabia,Other,439,231adfbcd-d5c0-6fa7-9592-2005a4c1281e,public-global-vessel-identity:v4.0
Samson Supplier,355127000,PAN,Panama,Other,426,9581f6e5e-e6e7-9b4a-d98c-569c12b8953e,public-global-vessel-identity:v4.0
Topaz Khuwair,538003762,MHL,Marshall Islands,Other,420,e14a7047d-d40a-14ef-6794-707561c47884,public-global-vessel-identity:v4.0
Marcap Nisreen,572326220,TUV,Tuvalu,Other,412,c1ea5dd91-1333-5b3f-ff4f-21320ea81efe,public-global-vessel-identity:v4.0
Jana 12,403704310,SAU,Saudi Arabia,Other,402,05b1d4fb4-470e-5ed6-4488-9dc3eb4cd695,public-global-vessel-identity:v4.0
Express 98,352003041,PAN,Panama,Other,398,27c680655-516c-75bf-7b9e-ae7447e002cd,public-global-vessel-identity:v4.0
MV Jana 37,403783470,SAU,Saudi Arabia,Other,396,db59145b8-8476-0b89-dd74-f44e7b07bd78,public-global-vessel-identity:v4.0
Zamil 601,403570000,SAU,Saudi Arabia,Other,379,c272c98c5-55a8-75ff-abd5-4c6aaa6bb61d,public-global-vessel-identity:v4.0
Marcap Tam1,572454220,TUV,Tuvalu,Other,365,306540394-4b41-f409-f246-54257aea33af,public-global-vessel-identity:v4.0
Stanford Dove,377541000,VCT,Saint Vincent and the Grenadines,Other,357,b8342dd2f-fb6a-22d2-868f-bf152e57cc93,public-global-vessel-identity:v4.0
Pelican Praise,572660220,TUV,Tuvalu,Other,350,656690dc7-72eb-db47-d593-9cca3b753390,public-global-vessel-identity:v4.0
Zamil505,403619000,SAU,Saudi Arabia,Other,349,6729562df-f66e-096e-c195-f96d53319a19,public-global-vessel-identity:v4.0
Star Grand,538010384,MHL,Marshall Islands,Other,348,397b4c8e5-515d-5885-a04a-e9fb29d517a6,public-global-vessel-identity:v4.0
Liam J Mccall,538008473,MHL,Marshall Islands,Other,348,99dd96aa2-2b27-aad9-39b0-26a62e004551,public-global-vessel-identity:v4.0
Radhwa 27,403268510,SAU,Saudi Arabia,Other,344,4c6d0ca39-9eaf-6ba3-ce87-e9fa10d62527,public-global-vessel-identity:v4.0
Sl Kestrel,636023854,LBR,Liberia,Other,341,4597c14fe-e987-57ec-5250-94173c01d0b9,public-global-vessel-identity:v4.0
Stanford Goshawk,377282000,VCT,Saint Vincent and the Grenadines,Other,336,50dae90f4-4e6a-91c1-d5ac-33f1084dc183,public-global-vessel-identity:v4.0
Zamil 104,403541000,SAU,Saudi Arabia,Other,335,1057f15a1-10b8-d87a-31e5-c6122d6cdc98,public-global-vessel-identity:v4.0
Jana 14,403782470,SAU,Saudi Arabia,Other,335,2ac2e91f0-020f-9608-f55c-243dba9cf206,public-global-vessel-identity:v4.0
Express 97,352002788,PAN,Panama,Other,334,dc6d74e0a-a9f6-a4ae-1a6f-7f555a94386d,public-global-vessel-identity:v4.0
Inw 11,352001936,PAN,Panama,Other,334,4b299105e-e894-29a2-9b99-6c7fc8dd3137,public-global-vessel-identity:v4.0
Sl Serval,210578000,CYP,Cyprus,Other,333,9bd193ea9-9bf9-a766-2a90-d32f72c0b86b,public-global-vessel-identity:v4.0
Rawabi 426,572617220,TUV,Tuvalu,Other,333,92ea5d89b-b2c6-2662-68e6-f19edeb44801,public-global-vessel-identity:v4.0
Zamil 507,403523001,SAU,Saudi Arabia,Other,328,fc5042397-749e-3c84-aa2b-fde37c918f77,public-global-vessel-identity:v4.0
Zamil 102,403627000,SAU,Saudi Arabia,Other,325,faad1d41d-df84-53ff-9d9a-7c330bcc64df,public-global-vessel-identity:v4.0
Jana 15,403782570,SAU,Saudi Arabia,Other,321,11022d226-6671-caab-8888-68d62ef52cad,public-global-vessel-identity:v4.0
Pelican Progress,572727220,TUV,Tuvalu,Other,314,b5b5d33bc-c089-790b-faec-ac2b88a3b248,public-global-vessel-identity:v4.0
Express 96,352002780,PAN,Panama,Other,314,0f0ab4044-4ae4-9e36-7ce0-d367c84ca62c,public-global-vessel-identity:v4.0
Pelican Brave,572753220,TUV,Tuvalu,Other,313,42c971f40-0d7b-a38f-c9a5-f1ead35c334a,public-global-vessel-identity:v4.0
Safaniya 5,403700810,SAU,Saudi Arabia,Other,312,4e17bcb82-2538-dabc-775b-50ed3ad584f4,public-global-vessel-identity:v4.0
Zamil 101,403590000,SAU,Saudi Arabia,Other,310,e0f4e9759-9d4a-574c-b7dd-9caf4e917b63,public-global-vessel-identity:v4.0
Express 57,372442000,PAN,Panama,Other,306,2b262a3fe-ebb0-73ec-dbb3-761b647ef24a,public-global-vessel-identity:v4.0
Delta XX,352002446,PAN,Panama,Other,304,29f5798c4-4355-37b5-354b-a0c0db3ad308,public-global-vessel-identity:v4.0
Jazan,403400010,SAU,Saudi Arabia,Passenger,303,523f5ef54-4f1d-ebff-2727-1bd3b0bc2b45,public-global-vessel-identity:v4.0
Global Hawk,375862000,VCT,Saint Vincent and the Grenadines,Other,299,91ac84e21-1fbe-6ff7-d573-143762e02bb0,public-global-vessel-identity:v4.0
Bgp Glory,355934000,PAN,Panama,Other,293,d878bcc47-730f-9a8a-002c-df9c2af0ab34,public-global-vessel-identity:v4.0
Aaron S Mccall,538004453,MHL,Marshall Islands,Other,291,07dd21ec6-6b14-146a-0262-d66c8a781f52,public-global-vessel-identity:v4.0
Captain Rolando,377589000,VCT,Saint Vincent and the Grenadines,Other,286,215a3008d-dcb4-d1d0-23b4-02d19a5981c3,public-global-vessel-identity:v4.0
Posh Houria,563007900,SGP,Singapore,Other,285,66e65f5c7-7b7a-e314-4648-7a342c354cef,public-global-vessel-identity:v4.0
Delta21,352005101,PAN,Panama,Other,285,bd60934b2-204b-a80b-185f-4de8cd6d82fb,public-global-vessel-identity:v4.0
Stanford Harrier,352001948,PAN,Panama,Other,284,8eeb597a9-9ed2-e8f4-f656-1c1571039774,public-global-vessel-identity:v4.0
Zamil 502,403617000,SAU,Saudi Arabia,Other,283,ecab39692-2c37-372a-3cd6-f7a803667f0c,public-global-vessel-identity:v4.0
Fnsa 2,470493000,ARE,United Arab Emirates,Other,279,b697b472c-c086-c664-a5dd-e5c54256ce4c,public-global-vessel-identity:v4.0
Juzor,538006350,MHL,Marshall Islands,Other,277,5d9c4b86e-e14c-7646-9dc9-0ed37c7bc6ca,public-global-vessel-identity:v4.0
Radhwa 26,403229580,SAU,Saudi Arabia,Other,274,78d73064d-d8c9-2060-ea9c-dda28f721ac6,public-global-vessel-identity:v4.0
Sl   Jaguar,311023400,BHS,Bahamas,Other,272,9a6b93a6d-dab1-82bd-207e-aba1e3ff6753,public-global-vessel-identity:v4.0
Dolphin I,403061000,SAU,Saudi Arabia,Other,272,46a3d9f77-70a2-e5d6-a014-d33159b4856d,public-global-vessel-identity:v4.0
Qatif,403709610,SAU,Saudi Arabia,Other,272,35d554dac-c016-bbf8-be17-6ca9ba8fae16,public-global-vessel-identity:v4.0
Pacific Porpoise,577007000,VUT,Vanuatu,Seismic vessel,270,5da8958d6-6829-3eff-b7c1-f9d9c7aa12ee,public-global-vessel-identity:v4.0
Maridive:231,312061000,BLZ,Belize,Other,267,0ad33b1e2-2f40-b52a-56ad-2d55203975c3,public-global-vessel-identity:v4.0
Zamil 503,403524001,SAU,Saudi Arabia,Other,267,16aa7b76f-fcda-e534-6b45-068bf6e64c29,public-global-vessel-identity:v4.0
Rawabi 9,572697210,TUV,Tuvalu,Other,266,4ed97db22-248f-54b0-a817-097a66e9d661,public-global-vessel-identity:v4.0
Zamil-301,403603000,SAU,Saudi Arabia,Other,265,50ca18b6d-d382-a988-5323-5bc4e43ea08c,public-global-vessel-identity:v4.0
Stanford Rhine,377126000,VCT,Saint Vincent and the Grenadines,Other,263,3df99c3d2-2316-379f-05b3-2b3cc7628e61,public-global-vessel-identity:v4.0
Sl Cachimba,636021490,LBR,Liberia,Fishing,262,4f64d1559-93ed-9d08-8385-623f86ed9d7c,public-global-vessel-identity:v4.0
Zamil 53,403612000,SAU,Saudi Arabia,Other,261,9d1c9043e-e626-6f01-32e7-c2730d5686ed,public-global-vessel-identity:v4.0
Stanford Swan,376754000,VCT,Saint Vincent and the Grenadines,Other,261,078b7d8c2-2eda-eea5-8ac6-dfa0a2c629c8,public-global-vessel-identity:v4.0
Rawabi 47,572575220,TUV,Tuvalu,Other,261,4766e1965-5348-6062-1c19-8ea69d350705,public-global-vessel-identity:v4.0
Pelican Breeze,352003456,PAN,Panama,Other,260,07d51243d-d6d1-f354-5ed7-3d23a2afa5de,public-global-vessel-identity:v4.0
Jana 11,403798710,SAU,Saudi Arabia,Other,256,bd7ef2f9e-e5f0-842f-0684-d8f143786caf,public-global-vessel-identity:v4.0
MV Glob Sharaf,403702810,SAU,Saudi Arabia,Other,253,afdb6052b-b869-c36b-834d-8424f155835f,public-global-vessel-identity:v4.0
Zamil-58,403615000,SAU,Saudi Arabia,Other,250,656114daa-aa41-51f3-5954-34e1294c36ff,public-global-vessel-identity:v4.0
Almuhalhal 2,403741150,SAU,Saudi Arabia,Passenger,250,645b53c48-8763-6242-e52b-f18e48a5df1c,public-global-vessel-identity:v4.0
Aesen 71,352005416,PAN,Panama,Other,247,06ae152c3-3ba8-3966-8670-3c16babb68fe,public-global-vessel-identity:v4.0
Pelican Beauty,572732220,TUV,Tuvalu,Other,243,1d2f44d09-942b-b86f-e281-7e85d08abc4b,public-global-vessel-identity:v4.0
Coast Line9  216395,403278990,SAU,Saudi Arabia,Passenger,240,3363697e4-42ad-d87f-2bcc-87c24803db75,public-global-vessel-identity:v4.0
Zamil 508,403608000,SAU,Saudi Arabia,Other,236,d33b3c801-136a-2d1b-8bb6-203b2a3bf824,public-global-vessel-identity:v4.0
Waard Althalis,403740760,SAU,Saudi Arabia,Passenger,233,711946366-6a03-970a-ea9a-4e3c9eeed725,public-global-vessel-identity:v4.0
Maridive 42,312470000,BLZ,Belize,Other,233,0963e5146-6711-480e-c7ac-ab8adda43ced,public-global-vessel-identity:v4.0
Pilot 1,403766740,SAU,Saudi Arabia,Other,233,e8b2565d0-0f81-c123-cd85-a27d78de6f3e,public-global-vessel-identity:v4.0
Delta  XV,374738000,PAN,Panama,Other,233,19fd2983c-cb5c-988d-9b7d-e152002c818c,public-global-vessel-identity:v4.0
Rawabi 322,572815210,TUV,Tuvalu,Other,230,c5f6ca894-4f5b-f80d-7cdd-9b1af001dab2,public-global-vessel-identity:v4.0
Posh Impala,563041200,SGP,Singapore,Other,224,d40f7ba46-671f-9249-4d01-05801a2fc045,public-global-vessel-identity:v4.0
Radhwa 28,403229380,SAU,Saudi Arabia,Other,224,0d1555345-5e88-62b9-73ff-5c2a1d230545,public-global-vessel-identity:v4.0
Tablate Tide,576984000,VUT,Vanuatu,Other,222,70ab64632-23d1-63d5-7224-e2f76aa7c7aa,public-global-vessel-identity:v4.0
Zamil 57,403616000,SAU,Saudi Arabia,Other,222,3e8f273c8-8ad8-ee24-952e-855647dc0687,public-global-vessel-identity:v4.0
Marcap Tik,572498220,TUV,Tuvalu,Other,221,cbaedd70b-be05-ee81-3104-fab724887d8d,public-global-vessel-identity:v4.0
Global Tiger,376303000,VCT,Saint Vincent and the Grenadines,Other,221,0ff245b25-5352-a8fb-aebd-3652f6c21fc7,public-global-vessel-identity:v4.0
MD Zen 801,312094000,BLZ,Belize,Other,221,eae7f1d0e-ed34-9536-9d41-35e0dfe53bed,public-global-vessel-identity:v4.0
Caspian Server,538010618,MHL,Marshall Islands,Other,220,c4ac55947-77a9-682f-e5e3-5121ea271dbb,public-global-vessel-identity:v4.0
Express 68,352003727,PAN,Panama,Other,219,a0127adbe-efa2-b843-89b6-b5968af12010,public-global-vessel-identity:v4.0
Oiss Patroller II,538009080,MHL,Marshall Islands,Other,219,bb0d31ef6-666e-043a-3601-7dff3350459f,public-global-vessel-identity:v4.0
Zamil 105,403527000,SAU,Saudi Arabia,Other,219,c6d3d782d-dc77-071c-8679-d4e88a18093f,public-global-vessel-identity:v4.0
Rawabi 413,403700880,SAU,Saudi Arabia,Other,218,9d778fe6b-bf69-6d74-b79f-7bae4d1a9570,public-global-vessel-identity:v4.0
Topaz Oryx,538005767,MHL,Marshall Islands,Other,217,a1beb3095-56d6-e337-5635-d233b0393bd2,public-global-vessel-identity:v4.0
Afon Cadnant,209895000,CYP,Cyprus,Other,217,2217a83e0-0eb9-c4e1-efdd-4e6412ccc1b9,public-global-vessel-identity:v4.0
Pannotia,377145000,VCT,Saint Vincent and the Grenadines,Other,216,416baad64-4580-91d5-9aa5-d22cb2af61bb,public-global-vessel-identity:v4.0
Express 87,352001093,PAN,Panama,Other,216,3a936ff48-8ca4-e714-0eb3-5c55b78e19b9,public-global-vessel-identity:v4.0
Unknown vessel,403766740,SAU,Saudi Arabia,Other,215,18514fa43-352f-cecf-66a5-45062b9c97cb,public-global-vessel-identity:v4.0
Ashgan,471247000,---,---,Other,215,0ab28e790-04a3-88b8-d86e-f47fe5cfec62,public-global-vessel-identity:v4.0
Zakher Provider,376156000,VCT,Saint Vincent and the Grenadines,Other,215,8ee86664a-a9d5-5770-abd0-dce767fcdd77,public-global-vessel-identity:v4.0
Zamil 36,403605000,SAU,Saudi Arabia,Other,214,a5909acd5-5c38-2c4c-f458-0049925c0e00,public-global-vessel-identity:v4.0
Day Tide,576391000,VUT,Vanuatu,Other,212,f39302c1d-d85e-514a-e843-56da399fab20,public-global-vessel-identity:v4.0
Marcap Emdad 5,470279000,ARE,United Arab Emirates,Other,212,1d84efd07-761c-9fee-f2b9-489eb75f2ba8,public-global-vessel-identity:v4.0
Maridive 519,312461000,BLZ,Belize,Other,211,8aaaf031d-d5fc-529d-2ef9-e4f19c4add5e,public-global-vessel-identity:v4.0
Danah,352001870,PAN,Panama,Other,210,b2855a5a2-26dd-2759-be93-dc3882a7b09b,public-global-vessel-identity:v4.0
Express 56,372441000,PAN,Panama,Other,209,17d9879a4-47a9-b411-9e1f-e668c5f7c5c6,public-global-vessel-identity:v4.0
Turquoisy,403157210,SAU,Saudi Arabia,Other,206,de74571ae-e250-7043-1f7f-513f06abd278,public-global-vessel-identity:v4.0
Rawabi 416,403728780,SAU,Saudi Arabia,Other,204,48fea8d2b-bdfd-4f24-c9d1-98e1db8a3e33,public-global-vessel-identity:v4.0
Allianz Juno,376148000,VCT,Saint Vincent and the Grenadines,Other,203,0b5cb8ad5-5cad-44ed-25ef-705e73230e73,public-global-vessel-identity:v4.0
Kehoe Tide,576388000,VUT,Vanuatu,Other,203,fb7e5c1da-a2ff-33ec-5489-c4274ab3e96d,public-global-vessel-identity:v4.0
Dta 12,538007869,MHL,Marshall Islands,Other,200,7d665cf2c-cbfb-8e7b-693c-221d4ab742cd,public-global-vessel-identity:v4.0
Rawabi 2,572375210,TUV,Tuvalu,Other,200,d357c1a36-6399-c1e5-49a0-7e9b46a21565,public-global-vessel-identity:v4.0
Express 90,372714000,PAN,Panama,Other,200,b5f8de061-14b5-9e2d-7026-2f28302ab04e,public-global-vessel-identity:v4.0
Express 59,357064000,PAN,Panama,Other,199,2b57e1af5-5c4f-340e-e4b6-4ef264052247,public-global-vessel-identity:v4.0
Jana-20,403744470,SAU,Saudi Arabia,Other,199,5becf3965-56e0-a489-531b-2f6e047e76b5,public-global-vessel-identity:v4.0
Zamil 52,403613000,SAU,Saudi Arabia,Other,199,5c85b8af3-3df1-ad45-1ad8-67d542ef6130,public-global-vessel-identity:v4.0
Posh Okapi,563035700,SGP,Singapore,Other,199,08851bad3-3414-f0c4-2879-b65a657b30eb,public-global-vessel-identity:v4.0
Aldana,636025464,LBR,Liberia,Other,198,4d4a9f5ec-c809-7572-6da2-6c1ecbc4e38d,public-global-vessel-identity:v4.0
Hadi 46,408607000,BHR,Bahrain,Other,197,6b3201368-8f02-5fcd-9a22-07cf3b1db159,public-global-vessel-identity:v4.0
Rawabi 17,572676210,TUV,Tuvalu,Other,197,5b9ef5c55-50be-db03-2b5f-1e014148edfc,public-global-vessel-identity:v4.0
Mag Supporter,636024561,LBR,Liberia,Other,197,fa841b810-02b6-17c6-7759-16ae5622102f,public-global-vessel-identity:v4.0
Zamil 56,403614000,SAU,Saudi Arabia,Other,196,8a96c0d39-91cf-6784-b678-d20b3f87617b,public-global-vessel-identity:v4.0
Stanford Tigris,377378000,VCT,Saint Vincent and the Grenadines,Other,195,79dc9a664-4dd6-d882-bdf7-ea9b1921d016,public-global-vessel-identity:v4.0
Tamimi 3,403630000,SAU,Saudi Arabia,Other,195,b6a1197b9-930f-3525-ccb7-b6885892d2cb,public-global-vessel-identity:v4.0
Wise Tide II,576164000,VUT,Vanuatu,Other,195,ed0462fa0-0d65-ae50-59e1-0a8c1e08def8,public-global-vessel-identity:v4.0
Radhwa 25,403068000,SAU,Saudi Arabia,Other,195,91b1a4106-6089-103d-c33c-84e2382f9b2c,public-global-vessel-identity:v4.0
Sl Tiger,210211000,CYP,Cyprus,Other,194,57d5e44cc-cc65-c755-6c98-822e1548a3af,public-global-vessel-identity:v4.0
Bgp Victor,352003014,PAN,Panama,Other,194,5abeb192a-a2fc-a406-6922-547435b0ce0d,public-global-vessel-identity:v4.0
Allison Tide,576392000,VUT,Vanuatu,Other,193,46c74eb2c-cd44-f11e-e576-9cfe7ad6fb48,public-global-vessel-identity:v4.0
Aesen 106,352005473,PAN,Panama,Other,193,26b37e34a-ab6b-993d-cd2f-5aab20741363,public-global-vessel-identity:v4.0
Yue Gong Pao 14,677020100,TZA,Tanzania,Other,192,089a9ac16-6b04-4001-39ea-6dd9c1062d51,public-global-vessel-identity:v4.0
Posh Oribi,563041300,SGP,Singapore,Other,191,5f0325f74-46c0-3fdf-72e4-f9abf8aec7f7,public-global-vessel-identity:v4.0
Zakher Crest,376347000,VCT,Saint Vincent and the Grenadines,Other,191,6aa5e4a3b-bb3f-e93b-5ac3-aaf6bb59c4b4,public-global-vessel-identity:v4.0
Al Hout-1,403716010,SAU,Saudi Arabia,Other,191,65d8baf0f-f021-b635-bcea-e810b1b9987e,public-global-vessel-identity:v4.0
Samson Supporter,371184000,PAN,Panama,Other,190,1b921c338-8b0b-72cf-d908-b2e2f3772bcd,public-global-vessel-identity:v4.0
Rawabi 12,572687210,TUV,Tuvalu,Other,190,69dfe91a8-870c-e690-aa36-94c23f838210,public-global-vessel-identity:v4.0
Rawabi 207,572524220,TUV,Tuvalu,Other,189,84e1cc4d9-9cce-2400-5b53-055306d0bb95,public-global-vessel-identity:v4.0
Alshlal Althalis,403723360,SAU,Saudi Arabia,Fishing,189,e4c3f3352-27f1-1318-db5d-6345a95fa607,public-global-vessel-identity:v4.0
Astro Spica,566470000,SGP,Singapore,Other,188,a4cd6b10f-f1d5-0166-959d-3c8b7b27ea08,public-global-vessel-identity:v4.0
Savoy Tide,577336000,VUT,Vanuatu,Other,188,f0d728f39-98aa-2c9f-6e79-43bac5424c48,public-global-vessel-identity:v4.0
Zamil 31,403621000,SAU,Saudi Arabia,Other,188,0dfa889ba-a6c5-dedb-439a-39052c4fed6a,public-global-vessel-identity:v4.0
Walker Tide,577345000,VUT,Vanuatu,Other,188,e2f80ef2d-d734-96ff-0f3c-94e94bc0f51b,public-global-vessel-identity:v4.0
Posh Sandpiper,566943000,SGP,Singapore,Other,186,2e8dd4a45-5fc0-51f5-2bd8-7a381a384a9b,public-global-vessel-identity:v4.0
Jeddah 42,403266000,SAU,Saudi Arabia,Other,186,501db87fd-d1e8-3470-a3c6-7b7f3b5f99a4,public-global-vessel-identity:v4.0
Rawabi 205,572455220,TUV,Tuvalu,Other,186,3397df9d4-48f7-b271-8771-f33f06494375,public-global-vessel-identity:v4.0
Posh Gemsbok,563035800,SGP,Singapore,Other,185,38093a3d5-5915-9fd9-cb25-829000091b32,public-global-vessel-identity:v4.0
Sea Eagles Hunter,408654000,BHR,Bahrain,Other,185,efe24926d-d2df-14b9-fac2-02c1e811c9c2,public-global-vessel-identity:v4.0
Firecrest,376851000,VCT,Saint Vincent and the Grenadines,Other,182,aac2ea347-7c77-6914-eda3-f062b7285aa0,public-global-vessel-identity:v4.0
Rawabi 54,572514220,TUV,Tuvalu,Other,182,e65dad013-3ec3-8717-6d51-bf696b346272,public-global-vessel-identity:v4.0
Dorra 1,447140000,KWT,Kuwait,Other,182,991189a27-772f-6347-c87e-4a558801d318,public-global-vessel-identity:v4.0
Majid 11,403738880,SAU,Saudi Arabia,Other,182,b28f8788f-fe4d-4ad2-d22f-4ae958be5daf,public-global-vessel-identity:v4.0
Sea Eagles Tiger,408658000,BHR,Bahrain,Other,181,a5a5ce8ca-a40e-f148-62a1-dd1eef7eae40,public-global-vessel-identity:v4.0
Sk Mainstay,376506000,VCT,Saint Vincent and the Grenadines,Other,181,898c4d706-6101-f29d-a20f-656eabd306dd,public-global-vessel-identity:v4.0
Zamil 501,403525001,SAU,Saudi Arabia,Other,180,922802f84-46a6-f658-0714-e188527c77bd,public-global-vessel-identity:v4.0
Posh Fulmar,563416000,SGP,Singapore,Other,180,4e1fdc0a2-2b12-8b59-80c3-8a7c598460bc,public-global-vessel-identity:v4.0
Pacific Aurora,577023000,VUT,Vanuatu,Other,180,51dfb1de1-1995-48f2-63c5-256fc63faa6e,public-global-vessel-identity:v4.0
Yue Gong Pao 15,677089200,TZA,Tanzania,Other,178,2390ba3c5-5b15-c4eb-96c3-b2b709c0ad7a,public-global-vessel-identity:v4.0
Rawabi 406,403728880,SAU,Saudi Arabia,Other,178,0e934114c-c421-6f1c-2d8a-6a900dfe3215,public-global-vessel-identity:v4.0
Rawabi 407,572998210,TUV,Tuvalu,Other,178,4d6e738a3-38d8-4c75-967a-127d3a75edc6,public-global-vessel-identity:v4.0
Express 82,353159000,PAN,Panama,Other,178,f0db5350d-d2e1-0360-c6d6-e18477966949,public-global-vessel-identity:v4.0
Rawabi 323,403709680,SAU,Saudi Arabia,Other,178,94b6c120d-ddff-0b2e-2941-638c5e6eb48f,public-global-vessel-identity:v4.0
Zamil 55,403626000,SAU,Saudi Arabia,Other,177,bcde2e3db-b519-6e65-0664-8dc915fb8f93,public-global-vessel-identity:v4.0
Swissco Panther,372273000,PAN,Panama,Other,177,30789362c-cab9-1ad0-5bf0-3ee9d8448a99,public-global-vessel-identity:v4.0
Al Mtmez Albhri,403218470,SAU,Saudi Arabia,Passenger,176,3c847c1ad-d991-4102-e20d-0a98e6f3ca6e,public-global-vessel-identity:v4.0
Rawabi 14,572606210,TUV,Tuvalu,Other,176,9a404cfe4-4d69-95b5-bdbe-7a08256a2df2,public-global-vessel-identity:v4.0
Mwm 601,312885000,BLZ,Belize,Other,176,63afdf3c1-1735-8785-0869-2f7b90351b9b,public-global-vessel-identity:v4.0
Marcap Emdad 3,470173000,ARE,United Arab Emirates,Other,174,e0bdb4924-4549-f653-76ae-256df25ed61b,public-global-vessel-identity:v4.0
Zamil 506,403620000,SAU,Saudi Arabia,Other,174,df6b15955-503a-0441-5910-0c8b97cd0f27,public-global-vessel-identity:v4.0
Zakher Force,375506000,VCT,Saint Vincent and the Grenadines,Other,173,1b778e45b-b267-17b4-1c46-e6aadbc75fab,public-global-vessel-identity:v4.0
Marine 202,341261001,KNA,Saint Kitts and Nevis,Other,173,2b9d92e72-214b-a19e-73bd-e5577232fcff,public-global-vessel-identity:v4.0
Sea Eagles Shooter,375556000,VCT,Saint Vincent and the Grenadines,Other,172,eac65bede-e075-bd56-13eb-a0757ef8db0d,public-global-vessel-identity:v4.0
Rawabi 701,403292990,SAU,Saudi Arabia,Other,171,2298369ba-a357-711b-b9c6-daa478f2eb42,public-global-vessel-identity:v4.0
Marty Quist Tide,576266000,VUT,Vanuatu,Other,171,8746a236a-a08b-b91a-7916-b9799ed99420,public-global-vessel-identity:v4.0
Posh Springbok,563031600,SGP,Singapore,Other,169,51846aa8a-a8f6-f798-0c3e-9f8d0e5ccf91,public-global-vessel-identity:v4.0
Stanford Niger,374214000,PAN,Panama,Other,169,5205b0f42-2cb8-91fc-9d3c-ed3a62fc0573,public-global-vessel-identity:v4.0
Rawabi 28,572703210,TUV,Tuvalu,Other,167,dec07a311-12f0-5305-9e1e-d34b3b398e8d,public-global-vessel-identity:v4.0
Posh Steenbok,563032300,SGP,Singapore,Other,167,dfe3c05d0-0c41-1b59-a240-6325870a6d45,public-global-vessel-identity:v4.0
Aos Vision,374272000,PAN,Panama,Other,166,4621898b6-6589-fc12-52e2-d37c83eb8401,public-global-vessel-identity:v4.0
Musem Alkhair,403260200,SAU,Saudi Arabia,Other,165,d464c1b22-2980-18a8-e323-69de0aedb034,public-global-vessel-identity:v4.0
