name,MMSI,flag,flag translated,GFW vessel type,Total port_visit events,vesselId,dataset
Abar Kavan 4,422697500,IRN,Iran (Islamic Republic of),Other,59,5bb5d0761-1aa6-652b-289f-c886f60ef16c,public-global-vessel-identity:v4.0
Pars102,422670000,IRN,Iran (Islamic Republic of),Cargo,59,c603bedcc-cb27-7121-4468-71ab2e177bfa,public-global-vessel-identity:v4.0
Songa Topaz,538003279,MHL,Marshall Islands,Other,56,54ca68dd8-8187-402d-88dc-e6c823ae294c,public-global-vessel-identity:v4.0
Tristar Pride,470498000,ARE,United Arab Emirates,Other,56,a6059efbf-f05c-0caa-5dea-9838e00f88ac,public-global-vessel-identity:v4.0
Masirah,372577000,PAN,Panama,Other,52,845194013-3774-3c21-3efd-12a524aa002c,public-global-vessel-identity:v4.0
Reza 101,422656000,IRN,Iran (Islamic Republic of),Other,50,8de00dc53-385b-9bd4-0e45-932082a1d852,public-global-vessel-identity:v4.0
Chakavak,422781000,IRN,Iran (Islamic Republic of),Cargo,50,c7cde6fd3-37ef-fff0-4f80-14be7b0ea4ec,public-global-vessel-identity:v4.0
Shaun 2,572666220,TUV,Tuvalu,Other,49,f61f0c554-4656-2afb-a232-fcb2fddb4cbe,public-global-vessel-identity:v4.0
Multratug 31,244870671,NLD,Netherlands,Other,48,9deeede4a-ad98-0737-941e-353b2f8da03a,public-global-vessel-identity:v4.0
Hope Island,538006207,MHL,Marshall Islands,Cargo,47,fe253c897-739c-1d7d-94f3-1516c16a89e0,public-global-vessel-identity:v4.0
Ameerat Al Behar,461000095,OMN,Oman,Other,45,888787a98-82ec-bde4-1a6b-714a219b5733,public-global-vessel-identity:v4.0
Zahrat Al Behar,461000096,OMN,Oman,Other,45,91db06c48-87a0-fed2-a157-0a04aa3b018e,public-global-vessel-identity:v4.0
Svitzer Shinas,461001043,OMN,Oman,Other,44,90c5ac723-38ab-8452-e45d-cefa47c7da31,public-global-vessel-identity:v4.0
Lct Mikaeel,422671000,IRN,Iran (Islamic Republic of),Cargo,43,950ffa7cc-c6c0-4fb1-4854-522654d6603c,public-global-vessel-identity:v4.0
Svitzer Sohar,461001042,OMN,Oman,Other,42,67faef235-5b8b-728d-ebb7-b611eb3cabf0,public-global-vessel-identity:v4.0
Dorat Al Behar,461000094,OMN,Oman,Other,41,f27aaf6b2-264d-b9e3-af03-ea33a755e366,public-global-vessel-identity:v4.0
Svitzer Lulu,461000167,OMN,Oman,Other,41,540eb3813-3365-9c06-c438-10b6bc6cc874,public-global-vessel-identity:v4.0
Fugro Barracuda,620833000,COM,Comoros,Passenger,39,48fc9dabe-ea62-b269-3044-6bc44fcb914d,public-global-vessel-identity:v4.0
Yacht 1 Vettath,470638000,ARE,United Arab Emirates,Other,38,ca2f48db5-566f-6b18-01dd-5f453ac88732,public-global-vessel-identity:v4.0
Monalisa,338124736,USA,United States of America,Other,38,db7ce0c35-5c52-766e-6cda-0ba8183a6862,public-global-vessel-identity:v4.0
Svitzer Saham,461000057,OMN,Oman,Other,37,864e34379-90f6-849b-e031-63da45515865,public-global-vessel-identity:v4.0
Ana Alkhaleeji,466500640,QAT,Qatar,Other,36,e65c1d283-3f71-078f-57da-0e65d871b786,public-global-vessel-identity:v4.0
Nabavi 2,422863000,IRN,Iran (Islamic Republic of),Cargo,36,f836acb2a-a907-4fec-c05c-450b8e0aa571,public-global-vessel-identity:v4.0
Msv Al Sahara 1371,419956031,IND,India,Other,36,6394db76f-f4b4-be51-7cd0-f30c4237c47c,public-global-vessel-identity:v4.0
Nadia,341765000,KNA,Saint Kitts and Nevis,Fishing,35,2fae93638-8fcb-d062-fa23-3753c5cf95d5,public-global-vessel-identity:v4.0
Svitzer Al Bateel,461001023,OMN,Oman,Other,34,b845320ad-da14-4623-5cdd-b1d7253dbe9c,public-global-vessel-identity:v4.0
Eleni T,538007684,MHL,Marshall Islands,Cargo,33,dddc01fa1-18ba-e4cb-d707-0d31027d341e,public-global-vessel-identity:v4.0
Svitzer Murjan,461000169,OMN,Oman,Other,33,5a02263ca-a195-c59c-d42d-da7911847ce0,public-global-vessel-identity:v4.0
MV Cepat,525019633,IDN,Indonesia,Cargo,33,a5e3a5b52-2698-85d7-9130-acfe18137623,public-global-vessel-identity:v4.0
My Ibra,461000173,OMN,Oman,Passenger,33,6301ec98a-a7dd-2c8a-74f4-68d4ac2bf550,public-global-vessel-identity:v4.0
Svitzer Sohal,461000179,OMN,Oman,Passenger,33,11304c930-03be-f631-5651-a1930a263d12,public-global-vessel-identity:v4.0
Hansa Africa,636093354,LBR,Liberia,Cargo,32,74c73187f-febe-43ec-fb11-e6fd245cd06f,public-global-vessel-identity:v4.0
7Emirates,616616230,COM,Comoros,Fishing,31,e8eebe584-443d-bf44-95c5-9599dcc1f009,public-global-vessel-identity:v4.0
Msv Al Fatah 1412,419956029,IND,India,Other,30,1a3747d8b-b87b-15e1-874a-ae0722fd9695,public-global-vessel-identity:v4.0
Source Blessing,636020939,LBR,Liberia,Cargo,30,b4ed68f6c-c662-67a1-d061-d7c6768f4d13,public-global-vessel-identity:v4.0
Al Futtaim Bdi 1163,419037600,IND,India,Other,30,3a690834a-a2e1-5b15-5ad0-9c928b63a7eb,public-global-vessel-identity:v4.0
Epic Sentosa,565502000,SGP,Singapore,Other,28,133bd4ce6-6040-5215-abd9-8d5072f9a907,public-global-vessel-identity:v4.0
Al Fatel Khair 2,616201441,COM,Comoros,Other,28,db406fb5e-e213-7112-baa4-037849127745,public-global-vessel-identity:v4.0
Snan Alkhaleg,466215000,QAT,Qatar,Other,28,c3844077c-cb8c-7147-9ce0-5fc3612e5f43,public-global-vessel-identity:v4.0
Al Bahar 6,471208000,---,---,Other,27,d213ac55a-acb5-c5c0-b095-aecac7361bb0,public-global-vessel-identity:v4.0
Msv Al Jusufi,419956512,IND,India,Other,27,d14c4d974-4c21-9568-7749-6389f72b8271,public-global-vessel-identity:v4.0
Alianca Manaus,563051900,SGP,Singapore,Cargo,27,7e9908b44-46c2-42c6-c3ec-c4435070cebf,public-global-vessel-identity:v4.0
Sawqrah,461000093,OMN,Oman,Passenger,27,bf5643048-836a-f63f-08ee-6afa148c2fd9,public-global-vessel-identity:v4.0
Barkat13104,422562600,IRN,Iran (Islamic Republic of),Fishing,27,9f7981b6c-c626-feff-d16b-74f0476dd706,public-global-vessel-identity:v4.0
Halaniyat,461000257,OMN,Oman,Cargo,27,0345ddbd5-5c46-8653-40d5-7829671fdb82,public-global-vessel-identity:v4.0
Maersk Cairo,477174600,HKG,Hong Kong,Cargo,27,2dcabc1be-e628-3c68-7341-929f7d2a8ed4,public-global-vessel-identity:v4.0
Maersk Nyassa,477552300,HKG,Hong Kong,Cargo,27,ec8a0cd69-9d20-0925-f92c-929a138919d1,public-global-vessel-identity:v4.0
Msv Al Yasin,419039400,IND,India,Other,27,462201818-85df-1617-0404-2516a7eb45c1,public-global-vessel-identity:v4.0
Maersk Cape Town,566187000,SGP,Singapore,Cargo,26,b47f2b70b-b1fb-4b5b-948b-c2a2706f86cb,public-global-vessel-identity:v4.0
Razin Bandar,422669000,IRN,Iran (Islamic Republic of),Cargo,26,1decb69ed-db5f-98a0-c0f4-fb4a930a77a4,public-global-vessel-identity:v4.0
Svitzer Barka,461001039,OMN,Oman,Other,26,f6a8520ff-fbc2-2458-2267-f19d057cc417,public-global-vessel-identity:v4.0
Msv Noore Al Ahemad,419956455,IND,India,Other,26,0f2488254-47f7-f1ed-b1da-f9639df9a478,public-global-vessel-identity:v4.0
Marathopolis,229557000,MLT,Malta,Cargo,26,55e90eeff-f7d6-cc8f-35e3-6f8d21e8ca14,public-global-vessel-identity:v4.0
Msv Safina Al Nuh,419039900,IND,India,Other,26,457b0d9b2-2a73-6f4c-7376-a93f3bc59ffb,public-global-vessel-identity:v4.0
Svitzer Majan,461001026,OMN,Oman,Other,26,2762a4c56-60a2-c472-035c-f83ca2045793,public-global-vessel-identity:v4.0
Maersk Boston,219216000,DNK,Denmark,Cargo,26,34f5f2362-2dc6-9f67-7562-7abe2ab12671,public-global-vessel-identity:v4.0
Hengamiqeshm,422660000,IRN,Iran (Islamic Republic of),Cargo,25,0d7ba11a0-0cf2-479a-c8e6-69147ddc33f3,public-global-vessel-identity:v4.0
Alfaizenooresulemani,419040100,IND,India,Other,25,cdf1044f9-931f-82d9-cfa3-6471f59f7bb7,public-global-vessel-identity:v4.0
Safeen Prism,538005224,MHL,Marshall Islands,Cargo,25,895bd6172-2414-ffe5-eb61-f16aa2eca1ce,public-global-vessel-identity:v4.0
Gfs Jade,377311000,VCT,Saint Vincent and the Grenadines,Other,25,0e816e73c-ce4a-0d87-5193-9f9258cb039b,public-global-vessel-identity:v4.0
Svitzer Liwa,461001038,OMN,Oman,Other,25,09f251fe1-10ca-7b1e-181a-eb3a54007d1b,public-global-vessel-identity:v4.0
Wiking,218549000,DEU,Germany,Cargo,24,506350777-7709-3007-ce63-cd5474e6a0b1,public-global-vessel-identity:v4.0
Moshtari 10,422426500,IRN,Iran (Islamic Republic of),Other,24,67480c669-9ffc-52d5-3fdc-111df985fa03,public-global-vessel-identity:v4.0
Shihab 1,461000525,OMN,Oman,Passenger,24,3d300af14-4ac1-8ad5-64bc-38d15e83f2a4,public-global-vessel-identity:v4.0
Msv Al Haji Kasim,419956545,IND,India,Other,23,d472436c6-6b13-2b12-22e7-47629a7c91f2,public-global-vessel-identity:v4.0
Edris,677039400,TZA,Tanzania,Other,23,f34d06876-6b70-392c-9029-76abb7e6fd94,public-global-vessel-identity:v4.0
Mein Schiff 4,229678000,MLT,Malta,Passenger,23,e67881520-082c-4c3f-0a5a-09fd646549c5,public-global-vessel-identity:v4.0
Msv Al K M Khwaja Ka,419956014,IND,India,Other,23,47b10d9dd-d7fb-ab1d-b388-aef434c902d2,public-global-vessel-identity:v4.0
Sam,613299700,CMR,Cameroon,Cargo,23,0bac91041-1705-190c-1bfa-dbafd9c0dc0f,public-global-vessel-identity:v4.0
Seaspan Santos,477581400,HKG,Hong Kong,Cargo,23,9189d5e85-5ed8-35f7-f9f6-5abde31b0905,public-global-vessel-identity:v4.0
Tanja,538003717,MHL,Marshall Islands,Cargo,23,6e7f77bec-c38c-06d2-d41d-5446f37b7252,public-global-vessel-identity:v4.0
Yasmeen,457740000,MNG,Mongolia,Other,22,d0671d3a0-0a9a-87fe-01ab-cfc40d8b0eff,public-global-vessel-identity:v4.0
Al Nabiyo Bismillah,419037700,IND,India,Other,22,f135c4693-3aa5-726b-fddb-b29831d49086,public-global-vessel-identity:v4.0
Pluto,341274000,KNA,Saint Kitts and Nevis,Other,22,261d32513-3951-545d-50e0-996f818f12b3,public-global-vessel-identity:v4.0
Constantinos P II,538007683,MHL,Marshall Islands,Cargo,22,3f2d38dc4-4fbc-b410-0671-7d26f43e692f,public-global-vessel-identity:v4.0
Safeen Prize,538005057,MHL,Marshall Islands,Cargo,22,931619f56-67c1-6c3c-f9cf-65395ebbc41a,public-global-vessel-identity:v4.0
Okee Aurelia,305002000,ATG,Antigua and Barbuda,Cargo,22,6d7d7b2c1-1428-0916-9885-95985820720f,public-global-vessel-identity:v4.0
Zhong Gu Nan Ning,414661000,CHN,China,Cargo,22,3c306236c-c9eb-e222-1d1b-dec458a6707b,public-global-vessel-identity:v4.0
Maersk Kentucky,563073800,SGP,Singapore,Cargo,21,31792064c-ca3d-127f-d849-d762175fd2f5,public-global-vessel-identity:v4.0
Cape Cynthia,636021746,LBR,Liberia,Other,21,4732ea6b6-629b-b457-4a1f-2e99a61970d2,public-global-vessel-identity:v4.0
Fulk Al Salamah,461002000,OMN,Oman,Other,21,890c02430-0d28-2672-226b-dd3a89829cd9,public-global-vessel-identity:v4.0
Alkauwser,666000312,SOM,Somalia,Cargo,21,d96948209-96c3-67d9-304b-15eb847a538c,public-global-vessel-identity:v4.0
Volans,470945000,ARE,United Arab Emirates,Other,21,00111b462-22e3-215a-12fd-6f30d8477e3d,public-global-vessel-identity:v4.0
Marwan 2,471035000,---,---,Other,21,47aef598e-ee34-b7bf-7bfc-73e7fbef6997,public-global-vessel-identity:v4.0
Ocean Lion,620999342,COM,Comoros,Other,21,2c6bff1ef-f2a1-ebae-743b-ad0698ce999e,public-global-vessel-identity:v4.0
Gulf Barakah,538010770,MHL,Marshall Islands,Cargo,20,cef1bfff6-6fb5-eb72-0ee8-c9166f9596de,public-global-vessel-identity:v4.0
Arad 10,620999477,COM,Comoros,Other,20,8a2c84d34-4816-3207-835f-68995d72541e,public-global-vessel-identity:v4.0
Msv Safina Al Madina,419956011,IND,India,Other,19,b9d40f5f0-0dde-3c73-bacc-0aea338a0ce7,public-global-vessel-identity:v4.0
Flores,565606000,SGP,Singapore,Other,19,3fbe60b14-45cb-86a1-6a06-f7bb9c9103d8,public-global-vessel-identity:v4.0
Celsius Nairobi,538009601,MHL,Marshall Islands,Cargo,19,20fc55343-3604-b187-cc3c-f05ab1eb69b6,public-global-vessel-identity:v4.0
Gfs Juno,375751000,VCT,Saint Vincent and the Grenadines,Cargo,19,8244731a3-38a9-42f9-a90c-a7480d5470dd,public-global-vessel-identity:v4.0
Maersk Chesapeake,338775000,USA,United States of America,Cargo,19,4f597c823-366d-a2a6-c96b-ff8309734afc,public-global-vessel-identity:v4.0
Pvt Venus,373890000,PAN,Panama,Other,19,7fcf998fe-e956-8185-bcd7-6b5dca246106,public-global-vessel-identity:v4.0
Mohammad,677033800,TZA,Tanzania,Cargo,19,826ba358c-c12f-1d0a-ce6c-542743536be6,public-global-vessel-identity:v4.0
Safina Al Gayatri,419956012,IND,India,Other,18,1bd69d681-1cc9-15ba-7418-e9033db7f1b3,public-global-vessel-identity:v4.0
Al Qassim,616301105,COM,Comoros,Other,18,eac31007b-b4cc-ca4d-f6c2-b2215b0c65dd,public-global-vessel-identity:v4.0
Psl Tiger,620999357,COM,Comoros,Other,18,c7367821b-b31d-d6d7-639a-8694f74fff09,public-global-vessel-identity:v4.0
X Press Kohima,572158220,TUV,Tuvalu,Cargo,18,5dcf01e76-6002-f37e-4250-880cdeddb8f4,public-global-vessel-identity:v4.0
Fatahalkareem,616201447,COM,Comoros,Fishing,18,f7c42dd18-8923-3b23-a636-f21bd650e54c,public-global-vessel-identity:v4.0
Msv Al Shama No 406,419956016,IND,India,Other,18,cab0ab68f-fd6b-8df4-b337-f64847930c04,public-global-vessel-identity:v4.0
"M,s,v,al-Yasin-II",419956032,IND,India,Other,18,4724e9ca3-3c6c-d2bf-aec6-c473b34e2f70,public-global-vessel-identity:v4.0
Msv Noore Al Amina,419956485,IND,India,Other,18,47879a162-24bc-c6ef-1f44-fafddcd05f0e,public-global-vessel-identity:v4.0
Taha,620999674,COM,Comoros,Cargo,18,697974965-5957-649b-50ec-095f509443c9,public-global-vessel-identity:v4.0
Haras  11,461000447,OMN,Oman,Other,17,4718e6505-51f3-16fd-eb83-b5b9582d7232,public-global-vessel-identity:v4.0
Okee Aurelia,305002000,ATG,Antigua and Barbuda,Cargo,17,988e77ea9-93fe-9905-b0da-57dd6428b636,public-global-vessel-identity:v4.0
Msv Noore Al Usman,419956821,IND,India,Other,17,84c21dc32-210b-a861-1357-09f4c3cfdcf0,public-global-vessel-identity:v4.0
Al Idde Mohmadi,419956048,IND,India,Other,17,6b26f9bac-cd0a-0651-84af-9fe4fdde2dbc,public-global-vessel-identity:v4.0
X-Press Salween,563168300,SGP,Singapore,Cargo,17,075dff9f8-8538-ea34-dd95-6e3a32b43be6,public-global-vessel-identity:v4.0
Msv Safina Al Yusub,419956219,IND,India,Other,17,cbe2e65c2-2311-d8cd-77bf-45204ee1007a,public-global-vessel-identity:v4.0
Express 11,470347000,ARE,United Arab Emirates,Other,17,d6bcaac98-8869-68ea-1b1a-ab12c71c3d28,public-global-vessel-identity:v4.0
Gfs Ranna,377751000,VCT,Saint Vincent and the Grenadines,Cargo,16,538cd06ba-a216-8e11-d6ce-e5e59f3a052c,public-global-vessel-identity:v4.0
Alannah Palm,525015205,IDN,Indonesia,Other,16,1cbc96224-4269-306a-8c26-61fce181c51a,public-global-vessel-identity:v4.0
Star Navigator,311000165,BHS,Bahamas,Passenger,16,1b9e73ed4-4d7e-3793-63c9-ccca04f69119,public-global-vessel-identity:v4.0
Gas Ammon,636022033,LBR,Liberia,Other,16,5e2a81a0c-c769-cbea-97a7-9793cc51b0d0,public-global-vessel-identity:v4.0
Maersk Pelepas,636022215,LBR,Liberia,Cargo,16,554e1eb65-5f6e-c531-8cb6-bb3fd30c27dc,public-global-vessel-identity:v4.0
Haras 1,377138000,VCT,Saint Vincent and the Grenadines,Other,16,048c4e20c-c59c-1e3b-a41d-4b4145abaf30,public-global-vessel-identity:v4.0
Inchcape 21,470838000,ARE,United Arab Emirates,Other,16,1f62f29cc-c8e9-e17c-49e9-026cee559e00,public-global-vessel-identity:v4.0
Maersk Phuket,636022214,LBR,Liberia,Cargo,16,0af984a28-8a4d-0856-6744-b65cfead0e6b,public-global-vessel-identity:v4.0
Adryian,677011200,TZA,Tanzania,Other,16,6d3bd248f-f3e3-7cd6-eda4-9e7c49cca123,public-global-vessel-identity:v4.0
Msv Usha Sagar,419956497,IND,India,Other,16,6a84c4454-47ce-0fd2-8b2a-62dade565fa0,public-global-vessel-identity:v4.0
Geo Connection,246747000,NLD,Netherlands,Other,16,497b340a3-3952-d0cb-2665-58f5fe4f5571,public-global-vessel-identity:v4.0
Sai Fortune,538010338,MHL,Marshall Islands,Cargo,16,cfb34137e-ecb7-06bc-77cd-858a18c714c1,public-global-vessel-identity:v4.0
Nyala,341581000,KNA,Saint Kitts and Nevis,Other,15,870a192e0-078c-b6ae-d579-77badbc7a2e1,public-global-vessel-identity:v4.0
African C,341866001,KNA,Saint Kitts and Nevis,Cargo,15,98664b76f-f953-00f6-bff6-738496e02d35,public-global-vessel-identity:v4.0
Safeen Pride,538009719,MHL,Marshall Islands,Cargo,15,1978a74d9-9a7a-d6ac-6224-ed469393c5de,public-global-vessel-identity:v4.0
Bourbon Liberty 318,376983000,VCT,Saint Vincent and the Grenadines,Other,15,c20e7f676-69a7-b33e-f1e5-646a0353179f,public-global-vessel-identity:v4.0
Mohamadi,666070345,SOM,Somalia,Other,14,62dc16844-4483-8a87-589e-fde63f0e554d,public-global-vessel-identity:v4.0
Wilmot,355027000,PAN,Panama,Cargo,14,1471ea97c-c080-58ce-cae2-aa4706a9980c,public-global-vessel-identity:v4.0
Al Nasr,461000194,OMN,Oman,Carrier,14,d6bf72c44-4570-7602-2325-ec1cd49e02ea,public-global-vessel-identity:v4.0
Epic Sunter,566477000,SGP,Singapore,Other,14,a654f68d7-7bed-766b-8348-06e4e9c8a010,public-global-vessel-identity:v4.0
Msv. Shahe Al Sabir,419956017,IND,India,Other,14,7f48b656f-fcb2-a787-fcbb-6cd2c950ad1e,public-global-vessel-identity:v4.0
Alimas,372334000,PAN,Panama,Other,14,1ae33c709-90f2-4472-c22f-9adab014f800,public-global-vessel-identity:v4.0
Noore Haji Hussein,419956105,IND,India,Other,14,5de8bdc09-959d-0b78-bbff-ae0bcf01da6b,public-global-vessel-identity:v4.0
Cefiro,341965001,KNA,Saint Kitts and Nevis,Cargo,14,40ba90e58-85bd-a996-a34c-22a4881f136e,public-global-vessel-identity:v4.0
Najam 99,461000521,OMN,Oman,Other,14,a7d805f59-9c78-78c1-5ba2-3316a240272c,public-global-vessel-identity:v4.0
Maersk Saratoga,369096000,USA,United States of America,Cargo,14,58f11e019-9a15-b93f-41e1-f8a0ab4f1b26,public-global-vessel-identity:v4.0
New Harve,351201000,PAN,Panama,Cargo,13,3a609fb38-805a-fee4-6024-0c3501ffe518,public-global-vessel-identity:v4.0
Al Nasr,461000194,OMN,Oman,Carrier,13,71b8fe5d5-587f-ea38-f97e-1ce33ff9277a,public-global-vessel-identity:v4.0
Sinar Toraja,563193400,SGP,Singapore,Other,13,357d5ccc9-9937-b031-6d1b-cd2a48f1b2da,public-global-vessel-identity:v4.0
Gemma,511873000,PLW,Palau,Cargo,13,a76db1e7c-c9dc-cffa-d5ff-dc9cf8d44576,public-global-vessel-identity:v4.0
Kiki,232054287,GBR,United Kingdom,Passenger,13,b2cc67bfe-ee68-6d7e-ec18-5dd5f07b5201,public-global-vessel-identity:v4.0
Dalia,353131000,PAN,Panama,Cargo,13,1d9f3898d-dae5-739f-cc42-1f58251100a8,public-global-vessel-identity:v4.0
Shahin4,629009428,GMB,Gambia (Republic of The),Other,13,0cef29c37-7b63-d3c6-f79a-765f176ee5a9,public-global-vessel-identity:v4.0
Meratus Jayawijaya,352002312,PAN,Panama,Cargo,13,23cf90b6c-c6d9-d61f-16c1-6f53948818ad,public-global-vessel-identity:v4.0
Orcades,621819071,DJI,Djibouti,Other,13,ec13a871c-c2de-a1b3-a9ee-4295e461f52f,public-global-vessel-identity:v4.0
Alnaema,461000039,OMN,Oman,Carrier,13,1c2a3fbdb-b8be-f24c-5c11-071bd9758953,public-global-vessel-identity:v4.0
Baudisha Bdi 898,419956046,IND,India,Other,12,4f6ccd174-4aae-f7d1-49c9-1122f8fea1e8,public-global-vessel-identity:v4.0
Salalah Lng,371561000,PAN,Panama,Other,12,fa2c84245-5e3d-5331-a686-652fa026f4a3,public-global-vessel-identity:v4.0
Horizon 1,511100855,PLW,Palau,Other,12,c162dbd10-05e4-71f9-d5c8-f039a9210685,public-global-vessel-identity:v4.0
Tristar Triumph,341495000,KNA,Saint Kitts and Nevis,Other,12,9cc85b11c-ce81-fcec-1c17-4331462180d6,public-global-vessel-identity:v4.0
Gfs Prime,209849000,CYP,Cyprus,Cargo,12,cfc0fdeb4-45ee-a27d-ff7b-982ac71b10cd,public-global-vessel-identity:v4.0
Bw Enn Crystal Sky,563222900,SGP,Singapore,Other,12,f8d484eeb-ba5d-67df-caf2-111a15e01b2f,public-global-vessel-identity:v4.0
Janki,314076000,BRB,Barbados,Cargo,12,4f70f5cb4-44da-b50a-912d-30befe161777,public-global-vessel-identity:v4.0
Shabab Oman 2,461000441,OMN,Oman,Other,12,fa19cf783-30d7-9cde-53eb-f15678b5bcc1,public-global-vessel-identity:v4.0
An Shun,351241000,PAN,Panama,Cargo,12,ea2fa3141-109c-1699-33f8-0463cbb86001,public-global-vessel-identity:v4.0
Ibra Lng,357734000,PAN,Panama,Other,12,c11f8358d-d864-c476-ab7d-3374201012d1,public-global-vessel-identity:v4.0
Bourbon Nilgan,566921000,SGP,Singapore,Other,12,39b9bbca3-3c6d-f223-b6cc-4a2ff51951e3,public-global-vessel-identity:v4.0
Al Hamad 6,461413569,OMN,Oman,Other,12,3c8a4a405-58f4-380c-9535-6f0b3b546f4c,public-global-vessel-identity:v4.0
Msv Al Hasan,419956341,IND,India,Other,12,6760d841d-d462-c1f7-1c4d-217ea1d7fbc2,public-global-vessel-identity:v4.0
Lasalle,636019256,LBR,Liberia,Cargo,12,3a2d4b8d1-13d0-44f1-0039-3e84d9b7fedd,public-global-vessel-identity:v4.0
Myd Hangzhou,636017957,LBR,Liberia,Cargo,12,4c051238c-c5fe-d387-49d9-1f98e4063ea5,public-global-vessel-identity:v4.0
Msv Noore Hajihusein,419956105,IND,India,Other,12,16d971269-9a85-c380-dad2-0502724bcb2b,public-global-vessel-identity:v4.0
